singers,genres,total_play,title
IU,"Hàn Quốc,Electronic / Dance",2855,Shoes
IU,"Hàn Quốc,Electronic / Dance",2161,Glasses
Nell,"Hàn Quốc,Rock",61,Star Shell
IU,"Hàn Quốc,Electronic / Dance",14858,The Shower
IU,"Hàn Quốc,Electronic / Dance",9540,Zeze
George Ezra,"Âu Mỹ,Rock",619,Blame It on Me
"IU,Zion.T","Hàn Quốc,Electronic / Dance",1915,Red Queen
IU,"Hàn Quốc,Electronic / Dance",77247,Twenty-Three
George Ezra,"Âu Mỹ,Rock",1792,Listen To The Man
George Ezra,"Âu Mỹ,Rock",376,Barcelona
K.will,"Hàn Quốc,Pop / Ballad,Nhạc Phim",1727,Come To Me
Frankie Laine,,371,The Hanging Tree
Noh Ji Hoon,"Hàn Quốc,Pop / Ballad",417,If You Were Me
Park Kyung (Block B),"Hàn Quốc,Pop / Ballad",3133,Ordinary Love
"JYP,Jung Seung Hwan","Hàn Quốc,Pop / Ballad",195,Jamsu Bridge (Sing The Road #02)
ZIA,"Hàn Quốc,Pop / Ballad,Nhạc Phim",11207,Sometimes
Fly To The Sky,"Hàn Quốc,R&B",758,It Happens To Be That Way
Park Hye Soo,"Hàn Quốc,Pop / Ballad,Nhạc Phim",818,Remember Me Only
"JYP,Bernard Park","Hàn Quốc,Pop / Ballad",132,Busan Memories (Sing The Road #03)
Heart B,"Hàn Quốc,Pop / Ballad",504,Beautiful
iKON,"Hàn Quốc,Rap / Hip Hop,Electronic / Dance",44432,Rhythm Ta
Enrique Iglesias,"Âu Mỹ,Pop",786749,Do You Know
"Enrique Iglesias,Marco Antonio Solis","Âu Mỹ,Pop",5640,El Perdedor
Nhiều nghệ sĩ,"Âu Mỹ,Pop",23137,Bailando
OH MY GIRL,"Hàn Quốc,Electronic / Dance",12205,Closer
Enrique Iglesias,"Pop,Âu Mỹ",1110499,Can You Hear Me
"Alesso,Tove Lo","Âu Mỹ,Electronic / Dance",58259,Heroes (We Could Be)
Enrique Iglesias,"Âu Mỹ,Pop",516953,Hero
"Enrique Iglesias,Ciara","Pop,Âu Mỹ",947331,Takin' Back My Love
DIA,"Hàn Quốc,Electronic / Dance",5561,Somehow
GOT7,"Hàn Quốc,Electronic / Dance",98156,If You Do
"Enrique Iglesias,Descemer Bueno","Âu Mỹ,Pop",320556,Bailando
Adriana Figueroa,"Âu Mỹ,Pop,Nhạc Phim",12743,The Hanging Tree (The Hunger Games : Mockingjay...
"James Newton Howard,Jennifer Lawrence","Âu Mỹ,Pop",2706,The Hanging Tree (Rebel Remix)
"Nicky Jam,Enrique Iglesias","Âu Mỹ,Pop",3165,El Perdón (Forgiveness)
Ailee,"Hàn Quốc,Pop / Ballad",6679,Mind Your Own Business
"Soyou (Sistar),Kwon Jeong Yeol (10cm)","Hàn Quốc,Pop / Ballad",18609,Lean On Me
Jennifer Lawrence,"Âu Mỹ,Nhạc Phim",77654,The Hanging Tree
Lorde,"Âu Mỹ,Nhạc Phim",39363,Yellow Flicker Beat
"Taeyeon,Verbal Jint","Hàn Quốc,Pop / Ballad",204103,I
Jennifer Lawrence,"Âu Mỹ,Nhạc Phim",50383,The Hanging Tree
Taeyeon,"Hàn Quốc,Pop / Ballad",16275,U R
iKON,"Hàn Quốc,Pop / Ballad",24493,Airplane
Demi Lovato,"Âu Mỹ,Pop",3371595,Give Your Heart A Break
Maroon 5,"Âu Mỹ,Pop",1961160,One More Night
"Lady Gaga,Beyoncé","Âu Mỹ,Pop,Electronic / Dance",2121713,Telephone
Carly Rae Jepsen,"Âu Mỹ,Pop",1664947,Call Me Maybe
Katy Perry,"Âu Mỹ,Pop",2191227,Roar
Adele,"Âu Mỹ,Pop",2395988,Someone Like You
"Clean Bandit,Jess Glynne","Âu Mỹ,Pop",429403,Rather Be
Meghan Trainor,"Âu Mỹ,Pop",210748,Dear Future Husband
Adele,"Âu Mỹ,Pop",2377193,Set Fire To The Rain
"will.i.am,Justin Bieber","Âu Mỹ,Pop,Rap / Hip Hop",242240,#thatPOWER
Lady Antebellum,"Âu Mỹ,Country",442,Downtown
Florida Georgia Line,"Âu Mỹ,Country",4730,Get Your Shine On
Sara Bareilles,"Âu Mỹ,Pop",3577,Brave
Miranda Lambert,"Âu Mỹ,Country",10119,Mamas Broken Heart
Passenger,"Âu Mỹ,Pop",2473621,Let Her Go
Hunter Hayes,"Âu Mỹ,Country",11735,Wanted
Paramore,"Âu Mỹ,Rock",44239,Still Into You
Emeli Sande,"Âu Mỹ,R&B / Soul",33912,Next To Me
"Ace Hood,Future","Âu Mỹ,Rap / Hip Hop",4400,Bugatti
Avicii,"Âu Mỹ,Electronic / Dance",139276,The Nights
Miguel,"Âu Mỹ,Rap / Hip Hop",2557,Adorn
"Zedd,Selena Gomez","Âu Mỹ,Electronic / Dance",294887,I Want You To Know
"Mariah Carey,Miguel","Âu Mỹ,Pop",51031,#Beautiful
"The Script,will.i.am","Âu Mỹ,Pop,Rock",835506,Hall Of Fame
"Olly Murs,Flo Rida","Âu Mỹ,Pop",4251,Troublemaker
Ciara,"Âu Mỹ,R&B / Soul",12842,Body Party
Blake Shelton,"Âu Mỹ,Country",51502,Sure Be Cool If You Did
Kendrick Lamar,,169,Swimming Pools (Drank)
Tim McGraw,"Âu Mỹ,Country",41074,Highway Don't Care
Ed Sheeran,"Âu Mỹ,Pop",713,The A Team
Luke Bryan,"Âu Mỹ,Country",14939,That's My Kind Of Night
Fun.,"Âu Mỹ,Indie",29353,Carry On
Titanium,"Việt Nam,Rock Việt",11310,Ai Cần
Titanium,"Việt Nam,Rock Việt",25353,A75/6k
Titanium,"Việt Nam,Rock Việt",4014,Nhanh
Titanium,"Việt Nam,Rock Việt",20252,Thuyết Tương Đối
Titanium,"Việt Nam,Rock Việt",18289,Đánh Mất Tất Cả
Titanium,"Việt Nam,Rock Việt",82373,Ảo
Thu Thủy,"Việt Nam,Nhạc Thiếu Nhi",97540,Vườn Cây Của Ba
Nguyệt Hằng,"Việt Nam,Nhạc Thiếu Nhi",43989,Em Yêu Biển Lắm
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",2025464,Gặp Mẹ Trong Mơ
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",259972,Vào Đời
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",139353,Tôi Yêu Em
T-ARA,"Hàn Quốc,Electronic / Dance",13229193,Day By Day
"T-ARA,Gavy N.J","Hàn Quốc,Pop / Ballad",69836,Day And Night / Love All
T-ARA,"Hàn Quốc,Electronic / Dance",8451845,Sexy Love
T-ARA,"Hàn Quốc,Pop / Ballad",2733395,Cry Cry (Ballad Version)
T-ARA,"Hàn Quốc,Pop / Ballad",752835,Lovey Dovey (Club Remix Ver)
T-ARA,"Hàn Quốc,Pop / Ballad",179748,I'm So Bad
T-ARA,Hàn Quốc,148095,I'm Really Hurt
T-ARA,"Hàn Quốc,Electronic / Dance",34200,Mollayo (몰라요)
T-ARA,"Hàn Quốc,Pop / Ballad",148478,Like The First Time
T-ARA,"Hàn Quốc,Pop / Ballad",840993,"Goodbye, OK"
T-ARA,"Hàn Quốc,Pop / Ballad",25145,TTL Listen 2
T-ARA,"Hàn Quốc,Electronic / Dance",1479736,Yayaya
T-ARA,"Hàn Quốc,Pop / Ballad",86917,I Go Crazy Because Of You
T-ARA,"Hàn Quốc,Pop / Ballad",190175,Roly-Poly In 코파카바나 (Roly-Poly In Copacabana)
T-ARA,"Hàn Quốc,Pop / Ballad",45259,Lies (Ballad Version)
T-ARA,"Hàn Quốc,Pop / Ballad",293898,Apple Is A
T-ARA,"Hàn Quốc,Pop / Ballad",935541,O My God
T-ARA,"Hàn Quốc,Pop / Ballad",370393,Log In
T-ARA,"Hàn Quốc,Electronic / Dance",1616921,Ma Boo
T-ARA,"Hàn Quốc,Pop / Ballad",18035,Lies (Dance ver)
"T-ARA,Davichi","Hàn Quốc,Pop / Ballad",5350428,We Were In Love
T-ARA,"Hàn Quốc,Electronic / Dance",290915,Why Is Like This
T-ARA,"Hàn Quốc,Pop / Ballad",334309,TTL (Time To Love)
T-ARA,"Hàn Quốc,Pop / Ballad",3301108,Don't Leave
T-ARA,"Hàn Quốc,Pop / Ballad",10075646,Roly Poly
T-ARA,"Hàn Quốc,Pop / Ballad",12729633,Cry Cry
T-ARA,"Hàn Quốc,Pop / Ballad",271769,Bo Peep Bo Peep
T-ARA,"Hàn Quốc,Pop / Ballad",9257271,Lovey Dovey
SNSD,"Hàn Quốc,Pop / Ballad",1883,Bump It
SNSD,"Hàn Quốc,Electronic / Dance",4622,Sign
SNSD,"Hàn Quốc,Pop / Ballad",2026,Paradise
SNSD,"Hàn Quốc,Electronic / Dance",557,Fire Alarm
SNSD,"Hàn Quốc,Electronic / Dance",39735,Check
SNSD,"Hàn Quốc,Electronic / Dance",1734,Show Girls
SNSD,"Hàn Quốc,Electronic / Dance",5020,Green Light
SNSD,"Hàn Quốc,Electronic / Dance",3880,Talk Talk
SNSD,"Hàn Quốc,Electronic / Dance",6050,One Afternoon
One Direction,"Âu Mỹ,Pop",194807,Night Changes
Ylvis,"Âu Mỹ,Electronic / Dance",619273,The Fox
"Ne-Yo,Juicy J","Âu Mỹ,R&B / Soul",11210,She Knows
Kelly Clarkson,"Âu Mỹ,Pop",1210644,Catch My Breath
Eminem,"Âu Mỹ,Rap / Hip Hop",110744,Berzerk
Drake,"Âu Mỹ,Rap / Hip Hop",2308,Back To Back
Hunter Hayes,"Âu Mỹ,Country",12994,I Want Crazy
Luke Bryan,"Âu Mỹ,Country",91,Crash My Party
Rihanna,,8594,Pour It Up
Jason DeRulo,"Âu Mỹ,Pop",37558,The Other Side
Flo Rida,"Âu Mỹ,Rap / Hip Hop",1503886,I Cry
Titanium,"Việt Nam,Rock Việt",11568,Không Muốn
Titanium,"Rock Việt,Việt Nam",6238,Ám Ảnh
Titanium,"Việt Nam,Rock Việt",2049873,Mật Ngọt
Of Monsters And Men,"Âu Mỹ,Indie",208217,Little Talks
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",117857,Vì Em Đã Yêu Anh
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",105957,Yêu Anh Một Đời
"Lưu Hương Giang,Hồ Hoài Anh","Việt Nam,Nhạc Trẻ",12303,Mùa Thu Đã Hết
"Amber (F(x)),Taeyeon","Hàn Quốc,Rap / Hip Hop",55396,Shake That Brass
BIGBANG,"Hàn Quốc,Rap / Hip Hop,Nhật Bản,Rap / Hip Hop",1055189,Fantastic Baby
BIGBANG,"Hàn Quốc,Electronic / Dance",360010,Sober
Red Velvet,"Hàn Quốc,Electronic / Dance",467,Red Dress
SHINee,"Hàn Quốc,Electronic / Dance",4286,Married To The Music
SNSD,"Nhật Bản,Pop / Dance",9077,Catch Me If You Can
Huh Gak,"Hàn Quốc,Pop / Ballad",336,Up All Night
BTOB,"Hàn Quốc,Pop / Ballad",2703,Way Back Home
One Direction,"Pop,Âu Mỹ",157024,Na Na Na
Jason Derulo,"Âu Mỹ,R&B / Soul",4404,Cheyenne
T-ARA,"Hàn Quốc,Pop / Ballad",5675664,Day By Day
BEAST,"Hàn Quốc,Pop / Ballad",10962215,Fiction
BEAST,"Hàn Quốc,Pop / Ballad",7048824,On Rainy Days
BEAST,"Hàn Quốc,Pop / Ballad",548643,Shadow
"Major Lazer,DJ Snake","Âu Mỹ,Electronic / Dance",18006,Lean On
Dawin,"Âu Mỹ,Pop,Electronic / Dance",29086,Dessert
BigBang,"Hàn Quốc,Electronic / Dance",7386522,Fantastic Baby
JYJ,"Hàn Quốc,Rap / Hip Hop,Pop / Ballad,Electronic / Dance",31595,Back Seat
"Tae Yang,G-Dragon",Hàn Quốc,2072723,I Need A Girl
TEEN TOP,"Hàn Quốc,Electronic / Dance",1031028,Miss Right
PSY,"Hàn Quốc,Pop / Ballad",1189008,Gentleman
"Tablo,Tae Yang","Hàn Quốc,Rap / Hip Hop,R&B",93233,"Eyes, Nose, Lips (English Version)"
NU'EST,"Hàn Quốc,Electronic / Dance",53562,Good Bye Bye
BIGBANG,"Hàn Quốc,Pop / Ballad,Electronic / Dance",2977274,Haru Haru
Akdong Musician,"Hàn Quốc,Pop / Ballad",285539,200%
Wonder Girls,"Hàn Quốc,Pop / Ballad",2346270,Nobody
2NE1,"Hàn Quốc,Pop / Ballad",4984956,Lonely
EXO-K,"Hàn Quốc,Electronic / Dance",86202,Moonlight
T-ARA,"Hàn Quốc,Pop / Ballad",299702,First Love
SNSD,"Hàn Quốc,Electronic / Dance",7314569,The Boys
Ailee,"Hàn Quốc,Pop / Ballad",1830979,Heaven
Jang Na Ra,"Hàn Quốc,Pop / Ballad",970982,Sweet Dream
EXO,"Hàn Quốc,Pop / Ballad",312853,"Baby, Don’t Cry"
Ailee,"Hàn Quốc,Pop / Ballad",1243536,Will Show You
Lyn,"Hàn Quốc,Pop / Ballad,Nhạc Phim",2024600,Back In Time
EXO,"Hàn Quốc,Pop / Ballad",328729,Wolf
"Bobby,Dok2","Hàn Quốc,Rap / Hip Hop",13387,Lookin' For Luv
EXO,"Hàn Quốc,Electronic / Dance",321246,XOXO
4Men,"Hàn Quốc,Pop / Ballad,Nhạc Phim",152028,Thorn Love
BTOB,"Hàn Quốc,Electronic / Dance",1031588,Wow
"Britney Spears,Iggy Azalea","Âu Mỹ,Pop",49509,Pretty Girls
Tae Yang,"Hàn Quốc,Rap / Hip Hop",778414,Ringa Linga
"Future,Drake","Âu Mỹ,Rap / Hip Hop",1453,Where Ya At
Lee Hong Ki,"Hàn Quốc,Pop / Ballad,Nhạc Phim",160399,I’m Saying
Winner,"Hàn Quốc,Electronic / Dance",45323,Color Ring
G-Dragon,"Hàn Quốc,Rap / Hip Hop",805028,Crooked
Aliee,"Hàn Quốc,Pop / Ballad,Nhạc Phim",33027,Goodbye My Love
AOA,"Hàn Quốc,Electronic / Dance",83911,Short Hair
NU'EST,"Hàn Quốc,Electronic / Dance",10874670,Face
G-Dragon,Hàn Quốc,699337,Who You?
Jiyeon,"Hàn Quốc,Electronic / Dance",124721,1 Minute 1 Second
"Madonna,Nicki Minaj","Âu Mỹ,Pop",17030,Bitch I'm Madonna
Shinee,Hàn Quốc,1935749,Stand By Me
Trouble Maker,"Hàn Quốc,Pop / Ballad,Electronic / Dance",642552,Now
Block B,"Hàn Quốc,Electronic / Dance",48264,Her
BIGBANG,"Hàn Quốc,Pop / Ballad",6622110,Tonight
Crush,"Hàn Quốc,Pop / Ballad,Nhạc Phim",74316,Sleepless Night
BEAST,"Hàn Quốc,Pop / Ballad",2557279,Midnight
"MC Mong,Mellow","Hàn Quốc,Pop / Ballad",6881656,Sick Enough To Die
Girls' Generation-TTS,"Hàn Quốc,Electronic / Dance",82867,Holler
Girl's Day,"Hàn Quốc,Electronic / Dance",88824,Darling
Secret,"Hàn Quốc,Electronic / Dance",70423,I'm In Love
2NE1,"Hàn Quốc,Rap / Hip Hop,Pop / Ballad",207346,Gotta Be You
One Direction,"Pop,Âu Mỹ",378915,More Than This
Ladies’ Code,"Hàn Quốc,Pop / Ballad,Electronic / Dance",34409,I’m Fine Thank You
EXO-K,"Hàn Quốc,Electronic / Dance",349970,Overdose
One Direction,"Âu Mỹ,Pop",17137,Infinity
G-Dragon,"Hàn Quốc,Rap / Hip Hop",1962247,Crayon
BIGBANG,"Hàn Quốc,Pop / Ballad,Electronic / Dance",799466,We Belong Together
"Hyomin (T-Ara),Loco","Hàn Quốc,Pop / Ballad,R&B",152684,Nice Body
Stephanie,"Hàn Quốc,Electronic / Dance",80,Back To The Top
Elsie (Eunjung),"Hàn Quốc,Pop / Ballad",1719,Good Bye
2NE1,"Hàn Quốc,Rap / Hip Hop,Pop / Ballad,R&B",977024,Come Back Home
G-Dragon,"Hàn Quốc,Pop / Ballad,Electronic / Dance",1109910,A Boy
Tae Yang,Hàn Quốc,3581017,Wedding Dress
Yoo Seung Eun,"Hàn Quốc,R&B",259,Nothing
GD&TOP,"Hàn Quốc,Rap / Hip Hop",204584,Don’t Go Home
Tae Yang,Hàn Quốc,257247,I Need A Girl (Feat. G-Dragon)
"Tablo,Tae Yang","Hàn Quốc,Rap / Hip Hop",2086726,Tomorrow
GD&TOP,"Hàn Quốc,Rap / Hip Hop",471330,Baby Good Night
GD&TOP,"Hàn Quốc,Rap / Hip Hop",427122,Knock Out
G-Dragon,"Hàn Quốc,Electronic / Dance",1623109,Heartbreaker
G-Dragon,"Hàn Quốc,Rap / Hip Hop,Electronic / Dance",595049,One Of A Kind
Alex,"Hàn Quốc,Pop / Ballad",224,Flower Pot (*Bonus track)
Cho Eun,"Hàn Quốc,Pop / Ballad",43,Sad Story
DBSK,Hàn Quốc,66444,Hug
Boohwal,"Hàn Quốc,Pop / Ballad",63,Like A Song
Lee Seung Gi,"Hàn Quốc,Pop / Ballad",7817,Words Hard To Say
Lizzy (After School),"Hàn Quốc,Pop / Ballad,Nhạc Phim",1113,Flower
Siwon,"Hàn Quốc,Pop / Ballad,Nhạc Phim",2761,Only You
Topp Dogg,"Hàn Quốc,Electronic / Dance",178,The Beat
Park Bo Ram,"Hàn Quốc,Pop / Ballad",1033,Sorry
"Dia,DIA","Hàn Quốc,Electronic / Dance",382,My Friend’s Boyfriend
N.Flying,"Hàn Quốc,Pop / Ballad",516,Lonely
Henry,"Hàn Quốc,Electronic / Dance",1606172,Trap
SISTAR,"Hàn Quốc,Electronic / Dance",144607,Touch My Body
Davichi,"Hàn Quốc,Pop / Ballad,Nhạc Phim",124310,"It's Alright, This Is Love"
Henry,"Hàn Quốc,Electronic / Dance",144615,Fantastic
Red Velvet,"Hàn Quốc,Electronic / Dance",176368,Happiness
EXO,"Hàn Quốc,Electronic / Dance",1039857,Growl
Hyuna,"Hàn Quốc,Electronic / Dance",170465,Red
Girls' Generation-TTS,"Hàn Quốc,Pop / Ballad",73876,Whisper
Infinite,"Hàn Quốc,Electronic / Dance",254072,Back
BIGBANG,"Hàn Quốc,Pop / Ballad",358072,Last Farewell
BIGBANG,"Hàn Quốc,Pop / Ballad,Nhật Bản,Pop / Dance",3583,My Heaven
BIGBANG,"Nhật Bản,Pop / Dance",69748,Somebody To Love
BIGBANG,"Hàn Quốc,Pop / Ballad,Electronic / Dance",1465117,Lie
BIGBANG,"Hàn Quốc,Electronic / Dance,Nhật Bản,Pop / Dance",1818289,Bad Boy
Sg wannabe,"Hàn Quốc,Pop / Ballad",84,Good Memory
Hong Kyung Min,"Hàn Quốc,Pop / Ballad",75,A Thing Called Love
BIGBANG,"Hàn Quốc,Pop / Ballad",1018819,Still Alive
BTOB,"Hàn Quốc,Pop / Ballad",22313,It's Okay
Pae Su Jung,"Hàn Quốc,Pop / Ballad",147,Still Loving You
SISTAR,"Hàn Quốc,Electronic / Dance",110660,I Swear
Kyu Hyun,"Hàn Quốc,Pop / Ballad",8884,A Million Pieces
Winner,"Hàn Quốc,Electronic / Dance",376398,Empty
Super Junior,"Hàn Quốc,Electronic / Dance",142358,Mamacita
F(x),"Hàn Quốc,Electronic / Dance",46765,4 Walls
"Park Bo Ram,Zico","Hàn Quốc,Electronic / Dance",116214,Beautiful
Xiah Junsu,"Hàn Quốc,Pop / Ballad",1452,Yesterday
WAX,"Hàn Quốc,Pop / Ballad",241,Not My Mind
BIGBANG,Hàn Quốc,171234,Lalala
YangPa,"Hàn Quốc,Pop / Ballad",118,Love...What Is That
JUNIEL,"Hàn Quốc,Pop / Ballad",5773,Sorry
BIGBANG,"Hàn Quốc,Pop / Ballad,Electronic / Dance",1641081,Stupid Liar
Cool,"Hàn Quốc,Pop / Ballad",4088819,Aloha
BIGBANG,"Hàn Quốc,Electronic / Dance",2650641,Haru Haru
BIGBANG,"Hàn Quốc,Electronic / Dance",362024,Bae Bae
BIGBANG,"Nhật Bản,Pop / Dance",304889,Tonight
BIGBANG,"Nhật Bản,Pop / Dance",537565,Love Song
"S.Jin,Ran","Hàn Quốc,Pop / Ballad",276,Please
BIGBANG,"Hàn Quốc,Pop / Ballad,Electronic / Dance",3352220,Blue
BIGBANG,"Hàn Quốc,Pop / Ballad",1153484,Loser
BIGBANG,"Hàn Quốc,Electronic / Dance,Nhật Bản,Pop / Dance",334401,Tell Me Goodbye
Ami,"Hàn Quốc,Pop / Ballad",2653,Hurts Down To My Bones
Sg wannabe,"Hàn Quốc,Pop / Ballad",35393,Love You
Baek Ji Young,"Hàn Quốc,Pop / Ballad",1434358,Won’t Love
Se7en,"Hàn Quốc,Pop / Ballad",55986,Come Back To Me
BIGBANG,"Hàn Quốc,Pop / Ballad",586863,Let's Not Fall In Love
Taeyeon,"Hàn Quốc,Pop / Ballad",2763,Stress
"Taeyeon,Verbal Jint","Hàn Quốc,Pop / Ballad",7869,I (Inst.)
BEAST,"Hàn Quốc,Pop / Ballad,Nhạc Phim",11843,Without You
BTOB,"Hàn Quốc,Electronic / Dance",7183,You're So Fly
B.A.P,"Hàn Quốc,Rap / Hip Hop",295685,No Mercy
Girl's Day,"Hàn Quốc,Pop / Ballad",6987,Oh! My God!
BIGBANG,"Hàn Quốc,Rap / Hip Hop,Electronic / Dance",202861,We Like 2 Party
SeungRi,Hàn Quốc,46311,Gotta Talk To U
Dok2,"Hàn Quốc,Rap / Hip Hop",105,Handz Up
2NE1,"Hàn Quốc,Rap / Hip Hop,Electronic / Dance",112458,Crush
BIGBANG,"Hàn Quốc,Pop / Ballad",538393,If You
G-Dragon,"Hàn Quốc,Rap / Hip Hop",2180,Crayon
f(x),"Hàn Quốc,Electronic / Dance",1795760,Electric Shock
SNSD,"Hàn Quốc,Electronic / Dance",3101715,I Got A Boy
BIGBANG,"Hàn Quốc,Pop / Ballad",619704,Monster
Brown Eyed Girls,"Hàn Quốc,Pop / Ballad,R&B",1032637,Abracadabra
Exid,"Hàn Quốc,Electronic / Dance",326898,UP & DOWN
F(x),"Hàn Quốc,Electronic / Dance",228,Deja Vu
Hyuna,"Hàn Quốc,Electronic / Dance",1497,Ice Ice
Lưu Hương Giang,"Việt Nam,Rock Việt",94957,Thu Tình Yêu
Nhiều nghệ sĩ,"Việt Nam,Nhạc Thiếu Nhi",146423,Liên Khúc: Lớp Chúng Mình Rất Vui - Em Yêu...
EXO,"Hàn Quốc,Electronic / Dance",510459,Call Me Baby
2NE1,"Hàn Quốc,Pop / Ballad,Electronic / Dance",8803596,I Am The Best
Trouble Maker,"Hàn Quốc,Electronic / Dance",9324381,Trouble Maker
"PSY,CL","Hàn Quốc,Electronic / Dance",60324,Daddy
Nguyệt Anh,"Việt Nam,Nhạc Thiếu Nhi",549122,Cô Giáo Em
"G-Dragon,Tae Yang","Hàn Quốc,Rap / Hip Hop",1057370,Good Boy
Yến Nhi,"Việt Nam,Nhạc Thiếu Nhi",160198,Bé Yêu Biển Lắm
Thu Ngọc,"Việt Nam,Nhạc Trịnh,Nhạc Thiếu Nhi",399366,Em Là Hoa Hồng Nhỏ
Ngọc Linh,"Việt Nam,Nhạc Thiếu Nhi",27451,Em Là Gió Mát
Duy Uyên,"Việt Nam,Nhạc Thiếu Nhi",600075,Bố Là Tất Cả
Yến Nhi,"Việt Nam,Nhạc Thiếu Nhi",380132,Cả Nhà Thương Nhau
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",13250,Sáng
"Phương Thảo,Ngọc Lễ","Nhạc Trữ Tình,Việt Nam",1457936,Ba Ngọn Nến Lung Linh
Nguyệt Hằng,"Việt Nam,Nhạc Thiếu Nhi",2271840,Chú Ếch Con
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",39662,Đi Tìm Bóng Núi
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",71125,Radio Buồn
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",7956,Ở Lại
