singers,genres,total_play,title
Lê Cát Trọng Lý,Trữ Tình,39213,Chuyến Xe
Lê Cát Trọng Lý,Trữ Tình,44640,Lúng Ta Lúng Túng
Lê Cát Trọng Lý,Nhạc Trẻ,43327,Thu Lu
Lê Cát Trọng Lý,Nhạc Trẻ,52979,Giấc Mộng Lớn
Mai Khôi,Nhạc Trẻ,3276,Chưa Ai
"V.A,Hồ Ngọc Hà",Nhạc Trẻ,30953,Em Trong Mắt Tôi & Nồng Nàn Hà Nội
"V.A,Huy Tâm,Nhan Sinh",Nhạc Trẻ,2925,Hòa Bình Cửa Ngõ Miền Tây Bắc
V.A,Nhạc Trẻ,11126,Em Trong Mắt Tôi & Nồng Nàn Hà Nội
V.A,Nhạc Trẻ,1871,Bài Ca Trường Ngoại Ngữ
"Hoàng Ngân,Lê Cát Trọng Lý",Nhạc Trẻ,97800,Em Ước Mong Sao
Đang Cập Nhật,Nhạc Trẻ,1408,Chưa ai
V.A,Nhạc Trẻ,3293,Ước mơ của con
"Hồ Ngọc Hà,Thanh Hằng (Người Mẫu),Hoàng Anh",Nhạc Trẻ,116387,Xuân Hạnh Phúc
Ái Phương,Nhạc Trẻ,71774,Sớm Xuân
"Bùi Anh Tuấn,Hồ Ngọc Hà,Đinh Hương,Tiêu Châu Như Quỳnh,Đào Bá Lộc,Thái Trinh",Nhạc Trẻ,421471,Happy New Year
"Đông Nhi,Ông Cao Thắng,Ngô Kiến Huy,Khổng Tú Quỳnh",Nhạc Trẻ,104108,LK Bên Em Mùa Xuân
Noo Phước Thịnh,Nhạc Trẻ,1166889,Hạnh Phúc Xuân Ngời
"Quang Hà,Phương Thanh",Nhạc Trẻ,113135,Thì Thầm Mùa Xuân
Bùi Anh Tuấn,Nhạc Trẻ,112997,Lời Tỏ Tình Mùa Xuân
Nguyễn Hải Yến,Nhạc Trẻ,67012,Hoa Cỏ Mùa Xuân
Thủy Tiên,Nhạc Trẻ,783434,Nắng Xuân Hồng
Noo Phước Thịnh,Nhạc Trẻ,521722,Xuân Ca
"Minh Thư,Tiêu Châu Như Quỳnh",Nhạc Trẻ,427718,Xuân Bên Em
Nguyễn Hải Yến,Nhạc Trẻ,138324,Xuân Yêu Thương
"Cẩm Ly,Lam Trường",Nhạc Trẻ,224907,Tết Đoàn Viên
"Thiện Nhân,Cẩm Ly",Trữ Tình,332899,Xuân Đẹp Làm Sao
Hồ Ngọc Hà,Nhạc Trẻ,121364,Đón Xuân
Yuki Huy Nam,Nhạc Trẻ,1453507,Bay Cùng Mùa Xuân
Đinh Kiến Phong,Nhạc Trẻ,73223,Đầu Xuân Chúc Phúc
Phương Mỹ Chi,Trữ Tình,1551877,Đêm Giao Thừa Nghe Khúc Dân Ca
"Thu Thủy,Minh Thư,Bảo Thy,Tiêu Châu Như Quỳnh",Nhạc Trẻ,165866,Quê Hương Mùa Xuân 
"Đan Trường,Hồ Ngọc Hà",Nhạc Trẻ,213853,Mừng Tuổi Mẹ Cha
Thủy Tiên,Nhạc Trẻ,166764,Chào Xuân Mới
Minh Hằng,Nhạc Trẻ,618315,Xuân Đã Về
Bảo Anh,Nhạc Trẻ,413292,Điệp Khúc Mùa Xuân
Hoàng Anh Nhân,Nhạc Trẻ,123155,Con Chim Xuân
Hiền Thục,Nhạc Trẻ,1311582,Con Bướm Xuân
"Hari Won,Sơn Ngọc Minh",Nhạc Trẻ,258949,Mùa Xuân Trở Về
"Minh Hằng,Thủy Tiên,Hồ Ngọc Hà",Nhạc Trẻ,1886580,Như Hoa Mùa Xuân
Đào Bá Lộc,Nhạc Trẻ,1336523,Ngày Xuân Long Phụng Sum Vầy
"Hồ Hoài Anh,Lưu Hương Giang",Nhạc Trẻ,352329,Ấm Áp Yêu Thương
Thùy Chi,Nhạc Trẻ,785707,Ngày Tết Quê Em
"Phạm Trưởng,Lâm Chấn Khang,Akira Phan,Hồ Việt Trung",Nhạc Trẻ,271323,LK Thì Thầm Mùa Xuân
Đoan Trang,Nhạc Trẻ,174995,Lắng Nghe Mùa Xuân Về - Remix
Thu Minh,Nhạc Trẻ,689313,Xuân Đã Về
Phan Đinh Tùng,Nhạc Trẻ,874278,Anh Cho Em Mùa Xuân
Nhật Kim Anh,Nhạc Trẻ,283313,Xuân Kén Rể (Liên Khúc Chiều Xuân)
Hồ Quang Hiếu,Nhạc Trẻ,24959768,Con Bướm Xuân
Khởi My,Nhạc Trẻ,1797991,Chúc Tết 
Noo Phước Thịnh,Nhạc Trẻ,345397,Giai Điệu Mùa Xuân
Hồ Quang Hiếu,Nhạc Trẻ,2597975,Chúc Mừng Năm Mới
V.A,Nhạc Trẻ,704,15 Năm Hành Trình Những Nụ Cười
V.A,Nhạc Trẻ,246,Giấc Mơ
V.A,Nhạc Trẻ,345,Giấc Mơ Mùa Xuân
V.A,Nhạc Trẻ,870,Xin Chào Việt Nam
V.A,Nhạc Trẻ,9332,LK Một Trăm Phần Trăm
Minh Hằng,Nhạc Trẻ,147572,Giờ Em Đã Biết
Bảo Anh,Nhạc Trẻ,9869913,Anh Muốn Em Sống Sao
"Phạm Toàn Thắng,Khói",Nhạc Trẻ,22805,Dậy Và Chạy
Hồ Ngọc Hà,Nhạc Trẻ,654282,My Baby
Khởi My,Nhạc Trẻ,9773153,Người Yêu Cũ
Trung Quân Idol,Nhạc Trẻ,4823284,Trót Yêu
Sơn Tùng (M-TP),Nhạc Trẻ,40819191,Em Của Ngày Hôm Qua
Mỹ Tâm,Nhạc Trẻ,778850,Nắm Lấy Tay Nhau
Meghan Trainor,Pop,267226,Title
Demi Lovato,Pop,579344,Made In The USA
Selena Gomez & The Scene,Âu Mỹ khác,924003,Love You Like A Love Song
Miley Cyrus,Pop,112186,Adore You
Mariah Carey,Pop,19509,You'Re Mine (Eternal)
Beyonce,Pop,18166,Love On Top
Katy Perry,Pop,37653,Unconditionally
Colbie Caillat,Pop,57854,Brighter Than The Sun
Colbie Caillat,Pop,37897,Bubbly
Jason Mraz,Pop,936359,I'm Yours
Lily Allen,Pop,486348,Air Balloon
Mariah Carey,Pop,54792,I Stay In Love(Album Version)
"Jason Mraz,Colbie Caillat",Âu Mỹ khác,536497,Lucky
Rita Ora,Pop,733398,I Will Never Let You Down 
Katy Perry,Âu Mỹ khác,40417,Teenage Dream
Carly Rae Jepsen,Âu Mỹ khác,171201,I Really Like You
Leona Lewis,Pop,32377,Here I Am
Colbie Caillat,Pop,50033,I Do
Go One,Nhạc Trẻ,947,Như Anh Từng Mơ
Go One,Nhạc Trẻ,940,Xuân Về Nơi Nơi
Go One,Nhạc Trẻ,528,Nhớ Mong
V.A,Trữ Tình,197,Quê Hương Tuổi Thơ Tôi
V.A,Trữ Tình,260,Giã Bạn Đêm Trăng
"Ngô Sỹ Ngọc,V.A",Trữ Tình,32,Vinh Quang Tuổi Trẻ Tân Kỳ
Go One,Nhạc Trẻ,266,Nhớ Ơn Mẹ
Go One,Nhạc Trẻ,279,Nguyện Ước Con Dành Cho Mẹ
Go One,Nhạc Trẻ,303,Con Yêu
Go One,Nhạc Trẻ,269,Dành Cho Con
Go One,Nhạc Trẻ,398,Con Sẽ Không Quên
V.A,Trữ Tình,36,Câu Hát Sông Con
V.A,Trữ Tình,487,Nghĩa Tình Tân Phú Sông Con
"Hà Vân,Huỳnh Thật",Trữ Tình,2473,Rừng Cao Su Ơi
Bảo Yến,Trữ Tình,6389,Con Đã Trở Về
Hà Vân,Trữ Tình,2780,Mẹ Và Dòng Sông
"Hà Vân,Huỳnh Thật",Trữ Tình,2890,Tình Quê Yêu Dấu
"Huỳnh Thật,Hồng Phượng",Trữ Tình,970,Xuân Trên Quê Hương Tam Bình
"Tuấn Kiệt,Xuân Mai",Trữ Tình,2881,Ca Dao Tự Tình
Búp Bê Xinh,Thiếu Nhi,40732,Vì bé ngoan
Chi Dân,Nhạc Trẻ,7267536,Bởi Vì Em Hết Yêu Anh
Phương Thảo,Thiếu Nhi,225771,Nhạc Thiếu Nhi
Lý Diệu Linh,Trữ Tình,7014,Cà Mau Ơi Mong Một Ngày Về
Sơn Tùng (M-TP),Nhạc Trẻ,14588954,Tiến Lên Việt Nam Ơi!
Xuân Nghi,Thiếu Nhi,76092,Mừng sinh nhật
Nhật Hùng,Thiếu Nhi,1171,Mùa Hè Đến
Beat,Không Lời,146439,Nhạc Thiếu Nhi
V.A,Không Lời,685,Mùa Hè Đến
V.A,Thiếu Nhi,7339,Mùa Hè Đến
Bích Phương,Nhạc Trẻ,1434354,Mình Yêu Nhau Để Làm Gì
Bích Phương,Nhạc Trẻ,1479688,Em Không Làm Được Đâu
V.A,Thể Loại Khác,262680,LK Nhạc Xuân 2014
V.A,Thể Loại Khác,1081721,Liên Khúc Nhạc Xuân Sôi Động (Vol 1)
Bích Phương,Nhạc Trẻ,230679,Thời Gian Có Giữ Được Gì (Cạm Bẫy Thị Thành OST)
V.A,Thể Loại Khác,431022,Psy - Gang Nam Style
Thanh Thảo,Nhạc Trẻ,42579,LK Xuân
V.A,Thể Loại Khác,98241,LK Nhạc Xuân 2015
"Y Thanh,V.A",Nhạc Trẻ,286328,Hãy Cười
V.A,Nhạc Trẻ,334163,Bầu Trời Âm Nhạc
V.A,Âu Mỹ khác,954,Scherzo
V.A,Âu Mỹ khác,2096,I Love What I'm Doing (Dance)
V.A,Thể Loại Khác,167548,Liên Khúc Nhạc Xuân Sôi Động (Vol 4)
V.A,Không Lời,144948,Gặp Mẹ Trong Mơ (Mother In The Dream)
V.A,Thể Loại Khác,209536,Liên Khúc Nhạc Xuân Sôi Động (Vol 2)
V.A,Thể Loại Khác,224411,Liên Khúc Nhạc Xuân Sôi Động (Vol 3)
V.A,Thể Loại Khác,106202,Liên Khúc Nhạc Xuân Sôi Động (Vol 6)
V.A,Nhạc Trẻ,18549,Điệp Khúc Mùa Xuân 2012
V.A,Thiếu Nhi,7946,Tết Đến Rồi
V.A,Âu Mỹ khác,1824,Pas De Deux
"Khổng Tú Quỳnh,Miu Lê",Nhạc Trẻ,142234,LK Xuân
"Leos Mares,Helena Zetova",Pop,888,Psi odpoledne
Mami Kawada,Nhạc Nhật,9100,PSI Missing
Hoàng Nhân,Tui Hát,3413,Cố Gắng Nắm Giữ Từng Giọt Mưa
DJ,Thể Loại Khác,110134,LK Nhạc Trẻ Remix 2013 - 2014
Quang Lê,Trữ Tình,124361,LK Xuân
Đang Cập Nhật,Thể Loại Khác,369792,LK Nhạc Xuân 2011
HopeNLiberty,Âu Mỹ khác,11718,Psy
No Name,Tui Hát,42579,Kang Nam Style
DJ,Thể Loại Khác,82594,Nhạc Vũ Trường (Sôi Động Vol 2)
V.A,Thể Loại Khác,76514,Nhạc Nền Sôi Động 1
Tuấn Hưng,Nhạc Trẻ,71305,Liên Khúc Sôi Động
DJ,Nhạc Trẻ,61115,Liên Khúc Việt Nam Sôi Động 1
DJ,Thể Loại Khác,84229,Nhạc Vũ Trường (Sôi Động Vol 1)
V.A,Cách Mạng,373000,Bâng Khuâng Trường Sa
V.A,Thiếu Nhi,527739,Mình Đi Đâu Thế (Bố Ơi Mình Đi Đâu Thế OST)
"Tiên Cookie,BigDaddy,Bích Phương",Nhạc Trẻ,1039958,Anh Không Giữ
V.A,Nhạc Trẻ,325456,Đứa Bé Mồ Côi
V.A,Thể Loại Khác,338307,Say Cảm Xúc (Không Cảm Xúc Chế)
Bích Phương,Nhạc Trẻ,4418003,Chỉ Là Em Giấu Đi
"Khưu Huy Vũ,Bích Phương",Trữ Tình,16898,Còn Thương Rau Đắng Mọc Sau Hè
Bích Phương,Nhạc Trẻ,19574206,Mình Yêu Nhau Đi
V.A,Thể Loại Khác,989480,Jingle Bells (Nhạc Chuông)
V.A,Nhạc Trẻ,489527,Trở Về Nơi Đó
V.A,Nhạc Trẻ,1245449,Đạo Làm Con
Quách Beem,Nhạc Trẻ,940852,Đạo Làm Con
V.A,Nhạc Trẻ,38090,Tiến Lên Việt Nam
V.A,Thể Loại Khác,1904,Christmas Medley 
V.A,Rap Việt,319,Hai Thế Giới
V.A,Nhạc Trẻ,171,Mãi Không Quên
PSY,Thể Loại Khác,478505,Gangnam Style (Nhạc Chuông)
BEAST,Hàn Quốc,393255,Fiction (Nhạc Chuông)
AT Love,Thể Loại Khác,646890,Lucky (nhạc chuông)
Cool,Thể Loại Khác,664746,Aloha (Nhạc Chuông)
DJ,Thể Loại Khác,689774,Nokia Tone (Nhạc Chuông)
NU'EST,Thể Loại Khác,450284,Face (Nhạc Chuông)
Jay Chou (Châu Kiệt Luân),Nhạc Hoa,517699,Nocturne (Nhạc chuông)
BEAST,Hàn Quốc,430621,Midnight (Nhạc Chuông)
Trouble Maker,Hàn Quốc,409091,Trouble Maker (Nhạc Chuông)
Stratovarius,Thể Loại Khác,615049,Forever (Nhạc chuông)
Yanbi,Thể Loại Khác,670014,Thu Cuối (Nhạc Chuông)
Shayne Ward,Thể Loại Khác,848988,Until You (Nhạc Chuông)
V.A,Nhạc Trẻ,815,Mong Ước Kỉ Niệm Xưa
V.A,Nhạc Trẻ,914,Đêm Cô Đơn
V.A,Nhạc Trẻ,3078,Món Quà Herbalife
V.A,Nhạc Trẻ,823,Bạn Ơi Hãy Hát Bằng Trái Tim
V.A,Nhạc Trẻ,2802,Mùa Đông...Nỗi Nhớ Và Em (Demo)
Thanh Mai,Nhạc Trẻ,10648,Tiếng chuông ngân (Jingle bells)
Phương Thanh,Trữ Tình,9675,Jingle Bells (Tiếng Chuông Ngân)
Đang Cập Nhật,Thể Loại Khác,58276,Jingle Bells (Nhạc chuông)
AC&M,Thể Loại Khác,19935,Jingle Bells (Nhạc Chuông)
Kiều Nga,Trữ Tình,11274,Jingle Bell (Tiếng Chuông Ngân)
V.A,Nhạc Trẻ,12073,Việt Nam Việt Nam
"Nguyễn Hồng Thuận,V.A",Nhạc Trẻ,13056,90 Triệu Trái Tim Là Một
V.A,Thiếu Nhi,529,Chúng Em Là Hoa Hồng Nhỏ
V.A,Trữ Tình,1568,Ngược Dòng Lên Non
"Nguyễn Hồng Thuận,V.A",Không Lời,11849,90 Triệu Trái Tim Là Một (Beat & Instrumental)
V.A,Thiếu Nhi,713,Lời Thầy Cô
V.A,Nhạc Hoa,61084,Bố Ơi Mình Đi Đâu Thế
V.A,Thiếu Nhi,1116,Cả Nhà Thương Nhau (Demo)
V.A,Thiếu Nhi,398,Tuổi Hồng Mười Sáu
V.A,Nhạc Trẻ,15239,Vẫn Hoài Ước Mơ
V.A,Trữ Tình,3046,Tình Yêu Của Mẹ
V.A,Thiếu Nhi,350,Trường Tiểu Học Quán Toan
V.A,Nhạc Trẻ,6308,Tuổi Trẻ Ngành Y Tế
V.A,Nhạc Trẻ,3210,Forever Alone (Bếp Hát OST)
NTA Emo,Tui Hát,123095,Giá Như Chưa Từng Quen (Nhạc Chế)
V.A,Nhạc Trẻ,190946,Phận Làm Con
V.A,Cách Mạng,3293,Hành Khúc Nguyễn Việt Hồng
V.A,Cách Mạng,4625,Hành Khúc 789 Anh Hùng
V.A,Cách Mạng,7895,Tiếng Hát Biên Cương
V.A,Cách Mạng,7588,Đoàn Ta Làm Theo Lời Bác
V.A,Nhạc Trẻ,2334,Không Cưỡng Được Tình (Bếp Hát OST)
V.A,Cách Mạng,1178,Võng Nhi
V.A,Nhạc Trẻ,2177,Yêu Đời Yêu Người (Bếp Hát OST)
V.A,Nhạc Trẻ,2018,Quái (Bếp Hát OST)
V.A,Nhạc Trẻ,2336,Tôi Quá Sexy (Bếp Hát OST)
V.A,Nhạc Trẻ,37318,Nhớ Mái Trường Xưa
Ryo,Thể Loại Khác,12810,Không Tiền Mua Xăng (Chế Bài Không Cảm Xúc)
Hồ Quang Hiếu,Nhạc Trẻ,769211,Không Cảm Xúc (Remix)
"Hồ Quang Hiếu,DJ Tricky",Thể Loại Khác,431022,Không Cảm Xúc (Remix)
Ryo,Thể Loại Khác,73331,Không Tiền Mua Xăng (Không Cảm Xúc Chế)
"Duy Mạnh,Bích Phương",Trữ Tình,122521,Dù Chỉ Là Người Tình
Khánh Linh,Trữ Tình,3530,Tạm Biệt
Takej Minh Huy,Nhạc Trẻ,1839,Tháng Năm Học Trò
"Minh Quân,Thanh Thảo",Nhạc Trẻ,16135,Chiếc Lá
Đăng Khôi,Nhạc Trẻ,107286,Kỉ Niệm Trường Xưa
Cẩm Ly,Nhạc Trẻ,4717,Liên Khúc Người Thầy – Giấc Mơ Tà Áo Trắng
Tam Ca Áo Trắng,Nhạc Trẻ,432083,Mái Trường Mến Yêu
Hồ Bích Ngọc,Nhạc Trẻ,6116,Trường Xưa Yêu Dấu
Đan Trường,Nhạc Trẻ,34093,Ký Ức Học Trò
V.Music,Nhạc Trẻ,2909,Bạn Thân
Bằng Kiều,Trữ Tình,371035,Phượng Hồng
Anh Khang,Nhạc Trẻ,19165,Kỷ Niệm Đã Xa
Cẩm Ly,Nhạc Trẻ,5580,Ngày Em Xa Mái Trường
M4U,Nhạc Trẻ,1120241,Bài Hát Cho Em
Minh Quân,Nhạc Trẻ,186918,Nếu Phải Xa Nhau
Tui Hát,Tui Hát,14399,Khúc Nhạc Xưa
Thu Hiền,Nhạc Trẻ,3096,Bạn Và Tôi
Noo Phước Thịnh,Nhạc Trẻ,14692,Năm Học Cuối
"Young Uno,LiL Knight",Rap Việt,49719,Ký Ức Học Trò
Lam Trường,Nhạc Trẻ,2423,Cho Bạn Cho Tôi
Quang Vinh,Nhạc Trẻ,64824,Những Ngày Xưa Yêu Dấu
"Cẩm Ly,Minh Tuyết",Nhạc Trẻ,83650,Con Đường Đến Trường
"Phương Vy,Quốc Thiên",Nhạc Trẻ,68180,Những Nụ Cười Trở lại
"Thùy Chi,Minh Phương (NSƯT)",Nhạc Trẻ,40277,Kỷ Niệm Mái Trường
"M4U,Thùy Chi",Nhạc Trẻ,144846,Xe Đạp
Ngọc Linh,Nhạc Trẻ,4385,Mùa Hạ Cuối Cùng
Đại Nhân,Nhạc Trẻ,13731,Tiết Học Cuối Cùng
M4U,Nhạc Trẻ,154454,Hoa Học Trò
Tiêu Châu Như Quỳnh,Trữ Tình,21429,Hạ Đâu
Đang Cập Nhật,Nhạc Trẻ,26671,Chuyện Lớp Tôi
Lương Bích Hữu,Nhạc Trẻ,58688,Gọi Tên Tôi Nhé Bạn Thân Hỡi
Mắt Ngọc,Nhạc Trẻ,23222,Liên Khúc Thầy Cô
"Anh Khang,Quang Thắng",Nhạc Trẻ,96273,Đi Học
Phương Anh,Nhạc Trẻ,9715,Để Trái Tim Luôn Gần Nhau
Hoàng Quân,Nhạc Trẻ,84112,Ngôi Trường Dấu Yêu
"Thùy Chi,M4U",Nhạc Trẻ,67054,Ngày Đầu Tiên Đi Học
Miu Lê,Nhạc Trẻ,1580784,Giấc Mơ Thần Tiên
Tam Ca 3A,Nhạc Trẻ,330265,Mong Ước Kỷ Niệm Xưa
"Đăng Khoa,V.A",Nhạc Trẻ,9276,Miền Trung Máu Chảy Ruột Mềm
V.A,Nhạc Trẻ,1208,Niềm Tin Bạn Và Tôi 
V.A,Nhạc Trẻ,7785,Liên Khúc Ngũ Long Công Chúa Teen Pop
V.A,Nhạc Trẻ,14150,Liên Khúc Xuân 2011
V.A,Nhạc Trẻ,5926,Mãi Cho Em Mùa Xuân (36 Ca Sĩ)
V.A,Nhạc Trịnh,1057177,Hôm Nay Tôi Nghe
Sơn Tùng (M-TP),Rap Việt,4492313,Làm Người Luôn Yêu Em
Karik,Rap Việt,350685,Nếu Điều Đó Xảy Ra
Karik,Rap Việt,418517,Trước Khi Quá Trễ
Karik,Rap Việt,555909,Dòng Chảy Cuộc Đời
"Trà My Idol,Hoàng Rapper",Nhạc Trẻ,1756107,Cần Lắm
Karik,Rap Việt,815021,Mặc Cảm
Karik,Rap Việt,928150,Không Ổn
Karik,Rap Việt,1242072,Đừng Lùi Bước
Karik,Rap Việt,661230,Người Ngoài Cuộc
Karik,Rap Việt,1038469,Cứ Là Mình
Karik,Rap Việt,4156398,Anh Em
Rin Design,Rap Việt,27077,Người Ngoài Cuộc
V.A,Rap Việt,386,Anh Còn Đợi Em
V.A,Rap Việt,3220,Anh Sai Rồi
V.A,Rap Việt,233,Wanna Be Your Man
V.A,Rap Việt,414,Và Anh Biết 
V.A,Rap Việt,1753,Chỉ Vì Vật Chất (Demo)
"Ling,Đen",Rap Việt,53198,Chạm
"Binz,Rhymastic",Rap Việt,42308,Sunshine Alone 
"Lik'Pi,Kaisoul,Sendoh,TyTy Na,Zamy",Rap Việt,398393,Món Quà Muộn
Asa,Rap Việt,161586,Anh Đến Trái Đất Để Yêu Em
Yanbi,Rap Việt,182552,Ánh Trăng
"Yanbi,T-Akayz",Rap Việt,223442,Imma Loser (Người Thua Cuộc)
Supertramp,Âu Mỹ khác,26372,It's Raining Again (Acoustic)
Nancy Griffith,Âu Mỹ khác,29713,Once In A Very Blue Moon
Susan Wong,Âu Mỹ khác,31164,California Dreaming 
Maroon 5,Âu Mỹ khác,74919,Won't Go Home Without You (Acoustic Version)
"Ry2c,Synz Poiz",Rap Việt,275623,Phải Xóa Tên Nhau
"Loren Kid,Lee Thiên Vũ",Rap Việt,143436,Chợt Nhận Ra
"Kaisoul,Elbi,K.Na,Kendy Phạm,Annie",Rap Việt,210590,Giọt Mưa Hay Nước Mắt
"Kaisoul,Phuc.Pin",Rap Việt,229820,Hãy Chỉ Anh Cách Quên Em
Rhymastic,Rap Việt,130635,Yêu (Part 4)
"R.i.C,Remy,Julian Khang",Rap Việt,105592,Người Duy Nhất
"Mr. A,Hoàng Tôn",Rap Việt,56947,12 (December)
Ustylez,Rap Việt,292550,Cầu Vồng Tình Yêu (For Tít)
Quân Đao,Rap Việt,531775,Sợ Ngộ Nhận
"Quân Đao,Kaisoul,Kizzik",Rap Việt,582219,Ngày Sét Đánh
Howie Day,Âu Mỹ khác,29403,Collide (Acoustic)
Helloween,Âu Mỹ khác,27177,Windmill
Susan Wong,Âu Mỹ khác,32697,Sound Of Silence (Acoustic Version)
Metallica,Pop,93956,Nothing Else Matters
Katy Perry,Âu Mỹ khác,69742,Thinking Of You (Acoustic Version)
V.A,Âu Mỹ khác,32493,Self Control (Acoustic Version)
Darin,Âu Mỹ khác,30280,Breathing Your Love (Acoustic Version)
Avril Lavigne,Âu Mỹ khác,25814,Nobody's Home (Acoustic)
N/A,Âu Mỹ khác,32977,Nothing's Gona Change My Love For You (Acoustic)
2NE1,Hàn Quốc,33010,Lonely
"Huyền Win,D.Skill",Rap Việt,82722,Khoảng Trống 2
2NE1,Hàn Quốc,44194,Ugly (Acoustic)
"Binz,Rhymastic",Rap Việt,195078,Sunshine Alone
Heo Ryma,Rap Việt,533244,Yêu Xa Cần Tin Nhắn
Paramore,Âu Mỹ khác,39144,Ignorance (Acoustic)
Sabrina,Âu Mỹ khác,44113,Love The Way You Life (Acoustic Version)
"Ron,R.i.C,Burjn,Julian Khang",Rap Việt,122170,Mẹ Ơi Con Phải Đi
Quân Đao,Rap Việt,294917,Sợ Ngộ Nhận (Part 2)
Kaisoul,Rap Việt,339592,Nếu Không Là Hiện Tại
KindyA,Rap Việt,143972,Kịch Một Vai
"Quân Đao,YunjBoo",Rap Việt,90194,Gặp Lại (Part 2)
"Khánh Won,Lil Shady,Bằng Cường",Rap Việt,712406,Mất Người Anh Yêu 2
Jordin Sparks,Âu Mỹ khác,33662,Tattoo (Acoustic Version)
Lady Gaga,Âu Mỹ khác,40401,Poker Face (Acoustic Version)
Lydia Gray,Âu Mỹ khác,47198,Sorry Seems To Be The Hardest Word
Avril Lavigne,Âu Mỹ khác,59414,Nobody's Home (Acoustic)
Boyce Avenue,Âu Mỹ khác,45740,Nothing On You
Boyce Avenue,Âu Mỹ khác,56541,Just The Way You Are (Acoustic)
Leona Lewis,Âu Mỹ khác,42131,Bleeding Love (Acoustic)
Connie Linch,Âu Mỹ khác,39660,Happy Together
Marian,Âu Mỹ khác,40607,Can't Get You Of My Head (Acoustic Version)
D-Side,Âu Mỹ khác,58145,You Are Not Alone (Acoustic)
Đang Cập Nhật,Âu Mỹ khác,75255,By my side
Shayne Ward,Pop,67834,Easy To Love You
Jay Brannan,Nhạc Trẻ,60305,Beautifully
"Marie Digby,Sam Milby",Âu Mỹ khác,35593,Your Love
TyTy Na,Rap Việt,125623,Sẽ Có 1 Ngày
Quân Đao,Rap Việt,341367,Chung Tình
"Lil Shady,Zenky",Rap Việt,242492,Lệ Nào Cho Tôi
"Quân Đao,YunjBoo",Rap Việt,253575,Gặp Lại
"Cẩm Vân Phạm,TMT",Nhạc Trẻ,233061,Nắng Gọi Tình Yêu
Bi Zonie,Rap Việt,162141,Ai Là Ai Của Ai
"Lynk Lee,Rik,Lil' One",Nhạc Trẻ,457209,Mắt Mũi Môi 
"Kaisoul,MinGo,Cương TĐ,Zamy",Rap Việt,152151,Nếu Em Còn Nhớ
Kaisoul,Rap Việt,472460,Giới Hạn Bên Em
Quân Đao,Rap Việt,172229,Kén Chọn (Part 2)
Lil'S,Rap Việt,140677,Buồn Như Anh
"Kaisoul,RazV,Alyboy",Rap Việt,174790,Người Ở Phía Sau 
Sabrina,Pop,42435,You're Beautiful
Sabrina,Pop,41158,Wake Me Up When September Ends
Lights,Âu Mỹ khác,45735,River (Acoustic Version)
Sabrina,Pop,42179,So Sick
