singers,genres,total_play,title
The Wanted,"Âu Mỹ,Pop",1394170,Glad You Came
"The Weeknd,Lana Del Rey","Âu Mỹ,R&B / Soul",11849,Prisoner
The Weeknd,"Âu Mỹ,R&B / Soul",297,As You Are
The Weeknd,"Âu Mỹ,R&B / Soul",1201,In The Night
The Weeknd,"Âu Mỹ,R&B / Soul",588,Often
The Weeknd,"Âu Mỹ,Pop",432958,The Hills
The Weeknd,"Âu Mỹ,R&B / Soul",241,Acquainted
The Weeknd,"Âu Mỹ,R&B / Soul",2067,Earned It (Fifty Shades Of Grey)
The Weeknd,"Âu Mỹ,R&B / Soul",655,Shameless
Carly Rae Jepsen,"Âu Mỹ,Pop",10430443,Call Me Maybe
"The Weeknd,Ed Sheeran","Âu Mỹ,R&B / Soul",3847,Dark Times
The Weeknd,"Âu Mỹ,R&B / Soul",3498,Angel
The Weeknd,"Âu Mỹ,R&B / Soul",227,Tell Your Friends
China Dolls,"Hoa Ngữ,Trung Quốc",186,Brother Sister Tea-picking Songs
China Dolls,"Hoa Ngữ,Trung Quốc",229,Happy Little Eye
China Dolls,"Hoa Ngữ,Trung Quốc",64,Big Sister
China Dolls,"Hoa Ngữ,Trung Quốc,Khác,Nhạc Thái",4543,Yim Mah Yim Pai
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",4046,Cheu Poo OK
China Dolls,"Hoa Ngữ,Trung Quốc,Khác,Nhạc Thái",16340,Muay Na Mai Dai Joh
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",28296,Wo Wo
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",17205,Want To Love You
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",16460,"Baby, Sorry"
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",29898,Small Wife Back To Her Parents
China Dolls,"Hoa Ngữ,Trung Quốc",2955,Winter Jasmine (Non-Stop)
China Dolls,"Hoa Ngữ,Trung Quốc",4608,Do Re Mi
China Dolls,"Hoa Ngữ,Trung Quốc",838,Drum (Non-Stop)
China Dolls,"Hoa Ngữ,Trung Quốc",1567,Genie
China Dolls,"Hoa Ngữ,Trung Quốc,Khác,Nhạc Thái",3954,Tur Mah Chah
China Dolls,"Hoa Ngữ,Trung Quốc",507,Wandering Songstress
China Dolls,"Hoa Ngữ,Trung Quốc",1174,Of Spring (Non-Stop)
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",2574,Check DNA
The Weeknd,"Âu Mỹ,R&B / Soul",467,Real Life
China Dolls,"Hoa Ngữ,Trung Quốc",396,Poseidon
Đào Bá Lộc,"Việt Nam,Nhạc Trẻ",17458750,Đơn Phương
China Dolls,"Hoa Ngữ,Trung Quốc",246,Daughter Circle
"The Weeknd,Labrinth","Âu Mỹ,R&B / Soul",278,Losers
Yến Nhi,"Việt Nam,Nhạc Trẻ",543312,Anh Không Về Bên Em
"Lâm Chấn Khang,Kim Jun See","Việt Nam,Nhạc Trẻ",2194797,Anh Nợ Em Một Hạnh Phúc
Tống Gia Vỹ,"Việt Nam,Nhạc Trẻ",315842,Anh Cô Đơn Là Vì Em
"Hồ Tuấn Anh,Hồ Quang Hiếu","Việt Nam,Nhạc Trẻ",131682,Còn Lại Gì Trong Em
Ka Như Ngọc,"Việt Nam,Nhạc Trẻ",8752,Hy Vọng Xa Xôi
Yến Nhi,"Việt Nam,Nhạc Trẻ",155171,Đừng Trông Ngóng
Bùi Vĩnh Phúc,"Việt Nam,Nhạc Trẻ",1087514,Khi Nỗi Đau Quá Lớn
Phạm Trưởng,"Việt Nam,Nhạc Trẻ",2352689,Nơi Em Thuộc Về
Yến Nhi,"Việt Nam,Nhạc Trẻ",113781,Anh Mau Thay Đổi
Khởi My,"Việt Nam,Nhạc Trẻ",7859944,Anh Ở Đâu
Hamlet Trương,"Việt Nam,Nhạc Trẻ",7357943,Người Yêu Cũ Có Người Yêu Mới
Đào Bá Lộc,"Việt Nam,Nhạc Trẻ",2123716,Lời Xin Lỗi
Hamlet Trương,"Việt Nam,Nhạc Trẻ",6190784,Thương Nhau Để Đó
Hamlet Trương,"Việt Nam,Nhạc Trẻ",1206271,Tủi Thân Bật Khóc
Đào Bá Lộc,"Việt Nam,Nhạc Trẻ",1162754,Tôi Ghét Tôi Yêu Em
Đào Bá Lộc,"Việt Nam,Nhạc Trẻ",2234424,Sẽ Thôi Chờ Mong
"Đào Bá Lộc,Đông Nhi","Việt Nam,Nhạc Trẻ",3514719,Chờ Ngày Nắng Lên
Đào Bá Lộc,"Việt Nam,Nhạc Trẻ",8172724,Vì
Đào Bá Lộc,"Việt Nam,Nhạc Trẻ",1620618,Kiếp Sau
China Dolls,"Hoa Ngữ,Trung Quốc",37,Courtship Rattlesnake
China Dolls,"Hoa Ngữ,Trung Quốc",253,Single Eyelids Girls
China Dolls,"Hoa Ngữ,Trung Quốc",31,Alice's Boyfriend
China Dolls,"Hoa Ngữ,Trung Quốc",330,Mosquitoes Love March
China Dolls,"Hoa Ngữ,Trung Quốc",1181,I Love You
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",3591,Love And Honest Are Useful
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",4800,Eating In The East
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",18108,Happy Day
China Dolls,"Trung Quốc,Hoa Ngữ",5411,Liang Jing Jing
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",13974,Love Is Landing
China Dolls,"Hoa Ngữ,Trung Quốc",1258,Happy Party
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",4947,You Are My Super Star
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",2059,Nang Far Nah Muai
China Dolls,"Hoa Ngữ,Trung Quốc",112,West Girls
China Dolls,"Hoa Ngữ,Trung Quốc",5006,La La La
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",11046,Wa O Wa
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",2738,Gra Deub Gra Deub
Nguyễn Đình Vũ,"Việt Nam,Nhạc Trẻ",29946496,Cứ Thế Mong Chờ
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",4685,Tee Sang
China Dolls,"Hoa Ngữ,Trung Quốc",202,Every Family Has Its Cupboard
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1818,Dui Bu Gi Miss Call
China Dolls,"Hoa Ngữ,Trung Quốc",96,Adds Little
Nguyễn Đình Vũ,"Việt Nam,Nhạc Trẻ",1131333,Đơn Giản
Nguyễn Đình Vũ,"Việt Nam,Nhạc Trẻ,Nhạc Dance",591243,Cứ Thế Mong Chờ (DJ Jaykenly Remix 2015)
Nguyễn Đình Vũ,"Việt Nam,Nhạc Trẻ",1762701,Hạnh Phúc Thoáng Qua
"Ngọc My,Nguyễn Đình Vũ","Việt Nam,Nhạc Trẻ",1325303,Cứ Thế Mong Chờ
Nguyễn Đình Vũ,"Rap Việt,Việt Nam",1622938,Kìm Nén
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ",3537669,Ta Đã Từng
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",809254,Ngày Mai Chuyện Đã Khác
Bùi Vĩnh Phúc,"Việt Nam,Nhạc Trẻ",21573214,Yêu Em Nhưng Không Với Tới
"Bằng Cường,Tina Ngọc Hương","Việt Nam,Nhạc Trẻ",89108,Yêu Người Khác Để Quên
Cảnh Minh,"Việt Nam,Nhạc Trẻ",20220207,Có Không Giữ Mất Đừng Tìm
Karik,"Việt Nam,Nhạc Trẻ",16923859,Anh Là Của Em
"Tóc Tiên,Touliver","Việt Nam,Nhạc Trẻ",4767113,Ngày Mai
Thùy Chi,"Việt Nam,Nhạc Trẻ",54591988,Giữ Em Đi
Hamlet Trương,"Việt Nam,Nhạc Trẻ",415306,Tựa Vào Vai Anh
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1654,Mun Nah Mor
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1682,Lae ...Kid Teung
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1386,Krai Kon Neung
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",4125,Oh Oh Tuep
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",24969,Noy Noy Noy
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1725,Nee Tai Seeow
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",3416,Mai Sum Kun
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",9318,Pleng Mah Mah
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1321,Muay Tui (V.Encore Mix)
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",715,Decibel
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",900,Kid Teung
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",3362,Thaina Dance
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1509,You Wanna Dance
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",12365,Tee Mai Yoo
Bùi Vĩnh Phúc,"Việt Nam,Nhạc Trẻ",1415449,Yêu Em Nhưng Không Với Tới (Remix)
China Dolls,"Hoa Ngữ,Trung Quốc,Khác,Nhạc Thái",3031,Lau Len
Bùi Vĩnh Phúc,"Việt Nam,Nhạc Dance",1309952,Yêu Em Nhưng Không Với Tới (DJ Nhân Trọc Remix)
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",12932636,Vừa Đi Vừa Khóc
Karik,"Rap Việt,Việt Nam",2340507,Tao Biết
Karik,"Việt Nam,Nhạc Trẻ,Rap Việt",4069655,Cứ Là Mình
Karik,"Rap Việt,Việt Nam",3818653,Trả Giá
Karik,"Rap Việt,Việt Nam",3393621,Tiền
"Karik,Windy Quyên","Việt Nam,Rap Việt",18593162,Ế
Karik,"Việt Nam,Nhạc Trẻ,Rap Việt",6723237,Đừng Lùi Bước
Karik,"Việt Nam,Rap Việt",10403210,Người Việt Nam
Karik,"Việt Nam,Nhạc Trẻ,Rap Việt",5771192,Không Ổn
"Karik,Daniel Mastro","Việt Nam,Rap Việt",3885758,Dân Chơi
Khánh Trần,"Việt Nam,Nhạc Trẻ",171663,Khi Nào Em Biết Anh Yêu Em
"Bằng Cường,Tina Ngọc Hương","Việt Nam,Nhạc Trẻ",12578,Một Lần Nữa Xin Có Nhau
Bằng Cường,"Việt Nam,Nhạc Trẻ",24131,Mùa Đông
"Bằng Cường,DJ Oxy","Việt Nam,Nhạc Trẻ",16605673,Ngày Hạnh Phúc
Bằng Cường,"Việt Nam,Nhạc Trẻ",7917368,Tình Yêu Và Nỗi Nhớ
Bằng Cường,"Việt Nam,Nhạc Trẻ",4073472,Hình Bóng Em
Bằng Cường,"Việt Nam,Nhạc Trẻ",9527510,Yêu Cô Bạn Thân
Bằng Cường,"Việt Nam,Nhạc Trẻ",29224,Đừng Lặp Lại Quá Khứ
"Bằng Cường,Tina Ngọc Hương","Việt Nam,Nhạc Trẻ",22592,Những Ân Tình Xưa
Lê Bảo Bình,"Việt Nam,Nhạc Trẻ",2912312,Kiếp Lẩu Khói
Quách Beem,"Việt Nam,Nhạc Trẻ",6182249,Đời Là Thế Thôi
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ",3447092,Con Nợ Mẹ
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ",674367,Nỗi Đau Kẻ Đến Sau
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ",5115832,Mong
Anh Quân Idol,"Việt Nam,Nhạc Trẻ",1936417,Có Còn Ai Hơn Em
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ",3267538,Hận
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",59619,Khoảng Cách Chia Đôi (English Version)
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",2810685,Vì
"Đinh Hương,Dũng Hà","Việt Nam,Nhạc Trẻ",214116,Hoa Hồng Đêm
Anh Quân Idol,"Việt Nam,Nhạc Trẻ",738288,Hãy Tin Anh Yêu Em
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",375836,Say Lah Lah Bah
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",73333,Giọt Buồn Để Lại (Studio Version)
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",358230,9 Năm (Hạnh Phúc Trôi Xa)
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",350170,Mất Trí
Miu Lê,"Việt Nam,Nhạc Trẻ",29979327,Giả Vờ Nhưng Em Yêu Anh
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",1275339,Khoảng Cách Chia Đôi
Khánh Phong,"Việt Nam,Nhạc Trẻ",6059149,Khoảng Cách
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",1359125,Giọt Buồn Để Lại
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",354418,Nỗi Buồn Rơi Dưới Gót Giày
Luân Ken,"Việt Nam,Nhạc Trẻ",205242,Có Không Giữ Mất Đừng Tim 2
Thùy Chi,"Nhạc Trẻ,Việt Nam",1822774,Thành Thị
Hakoota Dũng Hà,"Việt Nam,Nhạc Trẻ",116125,I Know
"Thùy Chi,M4U","Việt Nam,Nhạc Trẻ",5558266,Mưa Trên Phố Bay Xa
Thùy Chi,"Việt Nam,Nhạc Trẻ,Nhạc Phim",3869859,Nơi Hạnh Phúc Mỉm Cười
Miu Lê,"Việt Nam,Nhạc Trẻ",9694296,Em Vẫn Hy Vọng
Thùy Chi,"Việt Nam,Nhạc Trẻ",614088,Giữ Em Đi (Version 2)
Thùy Chi,"Việt Nam,Nhạc Trẻ",7276097,Chờ Anh Trong Cơn Mưa
365DaBand,"Việt Nam,Nhạc Trẻ,Nhạc Dance",2883190,Hai Cô Tiên (Dance Version)
"Isaac (365 Daband),OnlyC","Việt Nam,Nhạc Trẻ",20559032,Yêu Không Nghỉ Phép
Hari Won,"Việt Nam,Nhạc Trẻ",23901537,Hương Đêm Bay Xa
"Vũ Thảo My,Kimmese","Việt Nam,Nhạc Trẻ",10868959,Buông
Hari Won,"Việt Nam,Nhạc Trẻ",1651144,Love You Hate You
Lương Bích Hữu,"Việt Nam,Nhạc Trẻ",8011539,Đến Sau Phải Lau Nước Mắt
Tuấn Hưng,"Việt Nam,Nhạc Trẻ",1185425,Tha Thứ Lỗi Lầm
Dương Triệu Vũ,"Việt Nam,Nhạc Trẻ",77668,Muộn Màng
Noo Phước Thịnh,"Việt Nam,Nhạc Trẻ",1443440,Hold Me Tonight
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",6938,Kon Nah Mor
Hồ Ngọc Hà,"Việt Nam,Nhạc Trẻ",322282,Chơi Vơi
"Tăng Nhật Tuệ,SG Prider","Việt Nam,Nhạc Trẻ",1069323,Khó Quá Bỏ Đi
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",2525,Tee Mai Kiew
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1127,Mark Pai Pow
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1239,Happy Little Eye
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",1270,Yah Na
China Dolls,"Trung Quốc,Hoa Ngữ,Nhạc Thái,Khác",4386,Muay Nee Kah
La Thăng (Huy Nam & Huy Khánh),"Việt Nam,Nhạc Trẻ",883387,Một Ngày Làm Con Gái
