singers,genres,total_play,title
"Bảo Thy,Hồ Quang Hiếu",Nhạc Trẻ,3648847,Nếu Như Ta Cách Xa
"Phương Mỹ Chi,Quế Như,Tấn Lợi",Trữ Tình,5468906,Em Đi Trên Cỏ Non
Hồ Quang Hiếu,Nhạc Trẻ,24929746,Con Bướm Xuân
365,Nhạc Trẻ,2766472,Nơi Anh Không Thuộc Về
Tùng Sơn,Rap Việt,6034948,Nắng Ấm Xa Dần 
Châu Khải Phong,Nhạc Trẻ,798876,Em Là Món Quà Vô Giá
La Hoàng Phúc,Nhạc Trẻ,134270,Cố Gượng Cười
Hồ Quang Hiếu,Nhạc Trẻ,8253641,Nơi Ấy Con Tìm Về
Khắc Việt,Nhạc Trẻ,548379,Đừng Cố Yêu
The Men,Nhạc Trẻ,3066050,Anh Sợ Mất Em
Đình Phong,Nhạc Trẻ,1037542,Yêu Đơn Phương Người Cũ
Bích Phương,Nhạc Trẻ,19534490,Mình Yêu Nhau Đi
Trọng Hiếu Idol,Nhạc Trẻ,1066902,Con Đường Tôi
Yuki Huy Nam,Nhạc Trẻ,6545581,Ngày Ngày Gọi Tên Em
Hamlet Trương,Nhạc Trẻ,898707,Người Yêu Cũ Có Người Yêu Mới
Trần Hà My (Mờ Naive),Nhạc Trẻ,820342,Ngày Hôm Qua Đã Từng
Lương Bích Hữu,Nhạc Trẻ,260643,Em Dừng Lại
Lương Bích Hữu,Nhạc Trẻ,369931,Em Chọn Cô Đơn Remix
"Châu Khải Phong,Vương Bảo Nam",Nhạc Trẻ,1372749,Đã Đến Lúc Anh Phải Nói
Châu Khải Phong,Nhạc Trẻ,592570,Đớn Đau Anh Vẫn Yêu
Châu Khải Phong,Nhạc Trẻ,359399,Em Là Món Quà Vô Giá (Remix)
Châu Khải Phong,Không Lời,264928,Em Là Món Quà Vô Giá (Remix New Version) Beat
Châu Khải Phong,Không Lời,298506,Em Là Niềm Đau (Remix New Version) Beat
Châu Khải Phong,Không Lời,281920,Xin Đừng Đến Bên Anh (Remix New Version) Beat
Châu Khải Phong,Không Lời,347925,Chuỗi Ngày Vắng Em (Remix New Version) Beat
Châu Khải Phong,Nhạc Trẻ,509207,Xin Đừng Đến Bên Anh (Remix New Version)
Châu Khải Phong,Nhạc Trẻ,472621,Người Đã Yêu Ai (Remix New Version)
Châu Khải Phong,Nhạc Trẻ,651191,Em Là Niềm Đau (Remix New Version)
V.A,Nhạc Trẻ,9953,Bạn Ơi (Version 2)
"Y Thanh,V.A",Nhạc Trẻ,286214,Hãy Cười
V.A,Nhạc Trẻ,654,Một Thế Giới
Châu Khải Phong,Nhạc Trẻ,430741,Em Là Món Quà Vô Giá (Remix New Version)
V.A,Nhạc Trẻ,11588,Hoa Hồng Của Quỷ (OST)
V.A,Nhạc Trẻ,333937,Bầu Trời Âm Nhạc
"Trịnh Lam,Minh Tuyết",Nhạc Trẻ,280363,	Dư Âm Tình Ta
"Shayla,Philip Huy",Nhạc Trẻ,266241,Thiên Duyên Tiền Định
"Lưu Bích,Nguyễn Hưng",Nhạc Trẻ,359451,Trả Nợ Tình Xa
"Quang Lê,Minh Tuyết",Trữ Tình,2828995,Đừng Nói Xa Nhau
"Đặng Thế Luân,Băng Tâm",Trữ Tình,452647,Tình Nghĩa Đôi Ta Chỉ Thế Thôi
Wanbi Tuấn Anh,Nhạc Trẻ,315611,Bắt Sóng Cảm Xúc
"Lâm Thúy Vân,Đan Nguyên",Trữ Tình,449044,Phút Cuối
DJ,Nhạc Trẻ,877209,LK Nhạc Việt (Remix)
"Quang Lê,Mai Thiên Vân",Trữ Tình,1560706,Nhà Anh Nhà Em
"Đan Nguyên,Hà Thanh Xuân",Trữ Tình,383543,Tiễn Một Người Đi
Đan Nguyên,Trữ Tình,335593,Túy Ca
Đan Nguyên,Trữ Tình,279224,Đêm Lang Thang (Vinh Sử)
Đan Nguyên,Trữ Tình,296966,Lầm (Lam Phương)
Đan Nguyên,Trữ Tình,394830,"LK Thành Phố Buồn, Giọt Lệ Sầu"
Đan Nguyên,Trữ Tình,355291,Thói đời
Đan Nguyên,Trữ Tình,846934,Lời Đắng Cho Cuộc Tình
Đan Nguyên,Trữ Tình,358250,Lời Cuối Cho Người Tình Phụ
Đan Nguyên,Trữ Tình,363119,Căn nhà màu tím (Hoài Linh)
Đan Nguyên,Trữ Tình,826265,Tình chết theo mùa đông  (Lam Phương)
Đan Nguyên,Trữ Tình,329685,Gặp Nhau Làm Chi
Đan Nguyên,Trữ Tình,358753,LK Ngày Vui Qua Mau
Đan Nguyên,Trữ Tình,888869,Xin Làm Người Tình Cô Đơn
Đan Nguyên,Trữ Tình,800765,Tình Như Mây Khói (Lam Phương)
Đan Nguyên,Trữ Tình,460536,Hãy Quên Anh
Đan Nguyên,Trữ Tình,395082,Tình Kỷ Nữ (Trịnh Lâm Ngân)
Đan Nguyên,Trữ Tình,542980,Chuyện Tình Không Dĩ Vãng
Đan Nguyên,Trữ Tình,579988,Xót Xa
Đan Nguyên,Trữ Tình,582307,Tôi Vẫn Không Quên
Đan Nguyên,Trữ Tình,643325,Tội Tình
Đan Nguyên,Trữ Tình,690525,Chuyện Tình Mộng Thường
Đan Nguyên,Trữ Tình,673917,Hai lối mộng (Trúc Phương)
Đan Nguyên,Trữ Tình,1138608,Buồn trong kỷ niệm (Trúc Phương)
Tui Hát,Tui Hát,905968,LK Thất Tình
Đan Nguyên,Trữ Tình,1097911,Lời Cuối Cho Người Tình Phụ
Đan Nguyên,Trữ Tình,327722,LK Giọt Lệ Tình
Đan Nguyên,Trữ Tình,384035,Thành Phố Sau Lưng
Đan Nguyên,Trữ Tình,1320158,Đêm Lang Thang
Đan Nguyên,Trữ Tình,1348181,Những Lời Này Cho Em
Đan Nguyên,Trữ Tình,1860466,Thói Đời
Đan Nguyên,Nhạc Trẻ,1001386,Mùa Xuân Đó Có Em
Đan Nguyên,Trữ Tình,901559,Một Ngày Không Có Em
Đan Nguyên,Trữ Tình,486352,Tôi Vẫn Cô Đơn
Đan Nguyên,Trữ Tình,2731789,Người Yêu Cô Đơn
Lâm Chấn Khang,Nhạc Trẻ,58916,Nonstop 2016 - Cơ Trưởng Của Những Chuyến Bay
Sơn Tùng (M-TP),Nhạc Trẻ,49239,Âm Thầm Bên Em
Sơn Tùng (M-TP),Rap Việt,209555,Em Của Ngày Hôm Qua (Chung Kết Giọng Hát Việt 2015)
Trịnh Thăng Bình,Nhạc Trẻ,814783,Em Của Người Ta
Hồ Quang Hiếu,Nhạc Trẻ,415340,Tan Đi Nỗi Nhớ
"Hồ Việt Trung,Hồ Quang Hiếu",Không Lời,825749,Gượng Cười Beat
"Hồ Việt Trung,Hồ Quang Hiếu",Không Lời,1057368,Em Là Của Anh Beat
Trương Tâm Nhi,Nhạc Trẻ,148160,Phía Sau Anh
"LyLy Trần,Trương Tâm Nhi",Nhạc Trẻ,461764,Hạnh Phúc Đi Anh
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,564,Phía Sau Anh Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,647,Người Ấy Yêu Em Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,418,Niềm Đau Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,49746,Người Tình Lạc Lối Remix
Trương Tâm Nhi,Nhạc Trẻ,702,A.T.S.M. (Ảo Tưởng Sức Mạnh)
Thái Phi Long,Nhạc Trẻ,354,Thiên Đường Tình Yêu
Thái Phi Long,Nhạc Trẻ,290,Si Tình Tỉnh Giấc
Thái Phi Long,Không Lời,199,Hương Tình Buồn Beat
Thái Phi Long,Nhạc Trẻ,202,Hương Tình Buồn
Thái Phi Long,Nhạc Trẻ,298,Góc Phố Xưa
Lê Bảo Bình,Nhạc Trẻ,631809,Nhớ Gia Đình
Thái Phi Long,Nhạc Trẻ,255,Khoảng Trống
Trịnh Thăng Bình,Nhạc Trẻ,922994,Từ Khi Gặp Em
Huyền Anh (Bà Tưng),Nhạc Trẻ,8931,Giá Như
Dương Đình Trí,Nhạc Trẻ,9457,Từ Khi Gặp Em
Lê Bảo Bình,Không Lời,29287,Vợ Là Nhất (Beat & Instrumental)
Lê Bảo Bình,Nhạc Trẻ,40077,Yêu Luôn Nhé Em
"Phan Mạnh Quỳnh,Lê Bảo Bình",Không Lời,148512,Không Quan Trọng (Beat & Instrumental)
Lê Bảo Bình,Nhạc Trẻ,48690,Nhớ Gia Đình
Trịnh Thăng Bình,Không Lời,17300,Sau Bao Năm (Beat & Instrumental)
Trịnh Thăng Bình,Nhạc Trẻ,145584,Thiếu Một Người
Lê Bảo Bình,Nhạc Trẻ,119110,Xem Nhau Là Dĩ Vãng
Lê Bảo Bình,Nhạc Trẻ,120383,Lời Hứa Giả Dối
Lê Bảo Bình,Nhạc Trẻ,149159,Kiếp Lẩu Khói
Lê Bảo Bình,Nhạc Trẻ,283966,Vợ Là Nhất
Lê Bảo Bình,Trữ Tình,131151,Cuộc Sống Xa Nhà
Lê Bảo Bình,Nhạc Trẻ,573584,Không Cảm Nhận
Lê Bảo Bình,Nhạc Trẻ,347948,Tôi Vẫn FA
Miu Lê,Nhạc Trẻ,424101,Mình Yêu Nhau Từ Bao Giờ
Trương Tâm Nhi,Nhạc Trẻ,360,Học Trò
"Miu Lê,OnlyC,Karik,DJ",Thể Loại Khác,23305,Giáng Sinh Avatar (Remix)
Trung Quân Idol,Nhạc Trẻ,703831,Có Thật Không Tôi
Trương Tâm Nhi,Nhạc Trẻ,356,Cây Đàn Sinh Viên
Ái Phương,Nhạc Trẻ,82494,Em Muốn
Ái Phương,Nhạc Trẻ,110615,Như Chưa Từng Yêu
Ái Phương,Nhạc Trẻ,110135,Có Bao Giờ Anh Biết
Ái Phương,Nhạc Trẻ,71173,Sớm Xuân
Ái Phương,Nhạc Trẻ,183884,Cô Đơn
Ái Phương,Nhạc Trẻ,505294, Con Đường Mưa
Ái Phương,Nhạc Trẻ,97547,Hai Thế Giới
Ái Phương,Nhạc Trẻ,552556,Cô Dâu
Ái Phương,Nhạc Trẻ,32348,Xuân Hạ Thu Đông
"Trung Quân Idol,BigDaddy",Nhạc Trẻ,298114,Dấu Mưa (Remix)
Trung Quân Idol,Nhạc Trẻ,54687,Mưa Nhớ (Acoustic Version)
"Khổng Tú Quỳnh,Ngô Kiến Huy,Miu Lê,Huỳnh Anh",Nhạc Trẻ,42466,Thiên Sứ 99
Trung Quân Idol,Nhạc Trẻ,237466,Ta Về Đâu (Con Ma Nhà Họ Vương OST)
Miu Lê,Nhạc Trẻ,97016,Cơn Mưa Nhỏ Và Nắng
Nguyễn Hoàng Phong,Nhạc Trẻ,21,Vũ Hòa Ngày Trở Về
Nguyễn Hoàng Phong,Nhạc Trẻ,18,Lính Pháo Binh
Nguyễn Hoàng Phong,Nhạc Trẻ,42,Mong Được Bên Em
Nguyễn Hoàng Phong,Nhạc Trẻ,13,Khao Khát
Nguyễn Hoàng Phong,Nhạc Trẻ,23,Hoa Anh Đào
Nguyễn Hoàng Phong,Nhạc Trẻ,51,Hãy Tin Anh Em Nhé
Nguyễn Hoàng Phong,Nhạc Trẻ,21,Trái Tim Việt Nam
Nguyễn Hoàng Phong,Nhạc Trẻ,19,Hoa Tình Yêu
Trương Tâm Nhi,Nhạc Trẻ,336,Niềm Tin Chiến Thắng
Trương Tâm Nhi,Nhạc Trẻ,22,Ảo Tưởng Sức Mạnh (Acapella Version)
Trương Tâm Nhi,Nhạc Trẻ,18,Phố Hoa
Trương Tâm Nhi,Nhạc Trẻ,18,Bảy Ngày Đợi Mong
"Trương Tâm Nhi,Bevin",Nhạc Trẻ,16,Ảo Tưởng Sức Mạnh (R&B Version)
Trương Tâm Nhi,Nhạc Trẻ,25,My Dream
Trương Tâm Nhi,Nhạc Trẻ,55,Tuyết Yêu Thương
"Văn Mai Hương,Trúc Nhân",Nhạc Trẻ,914255,Tìm
"Văn Mai Hương,Mr. A",Nhạc Trẻ,1659281,Là Em Đó
Văn Mai Hương,Nhạc Trẻ,420908,Đành Tiễn Em
Juun Đăng Dũng,Không Lời,83,Anyway Beat
Juun Đăng Dũng,Nhạc Trẻ,48321,Anyway
"Juun Đăng Dũng,Suni Hạ Linh",Không Lời,290,Chẳng Thể Là Ai Khác Beat
"Juun Đăng Dũng,Suni Hạ Linh",Nhạc Trẻ,2094,Chẳng Thể Là Ai Khác
"Phạm Hồng Phước,Suni Hạ Linh",Nhạc Trẻ,11624,Cám Ơn Người Đã Rời Xa Tôi (Radio Version)
An Coong,Không Lời,59467,Chưa Bao Giờ (Piano Cover)
An Coong,Nhạc Hoa,12751,Happy Birthday To Me
"Lâm Vũ,Tuấn Hưng",Nhạc Trẻ,111671,Điều Anh Không Ngờ
An Coong,Không Lời,201750,Em Không Quay Về (Piano Cover)
An Coong,Không Lời,211590,Thời Gian Sẽ Trả Lời (Piano Version)
An Coong,Không Lời,294683,Nắng Ấm Xa Dần (Piano Cover)
An Coong,Không Lời,108235,Mình Yêu Nhau Đi (Piano Cover)
An Coong,Không Lời,178452,Chờ Người Nơi Ấy (Piano Cover)
An Coong,Không Lời,394208,Em Muốn (Piano Cover)
An Coong,Không Lời,228908,Dấu Mưa (Piano Cover)
An Coong,Không Lời,199828,Em Của Ngày Hôm Qua (Piano Cover)
An Coong,Không Lời,18319,Âm Thầm Bên Em (Piano Cover)
An Coong,Không Lời,34094,Dưới Những Cơn Mưa (Piano Cover)
V.A,Nhạc Trẻ,483,Tặng Em Một Chút Thơ Tình
V.A,Nhạc Trẻ,16,Girls
V.A,Nhạc Trẻ,30,Ký Ức Mùa Thu
V.A,Nhạc Trẻ,233,LK Ngày Xuân Long Phụng Sum Vầy
Phương Chi Bảo,Không Lời,121,Nguội Lạnh Beat
Phương Chi Bảo,Nhạc Trẻ,568,Nguội Lạnh
Ái Phương,Nhạc Trẻ,822769,Tôi Thấy Hoa Vàng Trên Cỏ Xanh
Hồ Quang Hiếu,Nhạc Trẻ,594372,Con Bướm Xuân (Acoustic Version)
Hồ Quang Hiếu,Không Lời,242097,Con Bướm Xuân (Beat & Instrumental)
Hồ Quang Hiếu,Nhạc Trẻ,659729,Xuân Yêu Thương
Hồ Quang Hiếu,Nhạc Trẻ,1201143,Chỉ Là Anh Đang Mơ
Hồ Quang Hiếu,Nhạc Trẻ,604139,Anh Biết
Chánh Mạnh,Nhạc Trẻ,1079,Chỉ Là Anh Đang Mơ
Ái Phương,Nhạc Trẻ,27503,Cuốn Trôi Giấc Mơ
Trịnh Thăng Bình,Nhạc Trẻ,1217422,Em Cần Thời Gian
Thùy Chi,Nhạc Trẻ,1474842,Một Thời Đã Xa
Ngô Kiến Huy,Nhạc Trẻ,1681336,Đến Lúc Quên
Hồ Quang Hiếu,Nhạc Trẻ,2320710,Hết Rồi
Trung Quân Idol,Nhạc Trẻ,1320072,Mưa Trên Biển Vắng
Minh Vương M4U,Nhạc Trẻ,1903721,Dù Không Là Định Mệnh
"OnlyC,Binz",Nhạc Trẻ,1341528,Sau Lưng Anh Sẽ Là
Khắc Việt,Nhạc Trẻ,201451,Không Yêu Cũng Đừng Làm Bạn (Demo)
Binz,Rap Việt,64407,Lại Một Lần Nữa
"Binz,Khói,It's Lee",Rap Việt,298487,Như Ngày Đó
Ngô Kiến Huy,Nhạc Trẻ,120769,Bao Lâu Rồi
Bảo Uyên,Nhạc Trẻ,1175808,Để Lại Cho Em
Như Ý,Trữ Tình,9326,Mưa Trên Biển Vắng
"Ngọc Lan,Lâm Thúy Vân",Trữ Tình,69186,Mưa Trên Biển Vắng
Ngọc Lan,Trữ Tình,517876,Mưa Trên Biển Vắng
Minh Vương M4U,Nhạc Trẻ,46002,Anh Yêu Em
Minh Vương M4U,Không Lời,188125,Anh Vẫn Còn Yêu Em Beat
"Kaisoul,Mr. Đùm",Rap Việt,356637,Hết Rồi
Ngô Kiến Huy,Thể Loại Khác,7404,Yêu Như Không Yêu (Remix)
Ngô Kiến Huy,Không Lời,23396,Là Người Em Đã Yêu (Beat & Instrumental)
Ngô Kiến Huy,Nhạc Trẻ,185835,"LK Nghi Ngờ, Vì Anh Yêu Em, Giả Vờ Yêu (Remix)"
"OnlyC,T.I.N",Nhạc Trẻ,48258,Yêu Em Nhiều Hơn
OnlyC,Rap Việt,19098,Xa Em
OnlyC,Nhạc Trẻ,690718,Mãi Luôn Gần Nhau (Kungfu Phở OST)
"Thùy Chi,Takayz",Nhạc Trẻ,10008,Bay Lên
"Minh Vương M4U,Thùy Chi",Không Lời,198004,Yêu Thương Muộn Màng Beat
Thùy Chi,Nhạc Trẻ,2934160,Gặp Mẹ Trong Mơ
"Vũ Duy Khánh,Thùy Chi",Trữ Tình,36160,Vì Khi Đã Yêu 2012
Thiên Kim,Nhạc Trẻ,48337,Một Thời Đã Xa
Phương Thanh,Nhạc Trẻ,1335250,Một Thời Đã Xa
Thùy Chi,Trữ Tình,156890,Đánh Rơi Bên Hồ
Binz,Rap Việt,29647,La La La (Demo)
Binz,Rap Việt,57407,Cảm Xúc
Binz,Rap Việt,37853,Buông
Binz,Rap Việt,57167,Búp Bê Mập
Binz,Rap Việt,12850,Không Tên
Binz,Rap Việt,41885,Con Đường Xưa
Minh Thuận,Nhạc Trẻ,26127,Một Thời Đã Xa
Binz,Rap Việt,96991,Đắng
Binz,Rap Việt,569166,303
Võ Hạ Trâm,Nhạc Trẻ,3138,Yêu Nhau Dẫu Mong Manh
Hồ Việt Trung,Nhạc Trẻ,172469,Yêu Từ Xa
Vương Anh Tú,Nhạc Trẻ,372430,Trả Lại Những Gì Thuộc Về Em
Vương Anh Tú,Nhạc Trẻ,57244,Tan Biến
Vương Anh Tú,Nhạc Trẻ,379687,Một Lần Bất Tín Vạn Lần Bất Tin
Vương Anh Tú,Nhạc Trẻ,23861,Giúp Em Trả Lời Những Câu Hỏi
"Trần Hà My (Mờ Naive),Vương Anh Tú",Thể Loại Khác,15439,Ngày Hôm Qua Trả Lời Những Câu Hỏi
Vương Anh Tú,Nhạc Trẻ,125508,Đừng Để Anh Thấy Ánh Mắt Em
Vương Anh Tú,Nhạc Trẻ,26308,Xin Người Nhớ Tên (Live)
Vương Anh Tú,Nhạc Trẻ,110574,Mò Kim Đáy Bể
Hoàng Anh Tùng,Nhạc Trẻ,670852,Trả Lại Những Gì Thuộc Về Em
Lệ Quyên,Trữ Tình,2098932,Hoa Nở Về Đêm
Vũ Cát Tường,Nhạc Trẻ,245906,Góc Đa Hình
"Trung Quân Idol,Hoàng Rob",Nhạc Trẻ,2724401,Xin Mưa Rơi Nhanh
Hoài Lâm,Trữ Tình,1451097,Về Đâu Mái Tóc Người Thương
Lynk Lee,Nhạc Trẻ,255352,Nhắm Mắt
Hương Tràm,Nhạc Trẻ,2567739,Người Từng Yêu Anh Rất Sâu Nặng
Trung Quân Idol,Nhạc Trẻ,1447177,Rời (Dance Version)
"Bằng Cường,Thái Lan Viên",Nhạc Trẻ,341452,Đợi Em Về
Châu Khải Phong,Nhạc Trẻ,1328393,Chuỗi Ngày Vắng Em (Remix New Version)
Hoài Lâm,Trữ Tình,240774,Cha Rơi
Trung Quân Idol,Nhạc Trẻ,1699,Rời (Dance Version)
"Lynk Lee,Rik,Lil' One,Eddy Huy",Rap Việt,42804,Love The Way You Lie
"Lynk Lee,5Focus",Nhạc Trẻ,514,Việt Nam Yêu Hòa Bình
"Lynk Lee,Rik",Rap Việt,27662,Thiên Thần
"Zenky,Mr.Saker",Rap Việt,15283,Nhắm Mắt
Lynk Lee,Nhạc Trẻ,13217,Việt Nam Quê Tôi
"Cao Thái Sơn,Hương Tràm",Không Lời,150109,Sẽ Có Người Cần Anh (Beat & Instrumental)
"FewKill,Lynk Lee,Pj KayZ",Rap Việt,6353,Bóng Đêm
KOP,Rock Việt,17273,Nhắm Mắt
Hương Tràm,Nhạc Trẻ,162148,Em Sẽ Nhớ Mãi
Hương Tràm,Nhạc Trẻ,96905,Nắng Có Còn Xuân
Hương Tràm,Nhạc Trẻ,1028073,I'm Still Loving You
Lynk Lee,Nhạc Trẻ,64997,Mưa Ngọt Ngào
Lynk Lee,Nhạc Trẻ,32032,Con Nít (Acoustic Version)
Lynk Lee,Nhạc Trẻ,396728,Hoàng Hôn Tắt
Lynk Lee,Nhạc Trẻ,1254040,Ngày Ấy Bạn Và Tôi
Lynk Lee,Nhạc Trẻ,83393,Đâu Phải Chỉ Vì Nhớ
Lynk Lee,Nhạc Trẻ,330404,Còn Đâu Vòng Tay
"Cao Thái Sơn,Hương Tràm",Nhạc Trẻ,861084,Tết Xuân
Lynk Lee,Thể Loại Khác,156527,Nắm Chặt Tay Anh Nhé (Remix 2013)
Trung Quân Idol,Nhạc Trẻ,22745,Chưa Bao Giờ (Live)
Hoài Lâm,Nhạc Trẻ,338421,Xuân Đẹp Làm Sao
Hoài Lâm,Trữ Tình,287953,Sa Mưa Giông
"Đàm Vĩnh Hưng,Hoài Lâm",Trữ Tình,88539,Giọt Lệ Đài Trang 
Hoài Lâm,Trữ Tình,210611,Ngại Ngùng
Hoài Lâm,Nhạc Trẻ,992217,Cô Bé Ngày Xưa
Hoài Lâm,Trữ Tình,660725,Sầu Lẻ Bóng
"Dương Hồng Loan,Lâm Bảo Phi",Trữ Tình,959188,Nối Lại Tình Xưa
Thanh Hưng Idol,Nhạc Trẻ,18829,Đợi Em Về
Jimmii Nguyễn,Trữ Tình,467814,Đợi Em Về
Hoài Lâm,Trữ Tình,1210794,Về Đâu Mái Tóc Người Thương
Thái Lan Viên,Nhạc Trẻ,123243,Á Đù ! Mình Cưới Nhau Đi 5 (Remix)
Thái Lan Viên,Nhạc Trẻ,128384,Ngày Xuân Long Phụng Sum Vầy
Thái Lan Viên,Nhạc Trẻ,137670,Người Hôi Của
Thái Lan Viên,Nhạc Trẻ,255710,Phê Thuốc Lào (Remix)
Thái Lan Viên,Nhạc Trẻ,1178693,Vợ Không Đòi Quà
Vũ Cát Tường,Nhạc Trẻ,457868,Vết Mưa
Đinh Kiến Phong,Nhạc Trẻ,126185,Dù Không Chung Đôi
"Nhật Thủy,Vũ Cát Tường",Nhạc Trẻ,71029,Vết Mưa
Lệ Quyên,Trữ Tình,343101,Bài Không Tên Số 8
Lệ Quyên,Trữ Tình,359279,Bài Không Tên Số 6
Lệ Quyên,Tiền Chiến,1065638,Dấu Tình Sầu
Lệ Quyên,Trữ Tình,528224,Câu Chuyện Đầu Năm
