singers,genres,total_play,title
"Quang Lê,Mai Thiên Vân",Trữ Tình,490973,Ngày Xưa Anh Nói
Thùy Chi,Nhạc Trẻ,85577,Ru Tình
"Phi Nhung,Mạnh Quỳnh",Trữ Tình,132752,Ngày Ấy Mình Yêu Nhau
Piano,Không Lời,41810,Giữ Em Đi 
"Lawrence,Kim Ngân",Không Lời,5223,Giữ  Em Đi
"Mạnh Quỳnh,Phi Nhung",Thể Loại Khác,143482,Hai đứa giận nhau
"Đình Văn,Tài Linh",Trữ Tình,81153,Còn Thương Rau Đắng Mọc Sau Hè
Thùy Chi,Nhạc Trẻ,26542,Hè Cuối
"Lý Hải,Hoàng Châu",Trữ Tình,372466,Mai Lỡ Hai Mình Xa Nhau
"Hoàng Châu,Dương Ngọc Thái",Trữ Tình,281165,Như Một Cơn Mê
"Quốc Đại,Cẩm Ly",Trữ Tình,1135813,Đôi Ngả Chia Ly
"Lương Mạnh Hùng,Thúy Vy",Trữ Tình,352737,Ai Khổ Vì Ai
"Dương Ngọc Thái,Giáng Tiên",Trữ Tình,701086,Đường Tình Đôi Ngả
"Đan Nguyên,Băng Tâm",Trữ Tình,860802,Duyên Kiếp
"Anh Thơ,Việt Hoàn (NSƯT)",Trữ Tình,305753,"Trường Sơn Đông, Trường Sơn Tây"
Anh Thơ,Trữ Tình,10601,Sinh Nhật Buồn
Anh Thơ,Trữ Tình,6716,Nhịp Cầu Sông Xanh
"Cẩm Ly,Quốc Đại",Trữ Tình,705394,Cho Vừa Lòng Em
"Cẩm Ly,Đan Trường",Trữ Tình,93460,Đau Xót Lý Con Cua 
"Mạnh Quỳnh,Phi Nhung",Trữ Tình,245972,Tình Đời
"Trường Vũ,Hạ Vy",Trữ Tình,164886,Giàu Nghèo
"Hoàng Đăng Khoa,Hương Giang",Trữ Tình,349575,Hai Đứa Mình Yêu Nhau
Anh Thơ,Trữ Tình,32216,Mai Lỡ Hai Mình Xa Nhau
"Chế Thanh,Thùy Trang",Nhạc Trẻ,212965,Giọt Lệ Đài Trang
"Việt Hoàn (NSƯT),Anh Thơ",Trữ Tình,62460,Anh Ở Đầu Sông Em Cuối Sông
"Anh Thơ,Quang Hào",Tiền Chiến,128083,Cô Hàng Nước
Anh Thơ,Tiền Chiến,259833,Gửi Người Em Gái
Anh Thơ,Tiền Chiến,162393,Đêm Đông
Anh Thơ,Tiền Chiến,148934,Con Thuyền Không Bến
Anh Thơ,Tiền Chiến,117605,Mơ Hoa
"Anh Thơ,Hồ Quang 8",Trữ Tình,666469, Tàu Về Quê Hương
"Ngân Huệ,Hạnh Nguyên,Bích Thảo",Trữ Tình,7742,"Lk Về Miền Tây, Cần Thơ, Chiều Làng Em, Em Gái Hà Tiên"
Anh Thơ,Tiền Chiến,81031,Chiếc Lá Cuối Cùng
Anh Thơ,Tiền Chiến,161034,Gửi Gió Cho Mây Ngàn Bay
"Bích Thảo,Hoài Linh",Trữ Tình,76537,Đi Cày
Bích Thảo,Trữ Tình,1793,Yêu Là Ảo Mộng
"Nhật Linh,Bích Thảo",Trữ Tình,3682,Mai Lỡ Mình Xa Nhau
"Trường Vũ,Hạ Vy",Trữ Tình,742435,Nếu Chúng Mình Cách Trở
"Quang Lê,Hà Phương",Trữ Tình,1743751,Phải Lòng
"Mạnh Đình,Sơn Tuyền",Trữ Tình,991566,Tình thắm duyên quê
"Mạnh Quỳnh,Phi Nhung",Trữ Tình,1337962,Sầu Tím Thiệp Hồng
"Anh Thơ,Kiều Hưng (NSƯT)",Trữ Tình,161251,Người Đi Xây Hồ Kẻ Gỗ (Live)
Thanh Thúy (Hải Ngoại),Trữ Tình,26680,Giọt Mưa Thu
Dương Ngọc Thái,Trữ Tình,173114,Tủi Phận
Bích Thảo,Trữ Tình,6910,Mùa Vu Lan Nhớ Mẹ
"Bích Thảo,Mai Tuấn",Trữ Tình,23232,Dù Anh Nghèo
Hà Phương,Trữ Tình,6618,Chờ Anh Hát Lý Duyên Tình
Anh Thơ,Trữ Tình,230334,Mẹ Yêu Con
Anh Thơ,Trữ Tình,284082,Câu Đợi Câu Chờ
Anh Thơ,Tiền Chiến,284509,Nỗi Lòng Người Đi
Anh Thơ,Tiền Chiến,273905,Sơn Nữ Ca
Anh Thơ,Cách Mạng,348672,Chiếc Khăn Piêu
Anh Thơ,Tiền Chiến,412439,Thu Quyến Rũ
Anh Thơ,Trữ Tình,435543,Ai Khổ Vì Ai
Dương Hồng Loan,Trữ Tình,16997,Chờ Anh Hát Lý Duyên Tình
Anh Thơ,Trữ Tình,1115135,Khúc Hát Sông Quê
"Quang Lê,Mai Thiên Vân",Trữ Tình,660211,Chuyện Tình Buồn Trăm Năm
DJ Bo,Âu Mỹ khác,270732,Nhạc Sàn 2013
DJ Bo,Thể Loại Khác,71391,Nonstop - Tuyển Chọn 2013
DJ Bo,Thể Loại Khác,176593,Nonstop - Tung Sàn Châu Á - Vỡ Loa Châu Âu
DJ Bo,Thể Loại Khác,371554,Dance House Bay
Đông Nhi,Nhạc Trẻ,663877,Từng Thuộc Về Nhau
DJ Bo,Thể Loại Khác,295874,Nonstop Phong Cách Bar Club 2012
BIGBANG,Hàn Quốc,1176538,Haru Haru
DJ Bo,Thể Loại Khác,218567,Nonstop Vol 1 
DJ Bo,Thể Loại Khác,322513,Nhạc Tin Nhắn (Nhạc Chuông)
DJ Bo,Thể Loại Khác,611275,Nonstop
DJ Bo,Thể Loại Khác,304547,Nonstop Tạm Biệt DJ Bo
DJ Bo,Thể Loại Khác,259933,Nonstop 2012
"Tuấn Hưng,Lệ Quyên",Nhạc Trẻ,344338,Ta Đã Từng Yêu (Live)
365,Nhạc Trẻ,2767885,Nơi Anh Không Thuộc Về
Minh Vương M4U,Nhạc Trẻ,9176273,Nỗi Đau Xót Xa
Noo Phước Thịnh,Nhạc Trẻ,298708,Dấu Yêu Một Thời
Tuấn Hưng,Nhạc Trẻ,991424,Tình Yêu Lung Linh
Tuấn Hưng,Nhạc Trẻ,366304,Vẫn Nhớ
Tuấn Hưng,Trữ Tình,116828,Trả Nợ Tình Xa
Tuấn Hưng,Nhạc Trẻ,279413,Rêu Phong
Tuấn Hưng,Nhạc Trẻ,25495,Nỗi Niềm Mùa Đông
Tuấn Hưng,Nhạc Trẻ,76992,"LK Vũ Điệu Thần Tiên, Chia Xa"
Tuấn Hưng,Nhạc Trẻ,456259,Rồi Mai Thức Giấc
Tuấn Hưng,Trữ Tình,89431,Biển Cạn
"Quang Mẫn,Tuấn Hưng",Không Lời,6101,Anh Sẽ Vui ... Nếu (Beat & Instrumental)
Quang Mẫn,Không Lời,6511,Vẫn Yêu Dù Biết Sẽ Đau (Beat & Instrumental)
Quang Mẫn,Không Lời,9383,Tìm Lại Hạnh Phúc (Beat & Instrumental)
"Quang Mẫn,Tuấn Hưng",Nhạc Trẻ,45636,Anh Sẽ Vui ... Nếu
Quang Mẫn,Nhạc Trẻ,18158,Vẫn Yêu Dù Biết Sẽ Đau
Nhật Tinh Anh,Nhạc Trẻ,79840,Tình yêu diệu kì
David Osborne,Âu Mỹ khác,6757,Angels We Have Heard On High
Pat Coil,Âu Mỹ khác,6985,Silent Night
Beegie Adair,Âu Mỹ khác,7205,"O Come, O Come Emmanuel / What Child Is This?(Medley)"
Christopher Phillips,Âu Mỹ khác,8162,It Came Upon A Midnight Clear
David Osborne,Âu Mỹ khác,7589,O Come All Ye Faithful
Stan Whitmire,Âu Mỹ khác,8057,I Heard The Bells On Christmas Day / Carol Of The Bells(Medley)
Michael Omartian,Âu Mỹ khác,8554,Hark! The Hearald Angels Sing
Beegie Adair,Âu Mỹ khác,8792,"Bring A Torch, Jeanette, Isabella / The First Noel(Medley)"
Christopher Phillips,Âu Mỹ khác,12790,Deck The Halls/O Christmas Tree(Medley)
Nhật Tinh Anh,Nhạc Trẻ,257466,Tiếng Dương Cầm Trong Đêm
Nhật Tinh Anh,Nhạc Trẻ,116150,Lời Nói Thật Lòng
Nhật Tinh Anh,Nhạc Trẻ,72515,Yêu Nhiều Sẽ Tổn Thương Nhiều
Stan Whitmire,Âu Mỹ khác,6915,O Little Town Of Bethlehem
Nhật Tinh Anh,Nhạc Trẻ,171908,Tình yêu mang theo
Nhật Tinh Anh,Nhạc Trẻ,1641094,Mong Manh Tình Yêu
Nhật Tinh Anh,Thể Loại Khác,199411,Tình Yêu Mang Theo (Nhạc chuông)
V.A,Không Lời,18,Người Thầy (Beat Demo)
V.A,Không Lời,24,Sand Art (Theme)
V.A,Không Lời,101,Led Dance (Theme)
V.A,Không Lời,729,Lý Con Sáo (Beat & Instrumental)
Chris McDonald,Âu Mỹ khác,84,We Three Kings
V.A,Không Lời,120,Sóng Lụa Ven Đô
Chris McDonald,Âu Mỹ khác,712,O Little Town Of Bethlehem
The Chris McDonald Orchestra,Âu Mỹ khác,94,It Came Upon A Midnight Clear
Chris McDonald,Âu Mỹ khác,140,Winter Wonderland
The Chris McDonald Orchestra,Âu Mỹ khác,230,Have Yourself A Merry Little Christmas
Chris McDonald,Âu Mỹ khác,341,It'S The Most Wonderful Time Of The Year
The Chris McDonald Orchestra,Âu Mỹ khác,791,Sleigh Ride
Suboi,Thể Loại Khác,16625,Rainbow Shine
Suboi,Rap Việt,13345,Những Đứa Bạn Thân
Suboi,Thể Loại Khác,38042,Walk
Suboi,Nhạc Trẻ,48481,Quê Hương Việt Nam
Suboi,Rap Việt,108513,Rainbow
Suboi,Rap Việt,316380,Chất Riêng Của Tôi
Suboi,Rap Việt,40696,Quậy Đáng Yêu
"Margot Bingham,Vince Giordano,The Nighthawks",Âu Mỹ khác,80,Dream A Little Dream Of Me
"Vince Giordano,The Nighthawks",Blue/Jazz,138,If You Want The Rainbow (You Must Have The Rain)
"Stephen DeRosa,Vince Giordano,The Nighthawks",Âu Mỹ khác,68,The Yodeling Chinaman
David Oquendo,Âu Mỹ khác,55,Son Que Quita Las Penas
"Vince Giordano,The Nighthawks",Âu Mỹ khác,47,Down In The Jungle Town
"Johnny Gale,Little Isidore,Vince Giordano,The Nighthawks",Âu Mỹ khác,63,(I'M A Dreamer) Aren'T We All
"Vince Giordano,The Nighthawks",Âu Mỹ khác,57,What Is It
"Vince Giordano,The Nighthawks",Âu Mỹ khác,513,Choo Choo
"Johnny Gale,Little Isidore,Buzz Garland",Âu Mỹ khác,72,Tiger Rag
"JD McPherson,Vince Giordano,The Nighthawks",Âu Mỹ khác,96,I Wish I Could Shimmy Like My Sister Kate
"Margot Bingham,David Mansfield,Vince Giordano,The Nighthawks",Âu Mỹ khác,233,Farewell Daddy Blues
"Marshall Crenshaw,Vince Giordano,The Nighthawks",Âu Mỹ khác,50,Out Of Nowhere
"Vince Giordano,The Nighthawks",Âu Mỹ khác,81,Where The Blue Of The Night (Meets The Gold Of The Day)
"Vince Giordano,The Nighthawks",Âu Mỹ khác,154,Love Me Or Leave Me
"Vince Giordano,The Nighthawks",Âu Mỹ khác,215,I Surrender Dear
"Pedrito Martinez,Vince Giordano,The Nighthawks",Âu Mỹ khác,83,The Peanut Vendor
Trương Tâm Nhi,Nhạc Trẻ,517,Lời Yêu Thương
"LyLy Trần,Trương Tâm Nhi",Nhạc Trẻ,461852,Hạnh Phúc Đi Anh
Trương Tâm Nhi,Nhạc Trẻ,148165,Phía Sau Anh
"Đan Nguyên,Hà Thanh Xuân",Trữ Tình,385593,Tiễn Một Người Đi
"Margot Bingham,Vince Giordano,The Nighthawks",Âu Mỹ khác,86,I'M A Little Blackbird
Wanbi Tuấn Anh,Nhạc Trẻ,315667,Bắt Sóng Cảm Xúc
Đan Nguyên,Trữ Tình,337868,Túy Ca
Đan Nguyên,Trữ Tình,279690,Đêm Lang Thang (Vinh Sử)
Đan Nguyên,Trữ Tình,827592,Tình chết theo mùa đông  (Lam Phương)
Đan Nguyên,Trữ Tình,355923,Thói đời
Đan Nguyên,Trữ Tình,358972,Lời Cuối Cho Người Tình Phụ
Đan Nguyên,Trữ Tình,363796,Căn nhà màu tím (Hoài Linh)
Đan Nguyên,Trữ Tình,848262,Lời Đắng Cho Cuộc Tình
Đan Nguyên,Trữ Tình,297439,Lầm (Lam Phương)
Đan Nguyên,Trữ Tình,330345,Gặp Nhau Làm Chi
Đan Nguyên,Trữ Tình,864683,Hoa Sứ Nhà Nàng (Hoàng Phương)
Đan Nguyên,Trữ Tình,461497,Hãy Quên Anh
Đan Nguyên,Trữ Tình,544064,Chuyện Tình Không Dĩ Vãng
Đan Nguyên,Trữ Tình,395947,Tình Kỷ Nữ (Trịnh Lâm Ngân)
Đan Nguyên,Trữ Tình,359440,LK Ngày Vui Qua Mau
Đan Nguyên,Trữ Tình,890529,Xin Làm Người Tình Cô Đơn
Đan Nguyên,Trữ Tình,802248,Tình Như Mây Khói (Lam Phương)
Đan Nguyên,Trữ Tình,581176,Xót Xa
Đan Nguyên,Trữ Tình,550762,Về đâu mái tóc người thương (Hoài Linh)
Đan Nguyên,Trữ Tình,691976,Chuyện Tình Mộng Thường
Đan Nguyên,Trữ Tình,583552,Tôi Vẫn Không Quên
Đan Nguyên,Trữ Tình,504800,Đôi mắt người xưa (Trúc Phương)
Đan Nguyên,Trữ Tình,1140828,Buồn trong kỷ niệm (Trúc Phương)
Đan Nguyên,Trữ Tình,675315,Hai lối mộng (Trúc Phương)
Đan Nguyên,Trữ Tình,644582,Tội Tình
Tui Hát,Tui Hát,907618,LK Thất Tình
Đan Nguyên,Trữ Tình,1100286,Lời Cuối Cho Người Tình Phụ
Đan Nguyên,Trữ Tình,487369,Tôi Vẫn Cô Đơn
Đan Nguyên,Nhạc Trẻ,1003295,Mùa Xuân Đó Có Em
Đan Nguyên,Trữ Tình,1322678,Đêm Lang Thang
Đan Nguyên,Trữ Tình,1094961,Ngày Đó Xa Rồi
Đan Nguyên,Trữ Tình,909401,Tôi Vẫn Không Quên
Đan Nguyên,Trữ Tình,904220,Một Ngày Không Có Em
"Trịnh Thăng Bình,Phạm Hoàng Duy",Nhạc Trẻ,595462,Noel Cô Đơn
"Phạm Hoàng Duy,Lương Hải Vinh",Nhạc Trẻ,411119,Chẳng Như Anh Từng Nghĩ
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,421,Niềm Đau Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,582,Hạnh Phúc Đi Anh Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,50512,Người Tình Lạc Lối Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,568,Phía Sau Anh Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,651,Người Ấy Yêu Em Remix
Go One,Nhạc Trẻ,930,Xuân Về Nơi Nơi
Trương Tâm Nhi,Nhạc Trẻ,717,A.T.S.M. (Ảo Tưởng Sức Mạnh)
Go One,Nhạc Trẻ,252,Nhớ Ơn Mẹ
Go One,Nhạc Trẻ,245,Dành Cho Con
Go One,Nhạc Trẻ,265,Nguyện Ước Con Dành Cho Mẹ
Go One,Nhạc Trẻ,285,Con Yêu
Phan Mạnh Quỳnh,Nhạc Trẻ,727213,Làm Sao Giữ
Trịnh Thăng Bình,Nhạc Trẻ,927757,Từ Khi Gặp Em
Trương Tâm Nhi,Nhạc Trẻ,365,Cây Đàn Sinh Viên
Trương Tâm Nhi,Nhạc Trẻ,371,Học Trò
"Trương Tâm Nhi,Bevin",Nhạc Trẻ,33,Ảo Tưởng Sức Mạnh (R&B Version)
Trương Tâm Nhi,Nhạc Trẻ,40,Phố Hoa
Trương Tâm Nhi,Nhạc Trẻ,39,Bảy Ngày Đợi Mong
Trương Tâm Nhi,Nhạc Trẻ,50,Ảo Tưởng Sức Mạnh (Acapella Version)
Trương Tâm Nhi,Nhạc Trẻ,52,My Dream
Trương Tâm Nhi,Nhạc Trẻ,352,Niềm Tin Chiến Thắng
Trương Tâm Nhi,Nhạc Trẻ,91,Tuyết Yêu Thương
"Văn Mai Hương,Trúc Nhân",Nhạc Trẻ,915439,Tìm
Văn Mai Hương,Nhạc Trẻ,421167,Đành Tiễn Em
"Văn Mai Hương,Mr. A",Nhạc Trẻ,1660248,Là Em Đó
V.A,Nhạc Trẻ,31,Ký Ức Mùa Thu
V.A,Nhạc Trẻ,241,LK Ngày Xuân Long Phụng Sum Vầy
V.A,Nhạc Trẻ,17,Girls
Phương Chi Bảo,Nhạc Trẻ,572,Nguội Lạnh
Phương Chi Bảo,Trữ Tình,1176,Máu Chảy Ruột Mềm
Trịnh Thăng Bình,Nhạc Trẻ,145685,Thiếu Một Người
Phương Chi Bảo,Không Lời,122,Nguội Lạnh Beat
Trịnh Thăng Bình,Không Lời,17311,Sau Bao Năm (Beat & Instrumental)
Trịnh Thăng Bình,Nhạc Trẻ,49146,Xin Hãy Quên Anh
Dương Đình Trí,Nhạc Trẻ,9468,Từ Khi Gặp Em
Phan Mạnh Quỳnh,Nhạc Trẻ,104398,Nắng Mùa Hạ
"Phan Mạnh Quỳnh,Lê Bảo Bình",Không Lời,149236,Không Quan Trọng (Beat & Instrumental)
"Trịnh Thăng Bình,Rap Soul",Nhạc Trẻ,235770,Sài Gòn Đêm Nay
Phan Mạnh Quỳnh,Không Lời,118138,Tự Cmn Kỷ (Beat & Instrumental)
Phan Mạnh Quỳnh,Nhạc Trẻ,517429,Tình Yêu Giữa Mùa Đông
Phan Mạnh Quỳnh,Không Lời,136859,Anh Sẽ Yêu Người Ấy Hơn Em (Beat & Instrumental)
Huyền Anh (Bà Tưng),Nhạc Trẻ,9004,Giá Như
Phan Mạnh Quỳnh,Nhạc Trẻ,963918,Khi Phải Quên Đi
Lê Bảo Bình,Trữ Tình,132849,Cuộc Sống Xa Nhà
Lê Bảo Bình,Nhạc Trẻ,120940,Lời Hứa Giả Dối
Lê Bảo Bình,Nhạc Trẻ,150128,Kiếp Lẩu Khói
Lê Bảo Bình,Nhạc Trẻ,203685,Sang Chém Gió 
Lê Bảo Bình,Nhạc Trẻ,285318,Vợ Là Nhất
Lê Bảo Bình,Nhạc Trẻ,119694,Xem Nhau Là Dĩ Vãng
Lê Bảo Bình,Nhạc Trẻ,349352,Tôi Vẫn FA
Lê Bảo Bình,Nhạc Trẻ,574437,Không Cảm Nhận
Lê Bảo Bình,Nhạc Trẻ,598271,Xin Lỗi Anh Chỉ Có 100K
V.A,Nhạc Trẻ,9956,Bạn Ơi (Version 2)
"Trịnh Lam,Minh Tuyết",Nhạc Trẻ,281675,	Dư Âm Tình Ta
"Duy Uyên,Phạm Thái Thành",Trữ Tình,251948,Cà Phê Miệt Vườn
"Shayla,Philip Huy",Nhạc Trẻ,267697,Thiên Duyên Tiền Định
Khánh Phương,Nhạc Trẻ,1478292,Lời Nói Của Thế Gian
"Vĩnh Thuyên Kim,Hồ Quang Hiếu",Nhạc Trẻ,2304666,Biết Trước Sẽ Không Mất Nhau
Vương Anh Tú,Nhạc Trẻ,5439839,Giúp Anh Trả Lời Những Câu Hỏi
"Đặng Thế Luân,Băng Tâm",Trữ Tình,455078,Tình Nghĩa Đôi Ta Chỉ Thế Thôi
Khánh Tân,Nhạc Trẻ,34910,Nhớ Người Anh Yêu
Đình Phong,Nhạc Trẻ,2398363,Chỉ Còn Anh Và Mưa
Yuki Huy Nam,Nhạc Trẻ,107357,Cần Một Lời Giải Thích
Nam Du,Nhạc Trẻ,362290,Lời Hứa Chỉ Là Lời Hứa
Khởi My,Nhạc Trẻ,9742708,Người Yêu Cũ
Lệ Quyên,Nhạc Trẻ,1440658,Thôi Đừng Chiêm Bao
Bích Phương,Nhạc Trẻ,2953469,Nếu Hạnh Phúc Không Phải Em
Bích Phương,Nhạc Trẻ,4402620,Chỉ Là Em Giấu Đi
Khắc Việt,Nhạc Trẻ,7059366,Anh Yêu Người Khác Rồi
The Men,Nhạc Trẻ,975670,Chính Là Anh
Hồ Việt Trung,Nhạc Trẻ,3206971,Anh Nguyện Chết Vì Em
Chi Dân,Nhạc Trẻ,7649318,Không Quan Tâm
Tùng Sơn,Nhạc Trẻ,4039824,Chắc Ai Đó Sẽ Về (Chàng Trai Năm Ấy OST)
Hải Băng,Nhạc Trẻ,375682,Tưởng Rằng Đã Quên
Anh Quân Idol,Nhạc Trẻ,10865150,Có Anh Ở Đây Rồi 
HKT,Nhạc Trẻ,4335489,Bên Anh Em Sẽ Không Có Tương Lai
Yuki Huy Nam,Nhạc Trẻ,6546879,Ngày Ngày Gọi Tên Em
Trần Hà My (Mờ Naive),Nhạc Trẻ,821902,Ngày Hôm Qua Đã Từng
Hồ Quang Hiếu,Nhạc Trẻ,8258594,Nơi Ấy Con Tìm Về
La Hoàng Phúc,Nhạc Trẻ,134494,Cố Gượng Cười
Hồ Quang Hiếu,Nhạc Trẻ,2275226,Tìm Em
Trung Quân Idol,Nhạc Trẻ,1027599,Trái Đất Tròn Không Gì Là Không Thể
Ái Phương,Nhạc Trẻ,834495,Tôi Thấy Hoa Vàng Trên Cỏ Xanh
Miu Lê,Nhạc Trẻ,436184,Mình Yêu Nhau Từ Bao Giờ
Hồ Quang Hiếu,Nhạc Trẻ,1215116,Chỉ Là Anh Đang Mơ
Trịnh Thăng Bình,Nhạc Trẻ,1222527,Em Cần Thời Gian
Hồ Quang Hiếu,Nhạc Trẻ,594512,Con Bướm Xuân (Acoustic Version)
Binz,Rap Việt,57443,Cảm Xúc
Binz,Rap Việt,37926,Buông
Binz,Rap Việt,111909,Lại 1 lần nữa
Binz,Rap Việt,57206,Búp Bê Mập
Binz,Rap Việt,29678,La La La (Demo)
Binz,Rap Việt,41995,Con Đường Xưa
Binz,Rap Việt,569247,303
Binz,Rap Việt,97101,Đắng
Binz,Rap Việt,12870,Không Tên
Hồ Quang Hiếu,Nhạc Trẻ,659922,Xuân Yêu Thương
Hồ Quang Hiếu,Nhạc Trẻ,470002,Xin Đừng Hái Hoa
"Bảo Uyên,DJ VitaminD",Thể Loại Khác,282,Soái Ca (Super Hero) Remix
Bảo Uyên,Nhạc Trẻ,17841,Soái Ca (Super Hero) (Acoustic Version)
"Bảo Uyên,DJ VitaminD",Nhạc Trẻ,490,Soái Ca Remix
Bảo Uyên,Nhạc Trẻ,143354,Soái Ca (Super Hero)
Hồ Quang Hiếu,Nhạc Trẻ,604266,Anh Biết
Hồ Quang Hiếu,Nhạc Trẻ,335854,Quay Cuồng
Chánh Mạnh,Nhạc Trẻ,1108,Chỉ Là Anh Đang Mơ
"Miu Lê,OnlyC,Karik,DJ",Thể Loại Khác,26563,Giáng Sinh Avatar (Remix)
Ái Phương,Nhạc Trẻ,27520,Cuốn Trôi Giấc Mơ
Ái Phương,Nhạc Trẻ,45032,Hạnh Phúc Nhạt Nhòa
"Lê Việt Anh,Ái Phương",Nhạc Trẻ,581,Trong Giấc Mơ Đêm Qua
Ái Phương,Nhạc Trẻ,110648,Như Chưa Từng Yêu
Ái Phương,Nhạc Trẻ,23026,Những Con Đường Tôi Đã Đi Qua (Nỗi Buồn Có Mắt OST)
Ái Phương,Nhạc Trẻ,32574,Xuân Hạ Thu Đông
Ái Phương,Nhạc Trẻ,82532,Em Muốn
Ái Phương,Nhạc Trẻ,505582, Con Đường Mưa
Ái Phương,Nhạc Trẻ,553005,Cô Dâu
Ái Phương,Nhạc Trẻ,184342,Cô Đơn
Ái Phương,Nhạc Trẻ,97630,Hai Thế Giới
Ái Phương,Nhạc Trẻ,71235,Sớm Xuân
Nguyễn Hoàng Phong,Nhạc Trẻ,32,Hoa Anh Đào (Acoustic Version)
Nguyễn Hoàng Phong,Nhạc Trẻ,33,Lính Pháo Binh
Nguyễn Hoàng Phong,Nhạc Trẻ,60,Mong Được Bên Em
Nguyễn Hoàng Phong,Nhạc Trẻ,22,Khao Khát
Nguyễn Hoàng Phong,Nhạc Trẻ,40,Hoa Tình Yêu
Nguyễn Hoàng Phong,Nhạc Trẻ,58,Hoa Anh Đào
Ngô Kiến Huy,Nhạc Trẻ,1685738,Đến Lúc Quên
"OnlyC,Binz",Nhạc Trẻ,1360534,Sau Lưng Anh Sẽ Là
OnlyC,Rap Việt,19109,Xa Em
Ngô Kiến Huy,Thể Loại Khác,7407,Yêu Như Không Yêu (Remix)
Ngô Kiến Huy,Nhạc Trẻ,2873,Yêu Rất Thật
"Ngô Kiến Huy,Khổng Tú Quỳnh",Nhạc Trẻ,1634,Yêu Em
Ngô Kiến Huy,Nhạc Trẻ,120912,Bao Lâu Rồi
OnlyC,Nhạc Trẻ,10512,Yêu em mà thôi
"OnlyC,T.I.N",Nhạc Trẻ,48278,Yêu Em Nhiều Hơn
OnlyC,Nhạc Trẻ,691760,Mãi Luôn Gần Nhau (Kungfu Phở OST)
"OnlyC,Lou Hoàng",Nhạc Trẻ,22573,Hãy Đợi Đấy (Nupakachi)
"Isaac (365),OnlyC,DJ Gin",Thể Loại Khác,777483,Yêu Không Nghỉ Phép (The Remix - Hòa Âm Ánh Sáng 2015)
