singers,genres,total_play,title
Ngọc Ánh Idol,"Việt Nam,Rock Việt",150918,Góc Tối
Ngũ Cung,"Rock Việt,Việt Nam",115167,Nụ Hôn Trên Đỉnh Phanxipăng
Ngọc Ánh Idol,"Việt Nam,Rock Việt",214521,Mắt Đen
Thảo Trang,"Rock Việt,Việt Nam",359277,Tìm Lại
Touliver,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Piano",45450,Key Is Mine (Original Mix)
Touliver,"Hòa Tấu,Piano",7578,Hopeless
Touliver,"Hòa Tấu,Piano",4537,Block Block (Original)
Touliver,"Việt Nam,Nhạc Trẻ",14608,MEV
Huy Kid,"Việt Nam,Nhạc Trẻ,Rock Việt",84995,Khóc
Từ Hiền Trang,"Rock Việt,Việt Nam",15649,Hai Mươi
Bức Tường,"Việt Nam,Rock Việt",187929,Niền Tin Cho Cát Bụi
Touliver,"Việt Nam,Nhạc Dance",41968,L.I.N.E.
"LK,Touliver","Việt Nam,Rap Việt",291063,Hanoi Hustle
"Tóc Tiên,Touliver","Việt Nam,Nhạc Trẻ",52530,Hoa Cỏ Mùa Xuân
Touliver,"Việt Nam,Nhạc Dance",18907,NGUXAHOOD
Touliver,"Việt Nam,Nhạc Dance",43516,Love Is Not Easy
"Touliver,Binz","Việt Nam,Rap Việt",182310,Bad Boys
Touliver,"Việt Nam,Nhạc Dance",11939,Swanad
Võ Nhật Anh,"Việt Nam,Nhạc Trẻ,Rock Việt",283545,Tôi Là Ai Em Là Ai
Gạt Tàn Đầy,"Rock Việt,Việt Nam",56316,Lão Cô Đơn
Bùi Văn Quyền,"Việt Nam,Rock Việt",321467,Người Đàn Bà Hóa Đá
"Tóc Tiên,Touliver","Việt Nam,Nhạc Trẻ",81608,Angel Faded
"Touliver,JustaTee","Việt Nam,Nhạc Trẻ",390941,Juss (Good Morning Vietnam)
Từ Hiền Trang,"Rock Việt,Việt Nam",77989,Thị Trấn
Touliver,"Việt Nam,Nhạc Dance",168703,Faded
"Tóc Tiên,Touliver","Việt Nam,Nhạc Trẻ",235168,Em Về Tinh Khôi
Touliver,"Việt Nam,Hòa Tấu,Piano",508627,Tôi Cô Đơn
Ngọc Ánh Idol,"Việt Nam,Rock Việt",191635,Lý Cây Đa
Touliver,"Việt Nam,Rap Việt,Nhạc Dance",54719,Space Boys Neva Sleep
Touliver,"Việt Nam,Nhạc Trẻ,Nhạc Không Lời",444558,Do You Remember
Bức Tường,"Việt Nam,Rock Việt",63855,Đôi Bàn Tay
Touliver,"Việt Nam,Nhạc Trẻ,Rap Việt",121758,Nắm Lấy Tay Anh (Remix)
"LK,Touliver","Việt Nam,Nhạc Trẻ,Rap Việt,Nhạc Dance",692538,Far Away
"Andree,Touliver","Việt Nam,Rap Việt,Nhạc Dance",84260,Hater ( Original Mix )
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ,Nhạc Dance",560193,Call Your Name
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ,Rap Việt,Nhạc Dance",234130,Quiks
Ngũ Cung,"Rock Việt,Việt Nam",253706,Cướp vợ - Tục Lệ Người H'Mông
"Wanbi Tuấn Anh,Tóc Tiên","Việt Nam,Rock Việt",672049,Tình Yêu Tôi Hát
"Soobin Hoàng Sơn,BigDaddy","Việt Nam,Nhạc Trẻ",9149317,Daydreams
Ngọc Ánh Idol,"Việt Nam,Rock Việt",277645,Giọt Đắng
SpaceSpeakers,"Việt Nam,Nhạc Trẻ,Rap Việt",179765,Dream Of A Lonely Man
"LK,Lil' Kani","Việt Nam,Rap Việt",64138,Love In My Life
"Ưng Đại Vệ,LK","Việt Nam,Nhạc Trẻ",5293796,Anh Nhớ Em Nhiều
"LK,Ngô Thanh Vân","Việt Nam,Rap Việt",142708,Bó Tay
Ngũ Cung,"Rock Việt,Việt Nam",337857,Nỗi Đau
Ngọc Ánh Idol,"Việt Nam,Nhạc Trẻ,Rock Việt",28444,Sẽ Thế Thôi (Beat)
"Phương Anh,LK","Việt Nam,Rap Việt",108419,What Is The Luv
"Bueno,BigDaddy","Rap Việt,Việt Nam",4737061,Là Vì
"LK,JayTee","Việt Nam,Rap Việt",235082,Thiên Đường Cho Mày
"LK,Phương Anh","Việt Nam,Rap Việt",186589,Đen
"LK,LinhKent","Rap Việt,Việt Nam",43686,Love Friend
"LK,Phương Anh","Việt Nam,Rap Việt",137942,Ta Luôn Nghĩ Về Nhau
"Đăng Khôi,LK","Việt Nam,Nhạc Trẻ",509146,Chiếc Lá Tình Yêu
"LK,Ưng Đại Vệ","Việt Nam,Rap Việt",536854,Ngôi Sao Cô Đơn
"LK,Phương Anh","Việt Nam,Rap Việt",401226,Lệ Vui
"LK,Eddy Việt","Việt Nam,Rap Việt",3799672,Riêng Mình Anh Cô Đơn
"LK,Nguyễn Hồng Hải","Rap Việt,Việt Nam",3524316,Ánh Sáng Nơi Cuối Con Đường
"J.Lee,Thai Viet G","Việt Nam,Nhạc Trẻ,Rap Việt,Rock Việt",2040064,Khép Lại
LK,"Việt Nam,Rap Việt",104907,Bánh Bổ
LK,"Việt Nam,Rap Việt",147537,Yêu Em
"Kim,LK","Rap Việt,Việt Nam",727277,Anh Sai
Y Moan,"Việt Nam,Rock Việt",724028,Giấc Mơ Cha Pi
Phương Thanh,"Việt Nam,Nhạc Trẻ,Rock Việt",157155,Một Trái Tim Một Quê Hương
Bức Tường,"Việt Nam,Rock Việt",224324,Khám Phá
"Yanbi,BigDaddy","Việt Nam,Rap Việt",824186,I Wanna Be With You
"Yanbi,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",2688742,Đừng Điêu
"BigDaddy,Hồng Dương M4U","Việt Nam,Nhạc Trẻ,Rap Việt",3844764,Em (Rap Version)
"Young Uno,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",1267332,Game Over
BigDaddy,"Việt Nam,Rap Việt",769896,Golden Boy
"BigDaddy,Andree","Rap Việt,Việt Nam",626748,Để Anh Được Yêu Một Lần Nữa
"Soobin Hoàng Sơn,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",3782353,Bỏ Quên Lần Nữa
Thảo Trang,"Rock Việt,Việt Nam",237676,Tìm lại
"Soobin Hoàng Sơn,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",4178491,Hết Rồi Còn Đâu
"Yanbi,Bueno","Việt Nam,Rap Việt",921236,Vu Vơ (Part 2.1)
LK,"Việt Nam,Rap Việt",112412,Đoạn Kết
"Mr A,BigDaddy","Việt Nam,Rap Việt",286572,Singer Man
LK,"Việt Nam,Rap Việt",134525,Điểm Dừng Chân Cuối Cùng
LK,"Việt Nam,Rap Việt",104216,Em Sẽ Làm Được Gì Hơn
LK,"Việt Nam,Rap Việt",283901,Giả Vờ Hết (Part 2)
LK,"Việt Nam,Nhạc Trẻ",119109,Hưng
LK,"Việt Nam,Rap Việt",139595,The Mirror
WhiteNoiz,"Việt Nam,Nhạc Trẻ,Rock Việt",337103,White Love
"Tonny Việt,OnlyC","Việt Nam,Rap Việt",402060,Khép Lại
"Miu Lê,OnlyC","Việt Nam,Nhạc Trẻ",105724,Last Valentine
LK,"Việt Nam,Rap Việt",312372,I Need You 2 Night
LK,"Việt Nam,Rap Việt",23055,Roll Wit It
"Miu Lê,OnlyC","Việt Nam,Nhạc Trẻ",480147,Nhớ Quá Khứ
LK,"Việt Nam,Rap Việt",1282454,Sắc Màu Tình Yêu
LK,"Việt Nam,Rap Việt",160864,Phương Lip
"OnlyC,T.I.N","Việt Nam,Nhạc Trẻ",373867,Ánh Sáng
OnlyC,"Việt Nam,Nhạc Trẻ",170216,Mái Trường Xưa
LK,"Việt Nam,Rap Việt",170336,Thôi Đành Chia Tay
"Tonny Việt,OnlyC","Việt Nam,Rap Việt",833812,Mưa LuNa
LK,"Việt Nam,Rap Việt",60756,Ngôi Sao Đã Mất
LK,"Việt Nam,Rap Việt",47554,Úm Ba La
LK,"Việt Nam,Rap Việt",320269,AI Ai Ai Đã Khiến Em Như Vậy
LK,"Việt Nam,Rap Việt",58602,Phân Ly
LK,"Việt Nam,Rap Việt",258215,Hẹn Em Vào Một Ngày Khác
LK,"Việt Nam,Rap Việt",20913,Now And 4eva - Cover Song
Bức Tường,"Việt Nam,Rock Việt",840956,Mắt Đen
LK,"Việt Nam,Rap Việt",2209002,Một Cái Tên
LK,"Việt Nam,Rap Việt",129046,Hòa Bình Trọn Vẹn
LK,"Việt Nam,Rap Việt",52088,Hết Yêu Remix
LK,"Việt Nam,Rap Việt",40178,Hey Lil Ma Know Me
Bức Tường,"Việt Nam,Rock Việt",333119,Đường Đến Ngày Vinh Quang
Y Moan,"Việt Nam,Rock Việt",563704,Ta Yêu Nhau Từ Buôn Mê Thuột
"OnlyC,Mr Sol","Việt Nam,Nhạc Trẻ",194402,Mưa Rơi
LK,"Việt Nam,Rap Việt",38202,Chat Với Mozart
LK,"Việt Nam,Rap Việt",68273,Trời Ơi
LK,"Việt Nam,Rap Việt",99211,Da Cam
LK,"Việt Nam,Rap Việt",58514,Đêm Không Em
LK,"Việt Nam,Rap Việt",1800892,Cho Tôi Một Cơ Hội
LK,"Việt Nam,Rap Việt",833468,Anh Sẽ Viết
Bức Tường,"Việt Nam,Rock Việt",575871,Người Đàn Bà Hóa Đá
Bức Tường,"Việt Nam,Rock Việt",666103,Bông Hồng Thủy Tinh
MTV,"Rock Việt,Việt Nam",1702506,Rock Sài Gòn
Bức Tường,"Việt Nam,Rock Việt",328095,Rung Chuông Vàng
Bức Tường,"Việt Nam,Rock Việt",1166893,Tâm Hồn Của Đá
Quái Vật Tí Hon,"Việt Nam,Rock Việt",463126,Ông Trời Cô Đơn
Bức Tường,"Việt Nam,Rock Việt",19644,Dấu Ấn
Quái Vật Tí Hon,"Việt Nam,Rock Việt",1311775,Vợ Ơi Anh Đã Sai Rồi
Quái Vật Tí Hon,"Việt Nam,Rock Việt",194155,Cho Con Được Trở Về
Bức Tường,"Việt Nam,Rock Việt",37651,Ước Mơ Của Tôi
Quái Vật Tí Hon,"Việt Nam,Rock Việt",661965,Đường Về
Quái Vật Tí Hon,"Việt Nam,Rock Việt",47990,Đã Bao Lâu Rồi
Quái Vật Tí Hon,"Việt Nam,Nhạc Trẻ",87768,Có Một Mặt Trời
Quái Vật Tí Hon,"Việt Nam,Rock Việt",280314,Vết Nhơ
Quái Vật Tí Hon,"Việt Nam,Rock Việt",57741,Kẻ Lạ Mặt
Quái Vật Tí Hon,"Việt Nam,Rock Việt",209081,Ngày Hôm Qua
Quái Vật Tí Hon,"Việt Nam,Rock Việt",927397,Vì Đời
Quái Vật Tí Hon,"Việt Nam,Rock Việt",142183,Ô Trống
Bức Tường,"Việt Nam,Rock Việt",93590,Men Say
Bức Tường,"Việt Nam,Rock Việt",12057,Sóng
Bức Tường,"Việt Nam,Rock Việt",52100,Tuổi 20
Bức Tường,"Việt Nam,Rock Việt,Nhạc Không Lời,New Age / World Music,Hòa Tấu",180550,Bất Tử
Bức Tường,"Việt Nam,Rock Việt",86492,Đôi Bàn Tay
Bức Tường,"Việt Nam,Rock Việt",1276059,I Am Your Stylish Man
Ưng Hoàng Phúc,"Nhạc Dance,Việt Nam",234396,Căn Gác Trống (Dance Version)
Bức Tường,,2051756,Đường Đến Vinh Quang
Bức Tường,"Rock Việt,Việt Nam",89086,Niềm Tin Cho Cát Bụi
Ưng Hoàng Phúc,Việt Nam,397015,Căn Gác Trống ( R&B Version )
Ưng Hoàng Phúc,"Nhạc Trẻ,Việt Nam",330843,Căn Gác Trống (Acoustic Version)
Ưng Hoàng Phúc,"Rock Việt,Việt Nam",29955,Căn Gác Trống (Rock Version)
Bức Tường,"Việt Nam,Rock Việt",281018,Dế Mèn
Bức Tường,"Việt Nam,Rock Việt",3592730,Người Đàn Bà Hóa Đá
Bức Tường,"Rock Việt,Việt Nam",468,Nam Châm
Bức Tường,"Rock Việt,Việt Nam",26693,Ra Khơi
Bức Tường,"Rock Việt,Việt Nam",11567,Cha Và Con
Bức Tường,"Việt Nam,Rock Việt",483157,Cơn Mưa Hoang Dã
Bức Tường,"Việt Nam,Rock Việt",50516,Chim Hót Trời Xanh
Bức Tường,"Việt Nam,Rock Việt",902688,Rock Xuyên Màn Đêm
Bức Tường,"Việt Nam,Rock Việt",1788771,Ngày Hôm Qua
Bức Tường,"Rock Việt,Việt Nam",56850,Dấu Vết Nghiệt Ngã
Bức Tường,"Việt Nam,Rock Việt",920589,Giọt Đắng
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",165473,Rung Chuông Vàng
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",172821,Anh Sẽ Đến
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",2763960,Hoa Ban Trắng
MicroWave,"Việt Nam,Rock Việt",382695,Lối Thoát
MicroWave,"Việt Nam,Rock Việt",58411,Mộng Du (Remix)
MicroWave,"Việt Nam,Rock Việt",35382,Chuyến Xe Đêm
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",54041,Chơi Vơi
MicroWave,"Việt Nam,Rock Việt",311384,Không Tên
MicroWave,"Việt Nam,Rock Việt",715447,Thời Gian
MicroWave,"Việt Nam,Rock Việt",108954,Chiến Tranh
MicroWave,"Việt Nam,Rock Việt",47365,Trái Tim Dũng Cảm
MicroWave,"Việt Nam,Rock Việt",1423646,Bão Đêm
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",39519,Mỏi
MicroWave,"Việt Nam,Rock Việt",383226,Ước Mơ
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",111670,Tiếng Gọi
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",13770,Bài Ca Sông Hồng
MicroWave,"Việt Nam,Rock Việt",28745,Mộng Du
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",3544,Cô Gái Quàng Khăn Đỏ
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",16555,Chọi Trâu
Bức Tường,"Nhạc Trẻ,Việt Nam",49587,Người Bão
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",19863,Chờ Bước Chân Em Đi
MicroWave,"Việt Nam,Rock Việt",5865,Intro
Bức Tường,"Việt Nam,Rock Việt",220749,Ngày Khác
MicroWave,"Việt Nam,Rock Việt",88725,Người Mẹ
MicroWave,"Việt Nam,Rock Việt",82902,Intro
MicroWave,"Việt Nam,Rock Việt",1054418,Bay
MicroWave,"Việt Nam,Rock Việt",498272,Cô Đơn
MicroWave,"Việt Nam,Rock Việt",21024,Liar
Gạt Tàn Đầy,"Rock Việt,Việt Nam",9269,Chùm Nho Chín Mọng
Gạt Tàn Đầy,"Rock Việt,Việt Nam",2723,Mứt
Titanium,"Việt Nam,Rock Việt",25353,A75/6k
Gạt Tàn Đầy,"Rock Việt,Việt Nam",138759,Phở
Gạt Tàn Đầy,"Rock Việt,Việt Nam",31337,Lại Một Bài Tình Ca Nữa
Titanium,"Việt Nam,Rock Việt",4052,Nhanh
Bức Tường,"Việt Nam,Rock Việt",6851,Cơn Mưa Hoang Dã ver.2
Titanium,"Việt Nam,Rock Việt",11311,Ai Cần
Bức Tường,"Việt Nam,Rock Việt",2094495,Bài Ca Sông Hồng
Titanium,"Việt Nam,Rock Việt",18291,Đánh Mất Tất Cả
Titanium,"Việt Nam,Rock Việt",20259,Thuyết Tương Đối
Bức Tường,"Việt Nam,Rock Việt",43377,Cô Gái Mù
Titanium,"Việt Nam,Rock Việt",82381,Ảo
Gạt Tàn Đầy,"Rock Việt,Việt Nam",18230,Người Hoá Cáo
Titanium,"Rock Việt,Việt Nam",6239,Ám Ảnh
Titanium,"Việt Nam,Rock Việt",2049877,Mật Ngọt
Titanium,"Việt Nam,Rock Việt",11576,Không Muốn
Titanium,"Việt Nam,Rock Việt",11648,Nhìn
Titanium,"Việt Nam,Rock Việt",16583,Đinh
Titanium,"Việt Nam,Rock Việt",25247,Intro
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",259986,Vào Đời
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",229912,Tạm Biệt
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",417311,Tình Yêu Muôn Màu
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",324555,Ngọn Cỏ Lau
Thủy Triều Đỏ,"Nhạc Không Lời,Việt Nam",7195,Thời Gian (Instrumental)
Thủy Triều Đỏ,"Rock Việt,Việt Nam",158283,Thời Gian
Thủy Triều Đỏ,"Nhạc Không Lời,Việt Nam",5971,Ánh Sáng Nơi Núi Rừng (Intrumental)
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",139360,Tôi Yêu Em
Thủy Triều Đỏ,"Rock Việt,Việt Nam",22055,Người Hát Rong
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",13251,Sáng
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",71136,Radio Buồn
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",34704,Những Phút Giây Qua
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",7956,Ở Lại
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",16095,Lời Nói Dối Muộn Màng
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",39683,Đi Tìm Bóng Núi
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",62149,Giấc Mơ Đầu Tiên
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",218767,Chơi Vơi Tôi Ru Tôi
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",70609,Cám Ơn Anh
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",155401,Chong Chóng Gió
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",267287,Anh Mãi Là
Thủy Triều Đỏ,"Rock Việt,Việt Nam",2923,Ngắn Ngủi
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam,Rap Việt",44091,Bó Tay
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",430403,Đứng Mãi Ngồi Đây
Thủy Triều Đỏ,"Rock Việt,Việt Nam",62126,Cánh Thư Cuối Cùng
Thủy Triều Đỏ,"Rock Việt,Việt Nam",23256,Nắng Mới
Thủy Triều Đỏ,"Rock Việt,Việt Nam",45631,Hát Về Anh
Thủy Triều Đỏ,"Rock Việt,Việt Nam",2516,Đàn Dơi
Thủy Triều Đỏ,"Rock Việt,Việt Nam",10710,Ánh Sáng Nơi Núi Rừng
Thủy Triều Đỏ,"Rock Việt,Việt Nam",38312,Bạn Bè
Nhiều nghệ sĩ,"Rap Việt,Việt Nam",549873,Love & Go
Hoàng Tôn,"Việt Nam,Nhạc Trẻ",4930941,Để Em Rời Xa (Solo Version)
Hoàng Tôn,"Việt Nam,Nhạc Trẻ",12625716,Bài Hát Tặng Em
Karik,"Việt Nam,Nhạc Trẻ",39564,Enjoy Your Life (Beat)
"Mr.T,Hoàng Tôn","Việt Nam,Nhạc Trẻ,Rap Việt",901251,Lies
Karik,"Việt Nam,Nhạc Trẻ",16944955,Anh Là Của Em
"Karik,Daniel Mastro","Việt Nam,Rap Việt,Nhạc Dance",206281,Bang Or Back (Daniel Mastro Remix)
Hoàng Tôn,"Việt Nam,Nhạc Trẻ",248645,Trà Chanh (Saigon Lemon Icetea)
Karik,"Việt Nam,Nhạc Trẻ",433741,Làm Sao Đây
Nhiều nghệ sĩ,"Rap Việt,Việt Nam",551191,Girl ! You Know
Lee7,"Việt Nam,Nhạc Trẻ,Rap Việt",25085,MAMA
"Mr A,Onionn","Việt Nam,Nhạc Trẻ,Rap Việt,Nhạc Dance",24191,That's Da Way U Luv Me
"Lynk Lee,Phúc Bằng","Việt Nam,Nhạc Trẻ",1353120,Tạm Biệt Nhé (2013)
NQP,"Việt Nam,Nhạc Trẻ",7865,Quay Mặt Đi
Lynk Lee,"Việt Nam,Nhạc Trẻ",4439890,Tiếng Mưa
"Karik,Lynk Lee",,1400540,Chuông Gió
Lynk Lee,"Việt Nam,Rap Việt",173292,Đối Diện
"JustaTee,Binz","Việt Nam,Nhạc Trẻ,Rap Việt",16517701,Crying Over You
Như Hexi,"Việt Nam,Nhạc Trẻ,Rap Việt",3105663,Mẹ Của Nó (Cover)
Như Hexi,"Việt Nam,Nhạc Trẻ,Rap Việt",1631727,Con Nhớ Nhà Lắm (Cover)
"Kenlly TK,Ebisu","Việt Nam,Nhạc Trẻ,Rap Việt",3648185,Tình Vật Chất
Như Hexi,"Việt Nam,Rap Việt",2129646,Xóa Đi Quá Khứ (Cover)
"Loren Kid,Amy","Việt Nam,Rap Việt",8025434,Như Nhau Thôi
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",23228892,Làm Người Luôn Yêu Em
Như Hexi,"Việt Nam,Nhạc Trẻ,Rap Việt",360187,Phiền (Cover)
"Miss Sàn Nhạc,Mister Sàn Nhạc","Việt Nam,Nhạc Trẻ,Nhạc Thiếu Nhi",199844,Ước Mơ Của Thiên Thần
Lil Shady,"Việt Nam,Rap Việt",4408880,Tôi Đã Quên Em Lâu Rồi Thật Đấy
Hải Băng,"Việt Nam,Nhạc Trẻ,Nhạc Thiếu Nhi",768296,Mỗi Ngày Con Nhận Ra
Phan Đinh Tùng,"Nhạc Trẻ,Việt Nam,Nhạc Thiếu Nhi",95545,"Cha Yêu Con, Con Trai"
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",8242,Mùa Xuân ƠI (New Version)
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",46260,Quà Của Ba
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",24391,Tuổi Thần Tiên
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",23155,Ngưỡng Cửa
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",50730,Ông Mặt Trời Bật Lửa
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",117209,Mùa Xuân Ơi
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",68487,Hỏi Mẹ
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",74172,Ngày Của Cha
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",7729,Mùa Xuân Ơi Mùa Xuân
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",29155,Bé Đón Tết Sang
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",26347,Khúc Giao Thừa
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",11676,Đón Xuân Trên Đảo
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",35078,Ngày Tết Quê Em
"Christopher Wong,Garrett Crosby","Việt Nam,Nhạc Phim",110485,End Credit
Mắt Ngọc,"Nhạc Thiếu Nhi,Việt Nam",83754,Những Ước Mơ
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",30374,Tết Đến
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",26852,Cún Con
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",19672,Tiếng Gà Quê
Various Artists,"Nhạc Thiếu Nhi,Việt Nam",31652,Vui Đêm Noel
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",16546,Khỉ Con Tài Giỏi
Various Artists,"Nhạc Thiếu Nhi,Việt Nam",13398,Yêu Sao Noel
Various Artists,"Nhạc Thiếu Nhi,Việt Nam",8470,Chuông Lon Mừng Chúa
"Christopher Wong,Garrett Crosby","Việt Nam,Nhạc Phim",199441,The Green Grass (Hòa Tấu Thằng Cuội)
Various Artists,"Nhạc Thiếu Nhi,Việt Nam",98508,Chúc Mừng Giáng Sinh
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",45387,Bé Heo Xinh Tròn
"Christopher Wong,Garrett Crosby","Việt Nam,Nhạc Phim",341487,The Days Ahead
"Christopher Wong,Garrett Crosby","Việt Nam,Nhạc Phim",228667,The Matter of Loving You (Hòa tấu Thằng...
Various Artists,"Nhạc Thiếu Nhi,Việt Nam",9484,Mơ Thấy Ông Noel
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",36234,Dê Con Mít Ướt
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",15519,Ngựa Con Tung Hoành
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",16119,Rồng Thiêng
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",16004,Rắn Con Nhút Nhát
"Christopher Wong,Garrett Crosby","Việt Nam,Nhạc Phim",138843,Remembering Dad
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",22767,Trâu Ngoan Của Ba Mẹ
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",55846,Bé Chuột Đáng Yêu
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",29941,Cọp Xì Tin
Ruby Bảo An,"Việt Nam,Nhạc Thiếu Nhi",23201,Bé Mèo Của Bố Mẹ
"Lil Shady,BDT","Việt Nam,Rap Việt",757465,Không Điểm Tựa
"Bé Nhựt Linh,Bé Thanh Tuyền","Việt Nam,Nhạc Thiếu Nhi",37840,Bé Đón Tết Sang
"Lill Shin,Lil Shine","Việt Nam,Rap Việt",2889014,3 Năm 1 Kết Thúc
Lil Shady,"Việt Nam,Rap Việt",1551861,Mẹ Đã Già
Lil Shady,"Việt Nam,Rap Việt",1804964,Em Ngày Nắng
Hiền Thục,"Việt Nam,Nhạc Trẻ",10777635,Nhật Ký Của Mẹ
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",12712,LK Tập Thể Dục
Thanh Ngọc,"Việt Nam,Nhạc Trẻ,Nhạc Thiếu Nhi",405364,Thư Của Mẹ
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",6598,Lời Con Hứa
"Bé Bảo An,Robin Gia Bảo","Việt Nam,Nhạc Thiếu Nhi",6697,Sống Như Những Đóa Hoa
Bé Triệu Vy,"Nhạc Thiếu Nhi,Việt Nam",40052,Bé Chơi Trung Thu
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",8857,Những Ước Mơ
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",3021,Nỗi Buồn Mẹ Tôi
"Bé Tường Vy,Bé Phương Nhi","Nhạc Trẻ,Việt Nam,Nhạc Thiếu Nhi",12112,Bé Vui Noel
Bé Bạch Lê Quỳnh Anh,"Việt Nam,Nhạc Cách Mạng,Nhạc Thiếu Nhi",5577,Quê Em Ở Trường Sa
Bé Bào Ngư,"Việt Nam,Nhạc Cách Mạng",3059,Theo Cha Ra Đảo
Bé Bạch Lê Quỳnh Anh,"Việt Nam,Nhạc Cách Mạng,Nhạc Thiếu Nhi",13912,Nhà Mình Đón Tết
"Bé Bảo An,Robin Gia Bảo","Việt Nam,Nhạc Thiếu Nhi",2599,Nỗi Buồn Mẹ Tôi
Bé Bạch Lê Quỳnh Anh,"Việt Nam,Nhạc Cách Mạng,Nhạc Thiếu Nhi",4033,Nhớ Ba Ở Đảo Xa
Bé Bào Ngư,"Việt Nam,Nhạc Thiếu Nhi",6311,Ước Mơ Của Con
"Bé Bào Ngư,Bé Bạch Lê Quỳnh Anh","Việt Nam,Nhạc Thiếu Nhi",18114,Xuân Về Rồi Đó
Bé Bạch Lê Quỳnh Anh,"Việt Nam,Nhạc Thiếu Nhi",572,Thu Là Gì Hả Bố
Bé Bạch Lê Quỳnh Anh,"Việt Nam,Nhạc Cách Mạng,Nhạc Thiếu Nhi",1466,Trường Sa Của Bố
Bé Y Jang Hary,"Việt Nam,Nhạc Thiếu Nhi",4068,Họa Sĩ Tí Hon
Bé Bào Ngư,"Việt Nam,Nhạc Thiếu Nhi",2766,Quà Trung Thu Của Ba
