singers,genres,total_play,title
Jannina W,Âu Mỹ khác,52188,See You Again Cover
Guitar,Không Lời,12485,See You Again Cover
V.A,Âu Mỹ khác,22516,See You Again Cover
Piano,Không Lời,17434,Khuôn Mặt Đáng Thương
SSay,Nhạc Trẻ,9635,Vô Hình Trong Tim Em 
Sơn Tùng,Nhạc Trẻ,6292,Khuôn Mặt Đáng Thương
V.A,Không Lời,11014,Khuôn Mặt Đáng Thương
Khắc Việt,Không Lời,130065,Đừng Cố Yêu (Beat & Instrumental)
"Trịnh Thăng Bình,Miu Lê",Nhạc Trẻ,43575,Làn Mưa Ấm 
Quang Lễ,Nhạc Trẻ,2536,Em Làm Gì Tối Nay
Ngô Trác Linh,Nhạc Trẻ,17664,Quên Như Chưa Từng Yêu
Mắt Ngọc,Nhạc Trẻ,142870,Quên Như Chưa Từng Yêu
Hoài Lâm,Nhạc Trẻ,1919,Bản Tình Ca Mùa Đông (Live)
Hoài Lâm,Trữ Tình,15249,Sương Lạnh Chiều Đông (Live)
Lương Bích Hữu,Nhạc Hoa,285378,Chuột Yêu Gạo
Duy Uyên,Nhạc Trẻ,21458,Quên Như Chưa Từng Yêu
Piano,Không Lời,12298, Em Làm Gì Tối Nay 
Mr. Đùm,Nhạc Trẻ,6357,Như Những Phút Ban Đầu
Timi Zhuo (Trác Y Đình),Nhạc Hoa,276141,Chuột yêu gạo
Bảo Thy,Nhạc Trẻ,39728,Như Những Phút Ban Đầu
Harmonica,Không Lời,4194,Biết Nói Là Tại Sao
Hòa Tấu,Không Lời,4793,Như Những Phút Ban Đầu 
Bueno,Rap Việt,304186,Em Có Yêu Anh Không
Andy Lau (Lưu Đức Hoa),Nhạc Hoa,68904,Em Có Yêu Anh Không
Lam Trường,Nhạc Trẻ,33360,Em có yêu anh không
Dương Thái Bảo,Nhạc Trẻ,7089,Khoảng Trống
Dương Thái Bảo,Trữ Tình,13898,Lời Mẹ Ru Con
Dương Thái Bảo,Nhạc Trẻ,10498,Mảnh Giấy Yêu Thương
Mạnh Quỳnh,Trữ Tình,355594,Nhớ Người Yêu
Dương Thái Bảo,Nhạc Trẻ,13112,Hơi Ấm Tình Yêu
Dương Thái Bảo,Trữ Tình,14966,Mẹ Tôi
"Bình Nguyễn,Thiên Quang",Trữ Tình,7429,Sao Nỡ Mình Ơi    
Dương Thiện Lâm,Trữ Tình,4298,Thành Phố Mưa Bay
Như Quỳnh,Trữ Tình,851783,Hai sắc hoa Tigôn
Dương Thái Bảo,Nhạc Trẻ,112724,LK Con Bướm Xuân
Dương Thái Bảo,Nhạc Trẻ,215007,Ôm Em Thêm Một Phút
Phi Nhung,Trữ Tình,470907,Giận Hờn
Dương Thái Bảo,Trữ Tình,6934,Mùa Đông Của Anh
Dương Thái Bảo,Trữ Tình,10715,Tình Chết Theo Mùa Đông
Dương Thái Bảo,Trữ Tình,7617,Tự Khúc Mùa Đông
Dương Thái Bảo,Trữ Tình,13058,Em Quên Mùa Đông
Dương Thái Bảo,Trữ Tình,23960,Trái Tim Mùa Đông
Dương Thái Bảo,Trữ Tình,6876,Xa Rồi Mùa Đông
Cao Tùng Anh,Thể Loại Khác,171,Gấu Ở Đâu Khi Gió Đông Về (DJ Phương Kenny Remix)
DJ,Thể Loại Khác,34,Nonstop Đầu Tay (DJ Nguyễn Dương Remix)
Miu Lê,Thể Loại Khác,972,Mình Yêu Từ Bao Giờ Remix
DJ,Thể Loại Khác,257,Nonstop Tuyển Chọn Những Ca Khúc Hot (DJ Cong Koy Remix)
Cao Tùng Anh,Thể Loại Khác,634,Gấu Ở Đâu Khi Gió Đông Về (Nhạc Chuông)
DJ,Thể Loại Khác,22,Đẳng Cấp Nhạc Bay Đêm Noel Remix
Thanh Bình,Thể Loại Khác,984,Lk Nostop Xuân 2016-Studio TB
Mia Martina,Thể Loại Khác,34,La La La (DJ Max Troll Remix)
Hồ Quang Hiếu,Nhạc Trẻ,2333844,Mambo Italiano
"Sơn Tùng (M-TP),DJ",Thể Loại Khác,70,Buông Đôi Tay Nhau Ra Remix
Chi Dân,Nhạc Trẻ,21189998,Làm Vợ Anh Nhé
"Châu Khải Phong,Lương Gia Hùng",Nhạc Trẻ,969973,Người Đã Yêu Ai
DJ,Thể Loại Khác,28,Electro 15 Phút (DJ Hieu Music Production Remix)
DJ Hoàng,Thể Loại Khác,59,Nonstop 2015 - Track Cũ Mà Đỉnh
"Thế Dân,Anh Quân",Thể Loại Khác,174,Nhạc Sống Chào Xuân 2016 Vol. 1
DJ,Thể Loại Khác,28,Nonstop - Dắt Đi Không Dắt Về (Bé Tin Remix)
Touliver,Thể Loại Khác,725,Vì Tôi Còn Sống (Touliver Remix)
DJ Đức,Thể Loại Khác,30,LK Nhạc Sống 2015
"Thế Dân,Anh Quân",Thể Loại Khác,86,Nhạc Sống Chào Xuân 2016 Vol. 2
DJ,Thể Loại Khác,80,Nonstop - Việt Mix 2016 - Liên Khúc Khắc Việt Remix
Tiên Tiên,Nhạc Trẻ,1618761,My Everything
Piano,Không Lời,3807,Làm Vợ Anh Nhé
Rinz,Rap Việt,14285,Làm Vợ Anh Nhé
Vũ Quốc Duy,Rap Việt,43279,Làm vợ anh nhé
Khắc Việt,Nhạc Trẻ,5139,Không Yêu Cũng Đừng Làm Bạn
Tiên Tiên,Không Lời,9876,My Everything Beat
Jennifer Phạm,Nhạc Trẻ,46500,Mambo Italiano
Tiên Tiên,Thể Loại Khác,6214,My Everything (DJ Taokupz Remix)
Shayla,Nhạc Trẻ,113072,Mambo Italiano
"Tiên Tiên,DJ",Thể Loại Khác,6246,My Everything Remix
Đoàn Phi,Nhạc Trẻ,161131,Mambo Italiano
Tiên Tiên,Nhạc Trẻ,47085,Tình Về Nơi Đâu
Ariana Grande,Pop,62012,My Everything
"Tiên Tiên,DJ",Thể Loại Khác,26931,My Everything Remix 
Owl City,Pop,171253,My Everything
Tiên Tiên,Thể Loại Khác,8383,My Everything (Dj Câm Beo Remix)
Lee Min Ho,Hàn Quốc,199672,My Everything
"Phạm Quỳnh Anh,Hari Won",Nhạc Trẻ,8477637,Hạnh Phúc Mới (Chàng Trai Năm Ấy OST)
Vũ Cát Tường,Nhạc Trẻ,1152778,Yêu Xa
Mr.Siro,Nhạc Trẻ,6083326,Tìm Được Nhau Khó Thế Nào
Lâm Chấn Huy,Nhạc Trẻ,364013,Vẫn Mong Em Quay Về
V.A,Trữ Tình,7106,Lk Hải Âu 1
V.A,Trữ Tình,7318,Trở Về Trường Xưa 
Lâm Chấn Huy,Nhạc Trẻ,533619,Cạm Bẫy
Cao Thái Sơn,Nhạc Trẻ,107667,Tiếc Nuối
"Lee Synz,Amy Lê,Colbie",Rap Việt,52208,Yêu Xa
"Tuấn Hồ,Lại Minh Đức",Nhạc Trẻ,1827,Tìm Được Nhau Khó Thế Nào
Bằng Cường,Nhạc Trẻ,252929,Yêu Xa
Phuc.Pin,Rap Việt,28658,Yêu Xa
Mr Sugar,Nhạc Trẻ,3865, Tìm Được Nhau Khó Thế Nào
V.A,Trữ Tình,954,Vũng Tàu - Thành Phố Mùa Xuân
Lâm Chấn Huy,Nhạc Trẻ,392455,Nụ Hôn Và Nước Mắt
Lâm Chấn Huy,Nhạc Trẻ,317693,Yêu Trong Ảo Mộng
V.A,Trữ Tình,17203,Nghe Câu Ví Phường Vải
Vũ Cát Tường,Thể Loại Khác,9725,Vết Mưa (Nhạc Chuông) 
Vũ Cát Tường,Nhạc Trẻ,11052,Cảm Ơn Tình Yêu Tôi (Live)
Thủy Tiên,Nhạc Trẻ,99,Nhật Ký
Thiên Hy,Nhạc Trẻ,1317, Ai Rồi Cũng Khác
"Lâm Chấn Huy,Nhật Tinh Anh,Ưng Hoàng Phúc,Kasim Hoàng Vũ",Nhạc Trẻ,47078,Tình Anh Em (Live)
Vũ Duy Khánh,Nhạc Trẻ,2207,Ta Đã Từng
Lyna Thùy Linh,Nhạc Trẻ,60007,Người Đặc Biệt
Lâm Chấn Huy,Không Lời,31498,Tôi Nhớ Bạn Beat
Lâm Chấn Huy,Không Lời,34693,Nụ Hôn Và Nước Mắt (Version 2015) Beat
Lyna Thùy Linh,Nhạc Trẻ,28925,Hãy Đi Đi
Lâm Chấn Huy,Không Lời,27991,Mưa Và Nước Mắt (Version 2015) Beat
Lâm Chấn Huy,Không Lời,32323,Tình Anh Em Beat
Lương Bích Hữu,Nhạc Trẻ,45685,Tình Yêu Trong Vòng Tay (Chinese Version)
Lâm Chấn Huy,Nhạc Trẻ,34742,Mưa Và Nước Mắt (Version 2015)
Lyna Thùy Linh,Không Lời,29777,Yêu Quá Lâu Beat
Lâm Chấn Huy,Không Lời,39768,Ngước Mắt Nhìn Đời Beat
Lâm Chấn Huy,Không Lời,45463,Sống Để Hát Beat
Lâm Chấn Huy,Nhạc Trẻ,46666,Nụ Hôn Và Nước Mắt (Version 2015)
Lâm Chấn Huy,Nhạc Trẻ,51838,Tôi Nhớ Bạn
"Lâm Chấn Huy,Lâm Chấn Hải",Nhạc Trẻ,72726,Tình Anh Em
V.A,Trữ Tình,4280,Lời Khấn Nguyện
Phan Đinh Tùng,Trữ Tình,16471,Dấu Thánh (Làm Dấu 2)
"Tuấn Vũ,Giao Linh",Trữ Tình,266250,Đường Tình Đôi Ngả
Tâm Đoan,Trữ Tình,189613,Tạ Từ Trong Đêm
Chế Bảo,Trữ Tình,267707,Mai lỡ hai mình xa nhau
Mạnh Quỳnh,Trữ Tình,335072,Xin Cảm Ơn Đời
V.A,Trữ Tình,2585,Xuân (Pre 75)
Lâm Chấn Huy,Nhạc Trẻ,445705,Không Yêu Hãy Xem Là Bạn
Tâm Đoan,Trữ Tình,531458,Tạ Từ Trong Đêm
Lệ Quyên,Nhạc Trẻ,681124,Yêu Thương Giờ Là Quá Khứ
Hương Lan,Trữ Tình,76060,Trường Cũ Tình Xưa
Hương Lan,Trữ Tình,91354,Giận mà thương
V.A,Trữ Tình,4677,Em Gái Rừng Ban
Hương Lan,Trữ Tình,68152,Hoài Cổ
Hương Lan,Trữ Tình,100237,Tháng 6 Trời Mưa
Hương Lan,Trữ Tình,118603,Con Đò Quê Hương
"Tuấn Vũ,Giao Linh",Trữ Tình,712856,Sầu Tím Thiệp Hồng
Thanh Tuyền,Trữ Tình,233285,Nỗi Buồn Hoa Phượng
Thanh Tuyền,Trữ Tình,380217,Tựa Cánh Bèo Trôi
Thanh Tuyền,Trữ Tình,110688,Bông Hồng Cài Áo
Hương Lan,Trữ Tình,198156,Chiếc Áo Bà Ba
Quang Lê,Trữ Tình,698587,Cô Hàng Xóm
V.A,Trữ Tình,27190,Về Miền Hoa Ban
Hương Lan,Trữ Tình,67035,Cây đàn bỏ quên
V.A,Trữ Tình,609,Tự Hào Bộ Tham Mưu Hải Quân
V.A,Trữ Tình,320,Huyền Sử Cù Lao Giêng
Phi Nhung,Trữ Tình,329879,Qua Cơn Mê
Phương Dung,Nhạc Trẻ,106812,Con Thuyền Không Bến
Hương Lan,Trữ Tình,105478,Chiều Hạ Vàng
Phan Đinh Tùng,Trữ Tình,68211,Cơn Gió Thoảng
Giao Linh,Trữ Tình,1166264,Không Bao Giờ Quên Anh
Lệ Quyên,Nhạc Trẻ,702528,Giây Phút Cuối
Lệ Quyên,Nhạc Trẻ,735614,Người Tình
Lâm Chấn Huy,Nhạc Trẻ,485080,Anh Không Níu Kéo 3 
Lâm Chấn Huy,Nhạc Trẻ,315664,Mất Niềm Tin
DJ 789 Mixtape,Thể Loại Khác,474155,Nonstop 2015 - Night Party - Goodbye High School
"Lưu Ánh Loan,Lê Sang",Trữ Tình,77014,Gõ Cửa Trái Tim
"Lưu Ánh Loan,Lâm Vũ",Trữ Tình,57134,Lk Giọng Ca Dĩ Vãng
"Lưu Ánh Loan,Lâm Vũ",Trữ Tình,63660,Đò Về Bến Cũ
"DJ Kim Bình,DJ Thái Hoàng",Thể Loại Khác,507914,Nonstop 2015 - Đã Không Yêu Thì Thôi - Vina House (Vol.2)
DJ Arami,Thể Loại Khác,413615,Nonstop 2015 - Legendary - House Music (Vol.1)
"Trường Vũ,Như Quỳnh",Trữ Tình,392416,Không giờ rồi
Quang Lê,Trữ Tình,324276,Tình Có Như Không 
Hương Lan,Trữ Tình,347414,Dấu chân kỉ niệm
DJ N92,Thể Loại Khác,454418,Nonstop 2015 - Infinity Club Hd (Vol.5)
Trường Vũ,Trữ Tình,338794,Mưa Đêm Tình Nhớ
"Lý Diệu Linh,Đoàn Minh",Trữ Tình,190459,Chiều Mưa Lỗi Hẹn
"Lý Diệu Linh,Trường Sơn (FM Band)",Trữ Tình,187035,Mối Tình Nghèo
Lưu Ánh Loan,Trữ Tình,146920,Duyên Dáng Gái Miền Tây
Lam Anh,Trữ Tình,1262530,Bao Đêm Không Ngủ
"Hà Vân,Quang Minh",Trữ Tình,191665,Mùa Xuân Đầu Tiên
Trần Quang Đại,Trữ Tình,390298,Về Đâu Mái Tóc Người Thương
DJ Arami,Thể Loại Khác,621323,Nonstop 2015 - Magical Music
Max Bounce,Thể Loại Khác,604954,Nonstop 2015 - Disco Inferno 
DJ Đức Kenzo,Thể Loại Khác,590835,Nonstop 2015 - The Future
Hương Lan,Trữ Tình,890370,Đêm Không Trăng Sao
Phi Nhung,Trữ Tình,595094,Sầu Tím Thiệp Hồng
Dương Ngọc Thái,Trữ Tình,449674,Mất Nhau Rồi
Lý Diệu Linh,Trữ Tình,381193,Tiễn Anh Đi
DJ Zjm Dolce,Thể Loại Khác,520792,Nonstop 2015 - Maria Ozawa
Chi Dân,Nhạc Trẻ,10737324,Anh Không Sao Đâu
Karik,Nhạc Trẻ,8784201,Anh Là Của Em
Bích Phương,Nhạc Trẻ,9258751,Nụ Hồng Mong Manh
Maya,Nhạc Trẻ,87739,Đừng Buông Tay Em Mà
Duy Mạnh,Nhạc Trẻ,2113940,Lời Xin Lỗi Của Một Dân Chơi
"Minh Vương M4U,Trịnh Đình Quang",Nhạc Trẻ,19812375,Thế Giới Ảo Tình Yêu Thật
Hồ Quang Hiếu,Nhạc Trẻ,1271556,Một Tình Yêu Đúng Nghĩa
"Trịnh Thăng Bình,Phạm Hoàng Duy",Nhạc Trẻ,1570437,Em Đã Quên Anh
"Noo Phước Thịnh,Tonny Việt",Nhạc Trẻ,4502463,Gạt Đi Nước Mắt
"Anh Quốc,Sam",Nhạc Trẻ,42815,Anh Là Của Em
Buuny,Rap Việt,11439,Anh Là Của Em
"Lil JunSull,Lee K,Young A",Rap Việt,12644,Anh Không Sao Đâu
La Sương Sương,Trữ Tình,93673,Nụ Hồng Mong Manh
Như Quỳnh,Trữ Tình,316213,Nụ Hồng Mong Manh 
Tiên Tiên,Nhạc Trẻ,3991,Say You Do (Progessive House Remix)
Lương Bích Hữu,Nhạc Trẻ,530027,Nụ Hồng Mong Manh
"Ưng Đại Vệ,LiL Knight",Nhạc Trẻ,90578,Vẫn Mãi Trong Tim
ALIEN.S,Nhạc Trẻ,1699,Mashup Mưa
Thiên Phú,Nhạc Trẻ,244,Chia Tay Tuổi Học Trò
Ưng Đại Vệ,Nhạc Trẻ,554100,Anh Nhớ Em Nhiều
"Hòa Mi,Noo Phước Thịnh",Nhạc Trẻ,13746,Khúc Giao Mùa
Hà Ngọc Yến,Nhạc Trẻ,2063,Em Đã Quên Anh
Hồ Quang Hiếu,Nhạc Trẻ,596914,Con Bướm Xuân (Acoustic Version)
Nhật Nguyệt,Nhạc Trẻ,3338,Em Đã Quên Anh
Cao Thiên Thắng,Nhạc Trẻ,3499,Một Tình Yêu Đúng Nghĩa
Đăng Khuê,Nhạc Trẻ,1204,Một Tình Yêu Đúng Nghĩa
V.A,Rap Việt,2582,Gạt Đi Nước Mắt
A Đăng,Nhạc Trẻ,6930,Một Tình Yêu Đúng Nghĩa
Phạm Kỳ Anh,Nhạc Trẻ,7544,Thế Giới Ảo Tình Yêu Thật
"Wanbi Tuấn Anh,Trà My (The Voice),Bảo Thy",Nhạc Trẻ,34048,Gạt Đi Nước Mắt
Maya,Việt Nam,24907,Nếu Có Biết Trước
Maya,Nhạc Trẻ,17198,Ngày Hôm Qua
Maya,Nhạc Trẻ,103430,Vô Vọng
Vân Du,Nhạc Trẻ,1882,Khi Nào Em Mới Biết (Dance Version)
Hoàng 455,Rap Việt,21971,Anh Không Sao Đâu
Maya,Nhạc Trẻ,4855,Tình Yêu
Maya,Nhạc Trẻ,19329,Khoảng Cách
Maya,Nhạc Trẻ,30048,Anh Đa Tình Quá
Maya,Nhạc Trẻ,127524,Nếu Có Biết Trước
Khang Việt,Nhạc Trẻ,2411,Sao Phải Là Anh (Ballad Version)
Maya,Nhạc Trẻ,3110,Đừng Buông Tay Em Mà
Karik,Nhạc Trẻ,62513,Rắc Rối
Karik,Rap Việt,387833,Đánh Đổi
Anh Quốc,Nhạc Trẻ,22845,Anh Là Của Em
"Karik,Winny Quyên",Nhạc Trẻ,452950,Ế
Sơn Tùng (M-TP),Rap Việt,212756,Em Của Ngày Hôm Qua (Chung Kết Giọng Hát Việt 2015)
"Phương Trang,V.A",Trữ Tình,352,Duyên Tình
Phương Mỹ Chi,Trữ Tình,425101,Chiều Nước Lũ
V.A,Trữ Tình,196,LK Lời Tỏ Tình Mùa Xuân
Chiến Thắng,Trữ Tình,495573,Làm Dâu Xứ Lạ
Khánh Bình,Trữ Tình,102450,Chuyến Xe Miền Tây
Tần Khánh,Trữ Tình,280208,Mẹ Ơi Con Khóc
V.A,Trữ Tình,694,Khúc Hát Đi Tìm
Lâm Ngọc Huỳnh,Trữ Tình,367301,Giận Hờn
"Đoàn Minh,Dương Hồng Loan",Trữ Tình,55183,Yêu Sao Cái Thuở Ban Đầu
"Quách Tuấn Du,Như Ý",Trữ Tình,79800,Trăm Nhớ Ngàn Thương
"Lý Hải,Hoàng Châu",Trữ Tình,54664,Nói Với Người Tình
"Đan Trường,Cẩm Ly",Trữ Tình,59586,Hai Bờ Cách Biệt
"Cẩm Ly,Đàm Vĩnh Hưng",Trữ Tình,22156,Liên Khúc Chuyện Hai Người
"Thanh Thảo,Trường Vũ",Nhạc Trẻ,47940,Đường Tình Đôi Ngả
"Quốc Đại,Cẩm Ly",Trữ Tình,134192,Đôi Ngả Chia Ly
V.A,Trữ Tình,508,Trận Bạch Đằng Trên Sông Hiếu
V.A,Trữ Tình,582,Những Làng Hoa Bên Sông Hiếu
V.A,Trữ Tình,804,Tình Mờ Sương Khói
V.A,Trữ Tình,777,Sài Gòn Mưa Tháng Giêng 
"Lâm Huỳnh,Lưu Ánh Loan",Trữ Tình,23321,Đêm Chia Ly
"Quốc Dũng,Tâm Đoan",Trữ Tình,47198,Chỉ Có Bạn Bè Thôi
V.A,Trữ Tình,984,Thoáng Giấc Mơ Qua
"Phương Thanh,Đình Văn",Trữ Tình,8199,Giọt Lệ Đài Trang
"Lý Hải,Hoàng Châu",Trữ Tình,100335,Cỏ Úa
"Thanh Thảo,Đan Trường",Trữ Tình,16523,Tình Nghĩa Đôi Ta
"Phương Thanh,Hiếu Hiền",Trữ Tình,167542,Con Ốc Bươu
"Lý Hải,Hoàng Châu",Trữ Tình,51864,Được Tin Em Lấy Chồng
V.A,Trữ Tình,177,Về Nam Ban Yêu Thương
V.A,Trữ Tình,343,Khúc Hát Người Trồng Rừng
V.A,Trữ Tình,282,Xuân Về (Pre 75)
"Cẩm Ly,Quốc Đại",Trữ Tình,47551,Mưa Rơi
"Quang Linh,Thanh Thảo",Trữ Tình,25842,Không Bao Giờ Quên Anh & Đừng Nói Xa Nhau
"Cẩm Ly,Quốc Đại",Trữ Tình,35961,Sài Gòn Em Nhớ Ai
"Chế Phong,Phương Thanh",Trữ Tình,30004,Sầu Tím Thiệp Hồng
"Lưu Ánh Loan,Huỳnh Nguyễn Công Bằng",Trữ Tình,441519,Chuyện Tình Nơi Làng Quê
"Cẩm Ly,Quốc Đại",Trữ Tình,943897,Lâu Đài Tình Ái
"Cẩm Ly,Quốc Đại",Trữ Tình,53013,Múc Ánh Trăng Vàng
V.A,Trữ Tình,170,Vòng Tay Giữ Trọn Ân Tình
V.A,Trữ Tình,56,Nghĩa Đồng Một Góc Trời
V.A,Trữ Tình,233,Duy Xuyên Ngày Mới
V.A,Trữ Tình,119,Tình Trăng Biển
V.A,Trữ Tình,127,Em Vẫn Chờ Anh
Sơn Hạ,Trữ Tình,579460,LK 2
V.A,Trữ Tình,451,Xuân Đã Về (Pre 75)
Hữu Khương,Trữ Tình,419807,Hãy Quên Anh
"Ngọc Huyền,Đặng Thế Luân",Trữ Tình,165958,Sao Không Thấy Anh Về
"Hương Lan,Thái Châu",Trữ Tình,113484,Trăng Rụng Xuống Cầu
V.A,Trữ Tình,1047,Châu Thành Ngày Mới
"Cẩm Ly,Quốc Đại",Trữ Tình,249273,Rước Tình Về Với Quê Hương
"Thanh Thảo,Lê Hiếu",Nhạc Trẻ,21077,Em Về Kẻo Trời Mưa
V.A,Trữ Tình,425,Chiều Cần Thơ
"Đan Trường,Cẩm Ly",Trữ Tình,125572,Đau Xót Lý Con Cua
"Lý Hải,Hoàng Châu",Trữ Tình,61799,Tình Đời
"Cẩm Ly,Quốc Đại",Trữ Tình,104299,Mất Nhau Rồi Nhé
"Lý Hải,Hoàng Châu",Trữ Tình,151760,Mưa Chiều Kỷ Niệm
"Thanh Thảo,Dương Triệu Vũ",Trữ Tình,30979,Sao Anh Vô Tình
Âu Bảo Ngân,Trữ Tình,68061,Em Còn Nhớ Hay Em Đã Quên
Quách Thành Danh,Trữ Tình,106950,Thu Sầu
Quách Thành Danh,Trữ Tình,99537,Xin Gọi Nhau Là Cố Nhân
Quách Thành Danh,Trữ Tình,110704,Lưu Bút Ngày Xanh
Quách Thành Danh,Trữ Tình,109267,Chiếc Lá Mùa Đông
Xuân Viên,Trữ Tình,71022,Trông Về Quê Mẹ
Dương Hồng Loan,Trữ Tình,620368,Ninh Kiều Em Gái Cần Thơ
Quách Thành Danh,Trữ Tình,95639,Câu Chuyện Đầu Năm
Dương Hồng Loan,Trữ Tình,666306,Tâm Sự Đời Tôi
Dương Hồng Loan,Trữ Tình,777357,Chờ Anh Hát Lý Duyên Tình
Dương Hồng Loan,Trữ Tình,849718,Mưa Rừng
Dương Hồng Loan,Trữ Tình,689699,Mưa Chiều Miền Trung
Quách Thành Danh,Trữ Tình,92705,Sầu Đông
Dương Hồng Loan,Trữ Tình,823381,Tiễn Người Đi
"Trúc Lam,Trúc Linh",Nhạc Trẻ,142283,Đường vào tình yêu
"Trường Vũ,Như Quỳnh",Trữ Tình,229001,Tình Yêu Cách Biệt
"Phi Nhung,Mạnh Quỳnh",Trữ Tình,81097,Nhớ Nhau Hoài
"Hương Lan,Ngọc Sơn",Trữ Tình,64370,Tôi Yêu Người Tôi Xa Người
"Trường Vũ,Như Quỳnh",Trữ Tình,324721,Thề non hẹn biển
"Quốc Đại,Cẩm Ly",Trữ Tình,450209,Tình Ấm Chiều Quê
"Phi Nhung,Mạnh Quỳnh",Trữ Tình,133001,Ngày Ấy Mình Yêu Nhau
"Quang Lê,Mai Thiên Vân",Trữ Tình,491539,Ngày Xưa Anh Nói
Nhật Trường,Trữ Tình,110489,Một Lần Dang Dở
"Đan Trường,Hương Lan",Trữ Tình,118910,Nói Với Người Tình
Nhật Trường,Trữ Tình,133470,Mười Sáu Tròn Trăng
Dương Hồng Loan,Trữ Tình,795960,Duyên Phận
Nhật Trường,Trữ Tình,175570,Hàn Mạc Tử (Pre 1975)
Nhật Trường,Trữ Tình,73858,Đợi Tiếng Tự Do
"Phương Thanh,Ngọc Sơn",Trữ Tình,42585,Liên Khúc Đêm Cuối - Giận Hờn
"Trường Sơn (FM Band),Lưu Ánh Loan",Trữ Tình,246231,Anh Thương Cô Út Đưa Đò
"Mỹ Dung,Hoàng Hiệp",Trữ Tình,398191,Hai Mùa Noel
"Lý Hải,Hoàng Châu",Trữ Tình,73790,Tình Nghĩa Đôi Ta Chỉ Thế Thôi
"Đan Trường,Phương Thanh",Trữ Tình,45120,Mất Nhau Rồi
"Như Ý,Quách Tuấn Du",Trữ Tình,60776,Bọt Biển
Ngọc Hân,Trữ Tình,275876,Bạc Bẽo Đời Em
"Mạnh Đình,Như Quỳnh",Trữ Tình,227247,Nhật ký mùa đông
Giáng Tiên,Trữ Tình,228680,Đành Lòng Sao Anh
Nhật Trường,Trữ Tình,327864,Tình Thiên Thu
Châu Kim Kha,Trữ Tình,221399,Lạc Bước Đêm Hoang
Nhật Trường,Trữ Tình,382583,Gặp Nhau Làm Ngơ 1975
"Huỳnh Nguyễn Công Bằng,Dương Hồng Loan",Trữ Tình,108443,Xa Rồi Ngày Xưa
"Huỳnh Nguyễn Công Bằng,Dương Hồng Loan",Trữ Tình,50554,Làng Quê Mùa Lũ
"Huỳnh Nguyễn Công Bằng,Lê Sang,Dương Hồng Loan",Trữ Tình,60162,Chuyện Ba Người
"Huỳnh Nguyễn Công Bằng,Dương Hồng Loan",Trữ Tình,55350,Đạo Làm Con
"Châu Kim Kha,Phong Thái Phương",Trữ Tình,391769,Mưa Miền Tây
Quách Thành Danh,Trữ Tình,178402,Tình Đẹp Muôn Thuở
"Huỳnh Nguyễn Công Bằng,Dương Hồng Loan",Trữ Tình,66406,Mai Anh Lên Đường
Dương Hồng Loan,Trữ Tình,321086,Ước Nguyện Đầu Xuân
"Như Quỳnh,Trường Vũ",Trữ Tình,510048,Thao thức vì em
"Dương Ngọc Thái,Giáng Tiên",Trữ Tình,702281,Đường Tình Đôi Ngả
"Đan Nguyên,Băng Tâm",Trữ Tình,861323,Duyên Kiếp
Dương Hồng Loan,Trữ Tình,1025018,Còn Thương Rau Đắng Mọc Sau Hè
Khánh Bình,Trữ Tình,90918,Em Về Miệt Thứ
Khánh Bình,Trữ Tình,81379,Quán Nửa Khuya
Khánh Bình,Trữ Tình,93604,Dấu Chân Kỷ Niệm
Khánh Bình,Trữ Tình,78207,Ảo Ảnh
"Lê Sang,Dương Hồng Loan",Trữ Tình,683716,Đường Về Hai Thôn
"Quốc Đại,Cẩm Ly",Trữ Tình,145042,Đừng Nói Xa Nhau
Đan Trường,Trữ Tình,368503,Vó Ngựa Trên Đồi Cỏ Non
"Lê Sang,Dương Hồng Loan",Trữ Tình,1125863,Yêu Cái Mặn Mà
"Như Quỳnh,Hoàng Oanh,Hương Lan,Mai Thiên Vân,Quỳnh Dung,Mạnh Quỳnh",Trữ Tình,264716,LK Phượng Buồn - Lưu Bút Ngày Xanh -Tuổi Học Trò - Trường Cũ Tình Xưa
"Thanh Thảo,Đàm Vĩnh Hưng",Nhạc Trẻ,195526,Gặp Nhau Làm Ngơ
"Duy Khánh,Hoàng Oanh",Trữ Tình,73630,Hòn Vọng Phu
V.A,Trữ Tình,606,Chuyện Tình Buồn Trăm Năm
V.A,Trữ Tình,336,Trái Tim Mùa Xuân
V.A,Trữ Tình,16755,Áo Mới Cà Mau
V.A,Trữ Tình,854,Nơi Bình Yên
V.A,Trữ Tình,2340,Ngủ Thêm Đi Anh
"Duy Khánh,Thanh Tuyền",Trữ Tình,59200,Tiếng Hai Đêm
"Mỹ Dung,Đàm Vĩnh Hưng",Trữ Tình,123274,Lâu Đài Tình Ái
"Cẩm Ly,Quốc Đại",Trữ Tình,220376,Thiên Đàng Ái Ân
"Hoàng Oanh,Duy Khánh",Trữ Tình,209194,Liên Khúc Một Người Đi - Sao Không Thấy Anh Về
Duy Khánh,Trữ Tình,3650,Hòa Bình Ơi! Việt Nam Ơi!
Duy Khánh,Trữ Tình,1129,Đưa Em Vào Vườn Địa Đàng
"Thúy Hằng,Duy Khánh",Trữ Tình,180208,Nối Lại Tình Xưa
Hùng Cường,Tui Hát,467,Nơi Nào Có Em Cover
Hùng Cường,Trữ Tình,2463,Nhánh Lan Rừng
