singers,genres,total_play,title
Lyna Thùy Linh,Không Lời,3970,Em Thật May Mắn Beat
Lyna Thùy Linh,Không Lời,3506,Điều Tốt Nhất Là Chia Tay Beat
Lyna Thùy Linh,Nhạc Trẻ,10030,Chỉ Một Người Hiểu
"Lyna Thùy Linh,Gia Ly",Nhạc Trẻ,19266,Điều Tốt Nhất Là Chia Tay
Lyna Thùy Linh,Nhạc Trẻ,13067,Em Thật May Mắn
Lê Bảo Bình,Không Lời,30200,Vợ Là Nhất (Beat & Instrumental)
Đan Nguyên,Trữ Tình,510503,Đôi mắt người xưa (Trúc Phương)
Lê Bảo Bình,Nhạc Trẻ,291118,Vợ Là Nhất
Đan Nguyên,Trữ Tình,550126,Chuyện Tình Không Dĩ Vãng
Đan Nguyên,Trữ Tình,587751,Xót Xa
Đan Nguyên,Trữ Tình,556952,Về đâu mái tóc người thương (Hoài Linh)
Go One,Nhạc Trẻ,941,Như Anh Từng Mơ
"Trung Quân Idol,Quân Rapsoul",Nhạc Trẻ,474,Tìm Em (Acoustic Demo)
Thái Tuyết Trâm,Nhạc Trẻ,995,Mashup Chưa Bao Giờ Rời Xa (Acoustic Cover)
Đan Nguyên,Trữ Tình,651643,Tội Tình
Go One,Nhạc Trẻ,526,Nhớ Mong
Go One,Nhạc Trẻ,939,Xuân Về Nơi Nơi
Khắc Việt,Nhạc Trẻ,204046,Không Yêu Cũng Đừng Làm Bạn (Demo)
Lê Bảo Bình,Nhạc Trẻ,42541,Yêu Luôn Nhé Em
Võ Hạ Trâm,Nhạc Trẻ,3164,Yêu Nhau Dẫu Mong Manh
"Hoàng Tôn,Bảo Kun",Nhạc Trẻ,61742,Em Đẹp Em Có Quyền
Vương Anh Tú,Nhạc Trẻ,1001441,Ký Ức Đượm Buồn
"Phan Mạnh Quỳnh,Lê Bảo Bình",Không Lời,152827,Không Quan Trọng (Beat & Instrumental)
Đan Nguyên,Trữ Tình,700258,Chuyện Tình Mộng Thường
Đan Nguyên,Trữ Tình,590609,Tôi Vẫn Không Quên
Đan Nguyên,Trữ Tình,920642,Tôi Vẫn Không Quên
Đan Nguyên,Trữ Tình,1152526,Buồn trong kỷ niệm (Trúc Phương)
Đan Nguyên,Trữ Tình,1113891,Lời Cuối Cho Người Tình Phụ
Đan Nguyên,Trữ Tình,1336137,Đêm Lang Thang
Tui Hát,Tui Hát,917164,LK Thất Tình
Đan Nguyên,Trữ Tình,2767799,Người Yêu Cô Đơn
Đan Nguyên,Trữ Tình,683268,Hai lối mộng (Trúc Phương)
Go One,Nhạc Trẻ,263,Nhớ Ơn Mẹ
"Băng Tâm,Đan Nguyên",Trữ Tình,2562179,Nếu Chúng Mình Cách Trở
Go One,Nhạc Trẻ,266,Dành Cho Con
Go One,Nhạc Trẻ,301,Con Yêu
Go One,Nhạc Trẻ,392,Con Sẽ Không Quên
Go One,Nhạc Trẻ,276,Nguyện Ước Con Dành Cho Mẹ
Trung Quân Idol,Nhạc Trẻ,57710,Tháng Tư
Lê Bảo Bình,Nhạc Trẻ,48964,Nhớ Gia Đình
Trung Quân Idol,Nhạc Trẻ,55585,Mưa Nhớ (Acoustic Version)
"Trung Quân Idol,BigDaddy",Nhạc Trẻ,303979,Dấu Mưa (Remix)
Quách Thành Danh,Nhạc Trẻ,18182,Nhớ Gia Đình
Phương Chi Bảo,Trữ Tình,1191,Máu Chảy Ruột Mềm
Phương Chi Bảo,Không Lời,131,Nguội Lạnh Beat
Trung Quân Idol,Nhạc Trẻ,4819557,Trót Yêu
Trung Quân Idol,Nhạc Trẻ,8415845,Dấu Mưa
Phương Chi Bảo,Nhạc Trẻ,587,Nguội Lạnh
Như Ý,Trữ Tình,9578,Mưa Trên Biển Vắng
Ngọc Lan,Trữ Tình,523486,Mưa Trên Biển Vắng
"Ngọc Lan,Lâm Thúy Vân",Trữ Tình,69542,Mưa Trên Biển Vắng
"Bùi Anh Tuấn,Hồng Dương M4U",Nhạc Trẻ,28613,Cám Ơn Tình Yêu Tôi
"Cao Mỹ Kim,Bùi Anh Tuấn",Nhạc Trẻ,58370,Hãy Yêu Khi Ta Còn Bên Nhau
Khánh Phương,Nhạc Trẻ,256886,Điều Anh Muốn Giấu (Remix)
"Bảo Uyên,DJ VitaminD",Thể Loại Khác,782,Soái Ca (Super Hero) Remix
"Bùi Anh Tuấn,Hồng Dương M4U",Nhạc Trẻ,110692,Cảm Ơn Tình Yêu Tôi
Bùi Anh Tuấn,Nhạc Trẻ,178292,Người Điên
"Bùi Anh Tuấn,Tiến Minh",Nhạc Trẻ,920321,Nỗi Nhớ Vô Hình
"Bảo Uyên,DJ VitaminD",Nhạc Trẻ,1257,Soái Ca Remix
Bảo Uyên,Nhạc Trẻ,20144,Soái Ca (Super Hero) (Acoustic Version)
Bảo Uyên,Nhạc Trẻ,180663,Soái Ca (Super Hero)
Bùi Anh Tuấn,Nhạc Trẻ,228574,Tôi Tin (Nợ Ân Tình OST)
Khánh Phương,Nhạc Trẻ,347467,Đừng Mặc Cảm Với Cảm Giác
Khánh Phương,Nhạc Trẻ,1946866,Em Muốn Anh Sống Sao
Khánh Phương,Nhạc Trẻ,15040,Dứt Áo Ra Đi
Khánh Phương,Nhạc Trẻ,3796443,Hạnh Phúc Là Gì
Khánh Phương,Nhạc Trẻ,446243,Cứ Thế Mong Chờ Remix
Khánh Phương,Nhạc Trẻ,2593868,Đời Tôi Cô Đơn (Remix)
Khánh Phương,Nhạc Trẻ,180715,Lỗi Lầm Em Mang Đi
Minh Vương M4U,Nhạc Trẻ,1046157,Chạm Vào Nỗi Nhớ
"Bùi Anh Tuấn,Hồ Ngọc Hà",Nhạc Trẻ,39964,Dù Tình Phôi Pha (Live)
Bùi Anh Tuấn,Nhạc Trẻ,17092,Như Ban Đầu Yêu Nhau
Khánh Phương,Cách Mạng,3576217,Nối Vòng Tay Lớn Remix
Mỹ Tâm,Nhạc Trẻ,29522,Trái Tim Mong Manh
Khánh Phương,Nhạc Trẻ,2314368,Để Anh Phía Sau Em
Khánh Phương,Nhạc Trẻ,366567,Anh Không Thể Quên Em
Huỳnh Thiên Phúc,Nhạc Trẻ,224,Bí Mật Không Tên
"Đan Trường,Mỹ Tâm",Nhạc Trẻ,48219,Những Cung Đàn Tình Yêu
"Mỹ Tâm,Vũ Quốc Việt",Nhạc Trẻ,16953,Ký Ức Lời Thầy
CT Bắp,Nhạc Trẻ,1966,Bí Mật Không Tên
V.A,Cách Mạng,1711,Quận 10 Vững Một Niềm Tin Beat
"Mỹ Tâm,DJ Nguyễn Duy",Thể Loại Khác,130645,Chuyện Như Chưa Bắt Đầu (Remix 2012)
V.A,Cách Mạng,4479,Tự Hào Thanh Niên Thành Phố Anh Hùng Beat
V.A,Cách Mạng,1493,Thanh Niên Quận 10 Vì Ngày Mai Beat
V.A,Cách Mạng,3032,Quận 10 Vững Một Niềm Tin
V.A,Cách Mạng,1142,Hành Khúc Thanh Niên Quận 10 Beat
Khánh Phương,Nhạc Trẻ,112144,Mẹ Yêu
Mỹ Tâm,Nhạc Trẻ,125500,Chờ Mong
Aitai,Nhạc Trẻ,2992,Bí Mật Không Tên
Khánh Phương,Nhạc Trẻ,545439,Cô Hàng Xóm (Remix)
"Tô Trung Kiệt,Thu Hương,V.A",Cách Mạng,15796,Nhà Hát Tôi Yêu
V.A,Cách Mạng,1681,Tự Hào Thanh Niên Thành Phố Anh Hùng
V.A,Cách Mạng,1317,Hành Khúc Thanh Niên Quận 10 
V.A,Cách Mạng,1343,Thanh Niên Quận 10 Vì Ngày Mai
Mỹ Tâm,Trữ Tình,73722,Biển Hát Chiều Nay (Giai Điệu Tự Hào Tháng 7/2014)
"Yuki Huy Nam,Khánh Tân",Nhạc Trẻ,43554,Giá Như Có Em Lần Nữa
"Mỹ Tâm,Wanbi Tuấn Anh",Nhạc Trẻ,794943,Về Bên Anh
Mỹ Tâm,Nhạc Trẻ,361550,Vì Mình Còn Yêu
Mỹ Tâm,Nhạc Trẻ,155485,Thương Ca Tiếng Việt
Mr.Siro,Nhạc Trẻ,38883,Marry Me (Piano Version)
Mỹ Tâm,Nhạc Trẻ,765637,Nụ Hôn Bất Ngờ
Mỹ Tâm,Nhạc Trẻ,823203,Ước Gì
Mỹ Tâm,Nhạc Trẻ,425905,Tình Mẹ
Mỹ Tâm,Thể Loại Khác,1802227,Như Một Giấc Mơ (Live)
Mỹ Tâm,Nhạc Trẻ,452983,Tình Xót Xa Thôi
Mỹ Tâm,Nhạc Trẻ,444986,Quê Hương Tuổi Thơ Tôi
"Mr.Siro,Phan Thiên Ngân",Nhạc Trẻ,1037983,Thời Hạn Của Tình Yêu
Mr.Siro,Nhạc Trẻ,673854,Nụ Cười Tỏa Nắng
Mr.Siro,Nhạc Trẻ,66450,Melancholy
Mr.Siro,Nhạc Trẻ,801817,Tiếng Sét Trong Anh
Mr.Siro,Nhạc Trẻ,867815,Người Con Gái Anh Không Thể Quên
Mr.Siro,Nhạc Trẻ,489838,Em
Mr.Siro,Nhạc Trẻ,945217,Lắng Nghe Nước Mắt (Piano Version)
Mỹ Tâm,Nhạc Trẻ,778196,Nắm Lấy Tay Nhau
Mr.Siro,Nhạc Trẻ,6729788,Lắng Nghe Nước Mắt
"Mr.Siro,BigDaddy",Nhạc Trẻ,4838563,Không Cần Thêm Một Ai Nữa
"BigDaddy,Soobin Hoàng Sơn,VinC",Rap Việt,171386,Bỏ Quên Lần Nữa
Hồ Việt Trung,Nhạc Trẻ,169731,Chỉ Là Ảo Giác
Hồ Việt Trung,Nhạc Trẻ,3214811,Anh Nguyện Chết Vì Em
Hồ Quang Hiếu,Nhạc Trẻ,2594256,Chúc Mừng Năm Mới
Hồ Quang Hiếu,Nhạc Trẻ,8281886,Nơi Ấy Con Tìm Về
Hồ Việt Trung,Nhạc Trẻ,636864,Chơi
"Thụy Anh,Hồ Việt Trung",Nhạc Trẻ,219184,Tàu Về Quê Hương
Bùi Vĩnh Phúc,Thể Loại Khác,11590,Yêu Em Nhưng Không Với Tới (DJ Gấu Đen Remix)
Bùi Vĩnh Phúc,Thể Loại Khác,14394,Yêu Em Nhưng Không Với Tới (DJ Khải Remix 2)
Bùi Vĩnh Phúc,Thể Loại Khác,44536,Yêu Em Nhưng Không Với Tới (Nhạc Chuông)
"Bùi Vĩnh Phúc,DJ",Thể Loại Khác,20899,Yêu Em Nhưng Không Với Tới (DJ Tuấn Shock Remix)
Bùi Vĩnh Phúc,Thể Loại Khác,17564,"Yêu Em Nhưng Không Với Tới (DJ Quyền Music, DJ Pi Seven Remix)"
Mr.Siro,Nhạc Trẻ,10181720,Bức Tranh Từ Nước Mắt
Jimmii Nguyễn,Trữ Tình,236670,Chờ Em
Mr.Siro,Nhạc Trẻ,1063774,Sống Trong Nỗi Nhớ
"Thùy Chi,Wanbi Tuấn Anh",Nhạc Trẻ,66107,Chờ Em
Hồ Quang Hiếu,Nhạc Trẻ,2297935,Tìm Em
Wanbi Tuấn Anh,Nhạc Trẻ,128443,Cho Em
"Thúy Khanh,Hồ Quang Hiếu",Nhạc Trẻ,7182844,Nữ Hoàng Remix
Bùi Vĩnh Phúc,Nhạc Trẻ,246145,Đừng Khóc Khi Lỗi Do Em
Bùi Vĩnh Phúc,Nhạc Trẻ,77858,Khi Nỗi Đau Quá Lớn
Lâm Kiến Đơn,Nhạc Trẻ,11389,Yêu Em Nhưng Không Với Tới
Bùi Vĩnh Phúc,Nhạc Trẻ,588857,Yêu Em Nhưng Không Với Tới (DJ Nhân Trọc Remix)
"Bùi Vĩnh Phúc,Phạm Thiên Huy",Nhạc Trẻ,7138,Mong Manh Như Cơn Gió
Trương Tâm Nhi,Nhạc Trẻ,537,Lời Yêu Thương
"Trịnh Thăng Bình,Phạm Hoàng Duy",Nhạc Trẻ,596595,Noel Cô Đơn
"Phạm Hoàng Duy,Lương Hải Vinh",Nhạc Trẻ,420404,Chẳng Như Anh Từng Nghĩ
Phạm Hoàng Duy,Nhạc Trẻ,61746,Gục Ngã
Thái Phi Long,Không Lời,165,Thiên Đường Tình Yêu Beat
Thái Phi Long,Nhạc Trẻ,375,Thiên Đường Tình Yêu
Thái Phi Long,Nhạc Trẻ,286,Khoảng Trống
Thái Phi Long,Nhạc Trẻ,315,Si Tình Tỉnh Giấc
Thái Phi Long,Không Lời,209,Hương Tình Buồn Beat
Thái Phi Long,Nhạc Trẻ,218,Hương Tình Buồn
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,434,Niềm Đau Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,682,Người Ấy Yêu Em Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,611,Hạnh Phúc Đi Anh Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,597,Phía Sau Anh Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,54236,Người Tình Lạc Lối Remix
Trương Tâm Nhi,Nhạc Trẻ,765,A.T.S.M. (Ảo Tưởng Sức Mạnh)
Minh Vương M4U,Nhạc Trẻ,280800,Anh Nhớ Em Người Yêu Cũ (Remix)
Minh Vương M4U,Nhạc Trẻ,107117,Chỉ Có Thể Là Yêu
Minh Vương M4U,Không Lời,183691,Anh Nhớ Em Người Yêu Cũ (Beat & Instrumental)
"Loren Kid,Pé Spy",Rap Việt,69191,Gượng Cười
Loren Kid,Rap Việt,2455771,Gượng Cười 
"Loren Kid,Spy",Rap Việt,287526,Gượng Cười
Hồ Việt Trung,Nhạc Trẻ,338712,Yêu Anh Em Nhé
Phạm Phước Tài,Nhạc Trẻ,91763,Yêu Em Nhưng Không Với Tới
Đan Nguyên,Trữ Tình,389377,Thành Phố Sau Lưng
Đan Nguyên,Trữ Tình,331794,LK Giọt Lệ Tình
Đan Nguyên,Trữ Tình,491709,Tôi Vẫn Cô Đơn
Đan Nguyên,Nhạc Trẻ,1012914,Mùa Xuân Đó Có Em
Adele,Âu Mỹ khác,25636,Daydreams
Breanne Düren,Âu Mỹ khác,4489,Daydreams
Dan Gibson,Không Lời,2415,Daydreams
"BigDaddy,Touliver",Rap Việt,289110,Sacota
Cao Thái Sơn,Nhạc Trẻ,1850363,Yêu Em Là Định Mệnh
The Men,Nhạc Trẻ,3076428,Anh Sợ Mất Em
Hồ Quang Hiếu,Nhạc Trẻ,24954931,Con Bướm Xuân
Nam Du,Nhạc Trẻ,363156,Lời Hứa Chỉ Là Lời Hứa
Khởi My,Nhạc Trẻ,9767654,Người Yêu Cũ
The Men,Nhạc Trẻ,978792,Chính Là Anh
Bích Phương,Nhạc Trẻ,1396514,Em Không Tin
Đình Phong,Nhạc Trẻ,2399370,Chỉ Còn Anh Và Mưa
Quang Hà,Nhạc Trẻ,1708662,Ngỡ
Hồ Quang Hiếu,Nhạc Trẻ,5177048,Không Cảm Xúc
Lâm Chấn Khang,Nhạc Trẻ,2172520,Nonstop Lan Và Điệp
Vương Anh Tú,Nhạc Trẻ,5451883,Giúp Anh Trả Lời Những Câu Hỏi
Khởi My,Nhạc Trẻ,1593660,I Don't Want
"Vĩnh Thuyên Kim,Hồ Quang Hiếu",Nhạc Trẻ,2307150,Biết Trước Sẽ Không Mất Nhau
Ngô Kiến Huy,Nhạc Trẻ,5319212,Là Người Em Đã Yêu
"Bảo Thy,Hồ Quang Hiếu",Nhạc Trẻ,3654941,Nếu Như Ta Cách Xa
365,Nhạc Trẻ,2774884,Nơi Anh Không Thuộc Về
Khắc Việt,Nhạc Trẻ,7075587,Anh Yêu Người Khác Rồi
Chi Dân,Nhạc Trẻ,7661477,Không Quan Tâm
"Cao Thái Sơn,Hương Tràm",Nhạc Trẻ,8187126,Sẽ Có Người Cần Anh
Bảo Anh,Nhạc Trẻ,9867443,Anh Muốn Em Sống Sao
Bích Phương,Nhạc Trẻ,2260058,Nếu Anh Là Em
"Hoàng Tôn,Kay Trần",Nhạc Trẻ,4865891,Chỉ Có Em
Hải Băng,Nhạc Trẻ,380160,Tưởng Rằng Đã Quên
Tùng Sơn,Nhạc Trẻ,4043347,Chắc Ai Đó Sẽ Về (Chàng Trai Năm Ấy OST)
La Hoàng Phúc,Nhạc Trẻ,135490,Cố Gượng Cười
"Lương Gia Hùng,Châu Khải Phong",Nhạc Trẻ,72632,Tình Nhạt Phai
"Châu Khải Phong,Vương Bảo Nam",Nhạc Trẻ,1392800,Đã Đến Lúc Anh Phải Nói
HKT,Nhạc Trẻ,4336789,Bên Anh Em Sẽ Không Có Tương Lai
Châu Khải Phong,Nhạc Trẻ,370373,Em Là Món Quà Vô Giá (Remix)
Đình Phong,Nhạc Trẻ,1049549,Yêu Đơn Phương Người Cũ
Châu Khải Phong,Không Lời,70366,Khi Nào Em Buồn (Remix) Beat
Châu Khải Phong,Nhạc Trẻ,255151,Khi Nào Em Buồn (Remix)
Châu Khải Phong,Nhạc Trẻ,503300,Để Anh Bên Em
Châu Khải Phong,Không Lời,108523,Đớn Đau Anh Vẫn Yêu Beat
Châu Khải Phong,Nhạc Trẻ,673766,Đớn Đau Anh Vẫn Yêu
Châu Khải Phong,Không Lời,80991,Để Anh Bên Em Beat
Minh Vương M4U,Nhạc Trẻ,2287513,Anh Nhớ Em Người Yêu Cũ
Chi Dân,Nhạc Trẻ,7198746,Bởi Vì Em Hết Yêu Anh
V.A,Rap Việt,7301,PTIT Trong Tôi
Thúy Khanh,Nhạc Trẻ,886027,Chắc Ai Đó Sẽ Về DJ Remix 2015
Phan Mạnh Quỳnh,Nhạc Trẻ,755607,Làm Sao Giữ
Trịnh Thăng Bình,Nhạc Trẻ,952337,Từ Khi Gặp Em
Hải Băng,Nhạc Trẻ,1176770,Cảm Giác Bên Anh
Thùy Chi,Nhạc Trẻ,22750,Chuyện Bây Giờ Mới Kể
Thùy Chi,Nhạc Trẻ,10228,Yêu (Live)
Trịnh Thăng Bình,Không Lời,17352,Sau Bao Năm (Beat & Instrumental)
Phan Mạnh Quỳnh,Nhạc Trẻ,401475,Mất Hy Vọng
Phan Mạnh Quỳnh,Nhạc Trẻ,981134,Khi Phải Quên Đi
Trịnh Thăng Bình,Nhạc Trẻ,52850,Xin Hãy Quên Anh
Trịnh Thăng Bình,Không Lời,232132,Người Ấy (Piano)
Trịnh Thăng Bình,Nhạc Trẻ,146141,Thiếu Một Người
"Trịnh Thăng Bình,Rap Soul",Nhạc Trẻ,241919,Sài Gòn Đêm Nay
Huyền Anh (Bà Tưng),Nhạc Trẻ,9293,Giá Như
Dương Đình Trí,Nhạc Trẻ,9499,Từ Khi Gặp Em
V.A,Nhạc Nhật,4350,Soul Win
V.A,R&B/Hip Hop/Rap,13627,Ain't No Sunshine 
V.A,R&B/Hip Hop/Rap,3185,Boomshake
Soobin Hoàng Sơn,Rap Việt,51392,Câu Chuyện Nhỏ
V.A,Thiếu Nhi,31428,Trường Em Tự Hào Mang Tên Dương Kỳ Hiệp
Soobin Hoàng Sơn,Nhạc Trẻ,58308,Đi Qua Quá Khứ
Soobin Hoàng Sơn,Nhạc Trẻ,34969,It's How
Young Wonder,Rock,9587,Sweet Dreaming
Soobin Hoàng Sơn,Nhạc Trẻ,30601,Forever Young (Bee Tâm Remix)
Soobin Hoàng Sơn,Nhạc Trẻ,40136,Only One
Soobin Hoàng Sơn,Nhạc Trẻ,55216,Để Dành
Soobin Hoàng Sơn,Rap Việt,35008,Em Không Tồn Tại
Ohlayindigo,Pop,8308,If These Walls
Chris Young,Country,29725,I'm Comin' Over
Melanie Fiona,R&B/Hip Hop/Rap,13978,Bite The Bullet
V.A,Nhạc Trẻ,334122,Bầu Trời Âm Nhạc
"Naguale,Andra",Dance,9473,Falava
V.A,Nhạc Trẻ,666,Một Thế Giới
V.A,Nhạc Trẻ,7557,Rồi Mai Tôi Đưa Em (Live)
V.A,Nhạc Trẻ,6810,Singing In The Rain - Rhythm Of The Rain (Live)
V.A,Nhạc Trẻ,60900,LK Tung Bay - Cò Lả (Live)
V.A,Nhạc Trẻ,9527,Cười Lên Việt Nam Ơi
La Thăng,Nhạc Trẻ,30501,Một Đêm Giáng Sinh
Soobin Hoàng Sơn,Nhạc Trẻ,124559,Con Đường Tôi 
Soobin Hoàng Sơn,Nhạc Trẻ,188375,Chờ Em Trong Đêm
"Đoàn Phi,Thùy Hương",Trữ Tình,26365,Tình Yêu Giáng Sinh
Lam Trường,Nhạc Trẻ,24275,Nhớ Mùa Giáng Sinh
Soobin Hoàng Sơn,Rap Việt,203111,Khoảng Lặng
Trung Quân Idol,Nhạc Trẻ,767281,Có Thật Không Tôi
Miu Lê,Nhạc Trẻ,526325,Mình Yêu Nhau Từ Bao Giờ
Frankmusik,Dance,15675,This
Breaking Benjamin,Rock,22323,Defeated
Walking On Cars,Rock,16525,Catch Me If You Can
"Prince Royce,Jennifer Lopez,Pitbull",Latin,23268,Back It Up (Spanish Version)
Joss Stone,R&B/Hip Hop/Rap,15406,Stuck On You
Nate Ruess,Rock,16829,Great Big Storm
"Alesso,Roy English",Dance,16478,Cool (Autograf Remix)
Elliphant,Pop,16709,Love Me Badder
"Chicco Secci,Benny Benassi,Bonnie Calean",Dance,19029,I Wanna Be Disco (Dosem Remix)
Miu Lê,Nhạc Trẻ,99772,Cơn Mưa Nhỏ Và Nắng
"Miu Lê,OnlyC,Karik,DJ",Thể Loại Khác,32465,Giáng Sinh Avatar (Remix)
"Khổng Tú Quỳnh,Ngô Kiến Huy,Miu Lê,Huỳnh Anh",Nhạc Trẻ,45602,Thiên Sứ 99
Trương Tâm Nhi,Nhạc Trẻ,419,Cây Đàn Sinh Viên
Trương Tâm Nhi,Nhạc Trẻ,431,Học Trò
Trương Tâm Nhi,Nhạc Trẻ,421,Niềm Tin Chiến Thắng
"Phạm Hồng Phước,Suni Hạ Linh",Nhạc Trẻ,12704,Cám Ơn Người Đã Rời Xa Tôi (Radio Version)
Nguyễn Hoàng Phong,Nhạc Trẻ,67,Vũ Hòa Ngày Trở Về
"Văn Mai Hương,Mr. A",Nhạc Trẻ,1664831,Là Em Đó
Văn Mai Hương,Nhạc Trẻ,422386,Đành Tiễn Em
"Trương Tâm Nhi,Bevin",Nhạc Trẻ,135,Ảo Tưởng Sức Mạnh (R&B Version)
Trương Tâm Nhi,Nhạc Trẻ,111,Ảo Tưởng Sức Mạnh (Acapella Version)
Trương Tâm Nhi,Nhạc Trẻ,140,Phố Hoa
Trương Tâm Nhi,Nhạc Trẻ,175,Bảy Ngày Đợi Mong
Trương Tâm Nhi,Nhạc Trẻ,299,My Dream
Trương Tâm Nhi,Nhạc Trẻ,293,Tuyết Yêu Thương
Nguyễn Hoàng Phong,Nhạc Trẻ,49,Lính Pháo Binh
Nguyễn Hoàng Phong,Nhạc Trẻ,46,Hoa Anh Đào (Acoustic Version)
Nguyễn Hoàng Phong,Nhạc Trẻ,41,Trái Tim Việt Nam
Nguyễn Hoàng Phong,Nhạc Trẻ,80,Mong Được Bên Em
Nguyễn Hoàng Phong,Nhạc Trẻ,129,Hãy Tin Anh Em Nhé
Nguyễn Hoàng Phong,Nhạc Trẻ,35,Khao Khát
Nguyễn Hoàng Phong,Nhạc Trẻ,49,Hoa Tình Yêu
Nguyễn Hoàng Phong,Nhạc Trẻ,85,Hoa Anh Đào
Juun Đăng Dũng,Không Lời,394,Anyway Beat
Văn Mai Hương,Nhạc Trẻ,61794,Mona Lisa
Văn Mai Hương,Nhạc Trẻ,77114,Ngày Chung Đôi
"Juun Đăng Dũng,Suni Hạ Linh",Nhạc Trẻ,8036,Chẳng Thể Là Ai Khác
