singers,genres,total_play,title
"Bob Marley,The Wailers","Âu Mỹ,R&B / Soul",123,"Get Up, Stand Up"
Josh Turner,"Country,Âu Mỹ",84696,Your Man
Alabama,"Âu Mỹ,Country",2,Southern Drawl
Modern Talking,"Pop,Âu Mỹ",1645013,"No Face, No Name, No Number"
Billy Currington,"Âu Mỹ,Country",830480,Until You.
Alabama,"Âu Mỹ,Country",0,Wasn’t Through Lovin’ You Yet
Tiên Tiên,"Việt Nam,Nhạc Trẻ",1116554,Say You Do (Beat)
"Nelly,City Spud","Pop,Âu Mỹ",2463,Ride Wit Me
Paul Rey,"Âu Mỹ,Pop",36,Good As Hell
Omi,"Âu Mỹ,Pop",5089,Hula Hoop
Tove Styrke,"Âu Mỹ,Pop",654,Borderline
Carrie Underwood,"Âu Mỹ,Country",29461,See You Again
Icona Pop,"Âu Mỹ,Pop",2110,Emergency
K'naan,"Âu Mỹ,Pop",143336,Wavin' Flag
Becky G,"Âu Mỹ,Pop",20465,Can't Stop Dancin'
"Jason Derulo,Jennifer Lopez","Âu Mỹ,Pop,R&B / Soul",9117,Try Me
"Fun.,Janelle Monáe","Âu Mỹ,Indie",14397,We Are Young
"Major Lazer,Ellie Goulding","Âu Mỹ,Pop",2308,Powerful
Kylie Minogue,"Âu Mỹ,Pop",33,Every Day’s Like Christmas (A Stock Aitken...
Better Than Ezra,"Âu Mỹ,Rock",107,Crazy Lucky
"Madcon,Ray Dalton","Âu Mỹ,Pop,Rap / Hip Hop",1154,Don’t Worry
"Nico & Vinz,Kid Ink","Âu Mỹ,Pop",2312,That's How You Know
"Lost Frequencies,Janieck Devy","Âu Mỹ,Electronic / Dance",22356,Reality
"Gorgon City,ROMANS","Âu Mỹ,Electronic / Dance",455,Saving My Life
The Vamps,"Âu Mỹ,Pop",6278,Wake Up
Ellie Goulding,"Âu Mỹ,Pop",2813,Lost And Found
"Kygo,Maty Noyes","Âu Mỹ,Electronic / Dance",302,Stay
Nick Carter,"Âu Mỹ,Pop",1,California
"Nick Carter,Avril Lavigne","Âu Mỹ,Pop",92,Get Over Me
Nick Carter,"Âu Mỹ,Pop",1,Second Wind
Nick Carter,"Âu Mỹ,Pop",0,Cherry Pie
Hailee Steinfeld,"Âu Mỹ,Pop",22786,Love Myself
Nick Carter,"Âu Mỹ,Pop",21,19 In 99
Nick Carter,"Âu Mỹ,Pop",1,Sweet
Nick Carter,"Âu Mỹ,Pop",2,All American
Pink,"Âu Mỹ,Pop",1453350,Try
Conrad Sewell,"Âu Mỹ,Pop",55,Who You Lovin
Fletcher,"Âu Mỹ,Pop",6,Live Young Die Free
Conrad Sewell,"Âu Mỹ,Pop",5,21 Questions
Conrad Sewell,"Âu Mỹ,Pop",3,Shadow
Nick Carter,"Âu Mỹ,Pop",4,Horoscope
Conrad Sewell,"Âu Mỹ,Pop",9,Firestone (Acoustic)
Nick Carter,"Âu Mỹ,Pop",0,Tijuana
Conrad Sewell,"Âu Mỹ,Pop",7,Remind Me
Lexi Walker,"Âu Mỹ,Pop",2,When A Child Is Born
Lexi Walker,"Âu Mỹ,Pop",2,Christmastime Is Here
The Score,"Âu Mỹ,Pop",599,Oh My Love
Conrad Sewell,"Âu Mỹ,Pop",3217,Hold Me Up
DJ Bjn,"Âu Mỹ,Pop",1,Believe
Lexi Walker,"Âu Mỹ,Pop",4,It’s The Most Wonderful Time Of The Year
Lexi Walker,"Âu Mỹ,Pop",0,O Holy Night
Lexi Walker,"Âu Mỹ,Pop",0,Pat A Pan
Lexi Walker,"Âu Mỹ,Pop",8,Let It Go
Il Volo,"Âu Mỹ,Pop",1,Per Te Ci Sarò
Carly Rae Jepsen,"Âu Mỹ,Pop",1662554,Call Me Maybe
Jennifer Lopez,"Âu Mỹ,Pop,Nhạc Phim",236305,Feel The Light
"Naughty Boy,Sam Smith","Âu Mỹ,Pop",1152649,La La La
Il Volo,"Âu Mỹ,Pop",2,L’Amore Si Muove
Il Volo,"Âu Mỹ,Pop",0,Eternally
Il Volo,"Âu Mỹ,Pop",2,Delilah
Il Volo,"Âu Mỹ,Pop",2,You Don’t Have To Say You Love Me (Lo Che...
The Weeknd,"Âu Mỹ,Pop",294094,Earned It (Fifty Shades Of Grey)
Coldplay,"Âu Mỹ,Rock,Alternative",412954,A Sky Full Of Stars
Il Volo,"Âu Mỹ,Pop",0,L’Immensità (2015 Version)
Il Volo,"Âu Mỹ,Pop",1,Si Me Falta Tu Mirada
"Avril Lavigne,Chad Kroeger","Âu Mỹ,Pop,Rock",803696,Let Me Go
Ariana Grande,"Âu Mỹ,Pop",1829,Too Close
Ariana Grande,"Âu Mỹ,Pop",792,Cadillac Song
Lexi Walker,"Âu Mỹ,Pop",0,We Need A Little Christmas
Taylor Swift,"Âu Mỹ,Pop",206350,Blank Space
Ariana Grande,"Âu Mỹ,Pop",688,You Don't Know Me
Il Volo,"Âu Mỹ,Pop",0,The Best Day Of My Life
Il Volo,"Âu Mỹ,Pop",1,Beautiful That Way (La Vita È Bella)
Il Volo,"Âu Mỹ,Pop",9,Caruso
Il Volo,"Âu Mỹ,Pop",0,"Piove (Ciao, Ciao Bambina) (2015 Version)"
Il Volo,"Âu Mỹ,Pop",2,Grande Amore (Spanish Version)
Ariana Grande,"Âu Mỹ,Pop",1285,Only 1
Macy Gray,"Âu Mỹ,Pop",4,All I Want For Christmas (Lyric Video)
Chris Tomlin,"Âu Mỹ,Pop",0,Hymn Of Joy
Katy Perry,"Âu Mỹ,Pop",129,Everyday Is A Holiday (Extended Mix)
Macy Gray,"Âu Mỹ,Pop",9,All I Want For Christmas
"Samantha Jade,Nathaniel","Âu Mỹ,Pop",13,All I Want For Christmas Is You
Ariana Grande,"Âu Mỹ,Pop",12024,My Everything
"Ariana Grande,A$AP Ferg","Âu Mỹ,Pop",603,Hands On Me
Ariana Grande,"Âu Mỹ,Pop",7838,Just A Little Bit Of Your Heart
"Ariana Grande,The Weeknd","Âu Mỹ,Pop",546014,Love Me Harder
"Ariana Grande,Big Sean","Âu Mỹ,Pop",26743,Best Mistake
"Ariana Grande,Childish Gambino","Âu Mỹ,Pop",1505,Break Your Heart Right Back
"Ariana Grande,Zedd","Âu Mỹ,Pop,Electronic / Dance",356524,Break Free
Ariana Grande,"Âu Mỹ,Pop",776,Intro
"Ariana Grande,Cashmere Cat","Âu Mỹ,Pop",14216,Be My Baby
Ariana Grande,"Âu Mỹ,Pop",3732,Why Try
Charlie Puth,"Âu Mỹ,Pop",58,One Call Away (Piana-Pella)
"Lynk Lee,Phúc Bằng","Việt Nam,Nhạc Trẻ",30244506,Tạm Biệt Nhé
Lynk Lee,"Việt Nam,Rap Việt",146569,Kem Như Ý
"Lynk Lee,Phúc Bằng","Việt Nam,Nhạc Trẻ",5197572,Còn Đâu Vòng Tay
Lynk Lee,"Việt Nam,Nhạc Trẻ",2513888,Mưa Ngọt Ngào
"Lee7,Lynk Lee","Việt Nam,Rap Việt",98934,My Boo
Lynk Lee,"Việt Nam,Rap Việt",55463,Xin Hãy Tin Anh
"Lynk Lee,Rik","Việt Nam,Nhạc Trẻ,Rap Việt",320055,Thiên Thần
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ,Rap Việt",1599072,Nơi Tôi Thuộc Về
"Gizmo,STO","Việt Nam,Nhạc Trẻ,Rap Việt",9245,Đừng Tìm Anh Khi Cần
"Roy P,Will","Việt Nam,Nhạc Trẻ,Rap Việt",14823,Đến Lúc Ta Xa
Bãoz,"Việt Nam,Nhạc Trẻ,Rap Việt",5148,True Love
"YunjBoo,Quân Đao","Việt Nam,Nhạc Trẻ,Rap Việt",43544,Yêu Thật Lòng Được Gì
Lynk Lee,"Việt Nam,Rap Việt",173130,Đối Diện
Lynk Lee,"Việt Nam,Rap Việt",1680806,Sẽ Không Còn Nữa
Lynk Lee,"Việt Nam,Rap Việt",69700,You're Only My Toy
"Lynk Lee,Đức Kaishi","Việt Nam,Rap Việt",1113419,Từng Ngày Nhớ
"Karik,Lynk Lee",,1400217,Chuông Gió
Lynk Lee,"Việt Nam,Rap Việt",822561,Ảo Giác
"Lee7,Lynk Lee","Việt Nam,Rap Việt",516117,10 Ngày Rồi Yêu
"Lynk Lee,Đức Kaishi","Việt Nam,Rap Việt",55039,Nắng Gió Và Lá
Lynk Lee,"Việt Nam,Nhạc Trẻ",7745129,Cho Tôi Xin Một Vé Đi Tuổi Thơ
"Lynk Lee,Ling","Việt Nam,Nhạc Trẻ,Rap Việt",1914913,Nếu Có Thể Được Yêu
"Lynk Lee,991","Việt Nam,Nhạc Trẻ,Rap Việt",1982670,Nơi Em Không Có Anh
"Lynk Lee,Phúc Bằng","Việt Nam,Nhạc Trẻ",1352842,Tạm Biệt Nhé (2013)
Lynk Lee,"Việt Nam,Nhạc Trẻ",4438036,Tiếng Mưa
Karik,"Việt Nam,Nhạc Trẻ,Rap Việt",4063230,Cứ Là Mình
"OnlyC,Karik","Việt Nam,Nhạc Trẻ,Rap Việt,Nhạc Dance",152226,Anh Không Đòi Quà (Daniel Mastro & Trung...
Karik,"Việt Nam,Nhạc Trẻ,Rap Việt",5754755,Không Ổn
KaiSoul,"Việt Nam,Nhạc Trẻ,Rap Việt",42942,Người Dưng Còn Yêu
"R.I.C.K,Spy","Việt Nam,Nhạc Trẻ,Rap Việt",13044,Tư Cách Người Dưng
Kick,"Việt Nam,Nhạc Trẻ,Rap Việt",10204,Ta Yêu Em
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ,Rap Việt",54389,Chạy Trốn Mặt Trời
"Sino P,Hà Lê","Việt Nam,Nhạc Trẻ",33211,Lies
Lee7,"Việt Nam,Nhạc Trẻ,Rap Việt",24871,MAMA
"JC Hưng,Binz","Việt Nam,Nhạc Trẻ",903676,Bên Anh Đêm Nay
NQP,"Việt Nam,Nhạc Trẻ",7736,Quay Mặt Đi
"Hoàng Tôn,Andree","Việt Nam,Nhạc Trẻ,Rap Việt",38612,Umbala
"Mr A,Onionn","Việt Nam,Nhạc Trẻ,Rap Việt,Nhạc Dance",21669,That's Da Way U Luv Me
"OnlyC,Binz","Việt Nam,Nhạc Trẻ,Rap Việt",6293445,Sau Lưng Anh Sẽ Là
"Chu Bin,Lynk Lee","Việt Nam,Nhạc Trẻ,Rap Việt",1284383,Còn Đâu Vòng Tay
Lynk Lee,"Việt Nam,Nhạc Trẻ",12257730,Nắm Chặt Tay Anh Nhé
Lynk Lee,"Việt Nam,Nhạc Trẻ",1175597,Hoàng Hôn Tắt
Lynk Lee,"Việt Nam,Nhạc Trẻ,Rap Việt",15572940,Ngày Ấy Bạn Và Tôi
Lynk Lee,"Việt Nam,Nhạc Trẻ",495270,Quà Tặng Ngày Yêu
Demi Lovato,"Âu Mỹ,Pop",34524,Confident
Demi Lovato,"Âu Mỹ,Pop",126049,Cool For The Summer
Avicii,"Âu Mỹ,Trance / House / Techno",1419506,Wake Me Up
"Hardwell,Jason Derulo","Âu Mỹ,Electronic / Dance",54474,Follow Me
"Alesso,Roy English","Âu Mỹ,Electronic / Dance",7822,Cool
Avicii,"Âu Mỹ,Electronic / Dance",1103,Broken Arrows
"Robin Schulz,Ilsey","Âu Mỹ,Electronic / Dance",9864,Headlights
"Diplo,Sleepy Tom","Âu Mỹ,Electronic / Dance",678,Be Right There
"Jeremih,Flo Rida","Âu Mỹ,R&B / Soul",1637,Tonight Belongs To U!
"Deorro,Chris Brown","Âu Mỹ,Electronic / Dance",20062,Five More Hours
Years & Years,"Âu Mỹ,Electronic / Dance",8765,King
"Justin Bieber,Nicki Minaj","Âu Mỹ,Pop",1610524,Beauty And The Beat
"Felix Jaehn,Jasmine Thompson","Âu Mỹ,Electronic / Dance",11523,Ain't Nobody (Loves Me Better)
Justin Bieber,"Âu Mỹ,Pop",2856004,Baby (Acoustic)
"Axwell,Sebstian Ingrosso","Âu Mỹ,Electronic / Dance",4632,Something New
Justin Bieber,"Âu Mỹ,Pop",1080366,Eenie Meenie (Feat. Sean Kingston)
"Dillon Francis,Kygo","Âu Mỹ,Electronic / Dance",648,Coming Over
"Axwell,Ingrosso","Âu Mỹ,Electronic / Dance",4657,Sun Is Shining
Avicii,"Âu Mỹ,Electronic / Dance",4034,Trouble
"Alesso,Tove Lo","Âu Mỹ,Electronic / Dance",58152,Heroes (We Could Be)
Alesso,"Âu Mỹ,Electronic / Dance",3897,Sweet Escape
Kygo,"Âu Mỹ,Electronic / Dance",354,Creamfields UK 2015 (Live)
One Direction,"Âu Mỹ,Pop",1046931,What Makes You Beautiful
"Justin Bieber,Ludacris","Âu Mỹ,Pop",590562,All Around The World
Years & Years,"Âu Mỹ,Pop",12718,Shine
"Lilly Wood And The Prick,Robin Schulz","Âu Mỹ,Pop",5727,Prayer In C
Avicii,"Âu Mỹ,Electronic / Dance",335,Sunset Jesus
Avicii,"Âu Mỹ,Electronic / Dance",754,Gonna Love Ya
Avicii,"Âu Mỹ,Electronic / Dance",248,Talk To Myself
Avicii,"Âu Mỹ,Electronic / Dance",23204,The Days
Flo Rida,"Âu Mỹ,Rap / Hip Hop",912,Wobble
Avicii,"Âu Mỹ,Electronic / Dance",654,City Lights
Avicii,"Âu Mỹ,Electronic / Dance",640,Somewhere In Stockholm
"Flo Rida,Sage The Gemini","Âu Mỹ,Rap / Hip Hop",8218,G.D.F.R.
"Flo Rida,Robin Thicke","Âu Mỹ,Rap / Hip Hop",28926,"I Don't Like It, I Love It"
Girls Aloud,"Âu Mỹ,Pop",36834,Something New
Avicii,"Âu Mỹ,Electronic / Dance",138114,The Nights
Cause And Effect,"Electronic / Dance,Âu Mỹ",769,Something New
BT,"Electronic / Dance,Âu Mỹ",2160,Something New
"Flo Rida,Chris Brown","Âu Mỹ,Pop,Electronic / Dance,Rap / Hip Hop",7901,Here It Is
Justin Bieber,"Âu Mỹ,Pop,R&B / Soul",3021319,Love Me
Justin Bieber,"Âu Mỹ,Pop",1345245,Boyfriend
Justin Bieber,"Âu Mỹ,Pop,R&B / Soul",1369434,One Time
"Justin Bieber,Big Sean","Âu Mỹ,Pop",5375798,As Long As You Love Me
Justin Bieber,"Âu Mỹ,Pop",23658,What Do You Mean? (Acoustic Version)
Mickey Guyton,"Âu Mỹ,Country",16,Safe
Kellie Pickler,"Âu Mỹ,Country",6001,Mother's Day
Alan Jackson,"Âu Mỹ,Country",134,Knew All Along
"Justin Bieber,Jaden Smith","Âu Mỹ,Pop",2594130,Never Say Never
"Trương Lệ Vân,OnlyC","Việt Nam,Nhạc Trẻ",4529521,Không Còn Nhau
"Trịnh Thăng Bình,Phạm Hoàng Duy","Việt Nam,Nhạc Trẻ",1048427,Sẽ Quên Ngày Hôm Nay (Hai Chữ Đổi Thay)
XBand,"Việt Nam,Nhạc Trẻ",1339220,Chỉ Vậy Thôi
Redfoo,"Âu Mỹ,Rap / Hip Hop",31425,Lets Get Ridiculous
Bùi Vĩnh Phúc,"Việt Nam,Nhạc Trẻ",1385727,Yêu Em Nhưng Không Với Tới (Remix)
Tamar Braxton,"Âu Mỹ,R&B / Soul",39,Thank You Lord
Zina Bya,"Việt Nam,Nhạc Trẻ",28184,Nguyện Chúa Năm Tay Tôi
Trần Thu Hà,"Việt Nam,Nhạc Trữ Tình",5575738,Em Về Tinh Khôi
Thanh Thảo,"Nhạc Trẻ,Việt Nam",24580,Trái Tim Mong Manh
Bé Anh Thư,"Việt Nam,Nhạc Trẻ",31726,Nhớ Ơn Thầy Cô
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ,Rap Việt",5682387,Lệ Anh Vẫn Rơi
Roy Buchanan,"Blues / Jazz,Âu Mỹ",11,Thank You Lord
FB Boiz,"Việt Nam,Rap Việt",7913885,Để Em Rời Xa
Alan Jackson,"Âu Mỹ,Country",37,I Leave A Light On
Alan Jackson,"Âu Mỹ,Country",31602,Look At Me
Alan Jackson,"Âu Mỹ,Country",65766,Home
"Darvish-P,Keisuke.N","Nhật Bản,Rock",18,Inside Darkness
Trịnh Thăng Bình,"Việt Nam,Nhạc Trẻ",8936333,Đâu Phải Em Chưa Từng
Minh Hằng,"Việt Nam,Nhạc Trẻ",676156,Một Vòng Trái Đất ( Remix )
Alan Jackson,"Âu Mỹ,Country",53,The One You're Waiting On
Nhất Minh,"Việt Nam,Nhạc Trẻ",299162,Xuân Yêu Thương
Jesus Culture,"Rock,Âu Mỹ",185,Break Every Chain
Nguyễn Minh Anh,"Việt Nam,Nhạc Trẻ",166277,Chung Một Mái Nhà
Alan Jackson,"Âu Mỹ,Country",559,When God Paints
Alan Jackson,"Âu Mỹ,Country",162,"Mexico, Tequila And Me"
Keith Urban,"Country,Âu Mỹ",7691,Without You
Brett Eldredge,"Âu Mỹ,Country",272,One Mississippi
Thomas Rhett,"Âu Mỹ,Country",4521,Die A Happy Man
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",533132,Khi Lòng Ta Hiểu
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",694160,Bởi Vì Em Vội Vàng
Katie Armiger,"Âu Mỹ,Country",190,Safe
Brantley Gilbert,"Âu Mỹ,Country",6,Grown Ass Man
Lee Brice,"Âu Mỹ,Rock",45606,A Woman Like You
Charlie Puth,"Âu Mỹ,Pop,Nhạc Phim",185786,See You Again (Piano Version)
Jana Kramer,"Âu Mỹ,Country",342,Whiskey
Cody Johson,"Âu Mỹ,Country",23,The Way She Loves Me
"Kygo,Parson James","Âu Mỹ,Electronic / Dance",18562,Stole The Show
Alesso,"Âu Mỹ,Electronic / Dance",5648,If It Wasn't For You
"Zedd,Selena Gomez","Âu Mỹ,Electronic / Dance",293259,I Want You To Know
"Steve Aoki,Moxie Raia","Âu Mỹ,Electronic / Dance",3706,I Love It When You Cry (Moxoki)
Galantis,"Âu Mỹ,Electronic / Dance",16546,Runaway (U & I)
Miranda Lambert,"Âu Mỹ,Country",2139,Hurts To Think
"Trường Đức,Thùy Trang","Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",286784,LK Người Miền Tây
"Anh Khang,Suboi","Việt Nam,Nhạc Trẻ,Rap Việt",9426952,Quê Hương Việt Nam
"Nguyễn Hoàng Nam,Lệ Quyên","Việt Nam,Nhạc Trữ Tình",843166,Về Đâu Mái Tóc Người Thương
Lê Cát Trọng Lý,"Việt Nam,Nhạc Trẻ",4170,Cao Hơn Vì Sao
Adele,"Âu Mỹ,Pop",98994,You'll Never See Me Again
Lê Cát Trọng Lý,"Việt Nam,Nhạc Trẻ",2519,Con Đường Sangtiago
Lê Cát Trọng Lý,"Việt Nam,Nhạc Trẻ",43440,Đôi Bờ
Ed Sheeran,"Âu Mỹ,Pop",232581,Photograph
The Glee Cast,"Pop,Âu Mỹ",35060,Don't Stop Believin' (Regionals Version)
Paramore,"Rock,Âu Mỹ",134432,The Only Exception
Train,"Country,Âu Mỹ,Pop",56114,"Hey, Soul Sister (Live)"
Lương Gia Huy,"Nhạc Trữ Tình,Việt Nam",109526,Xô Ngã Đời Nhau
Miranda Lambert,"Âu Mỹ,Country",6550,The House That Built Me
Thùy Chi,"Việt Nam,Nhạc Trẻ",7267293,Chờ Anh Trong Cơn Mưa
Đức Phúc,"Việt Nam,Nhạc Trẻ",165757,Chỉ Một Câu
Carrie Underwood,"Âu Mỹ,Country",288048,I Told You So
Lê Hiếu,"Nhạc Trữ Tình,Việt Nam",4850857,Và Tôi Cũng Yêu Em
Michael Jackson,"Pop,Âu Mỹ",727850,This Is It
Bruno Mars,"Pop,Âu Mỹ",2837691,Just The Way You Are
Michael Buble,"Pop,Âu Mỹ",165259,Haven't Met You Yet
Sade,"R&B / Soul,Âu Mỹ",278,Babyfather
Ray LaMontagne,"Rock,Âu Mỹ,Folk",2077,Beg Steal Or Borrow
Adam Lambert,"Pop,Âu Mỹ",973625,Whataya Want From Me
V.Music,"Việt Nam,Nhạc Trẻ",4485016,Hãy Đến Với Con Người Việt Nam
V.Music,"Việt Nam,Nhạc Trẻ",13047934,Quê Hương Tôi
Anh Khang,"Việt Nam,Nhạc Trẻ",2728412,Anh Yêu Em
Arcade Fire,"Rock,Âu Mỹ",2086,Ready To Start
Anh Khang,"Việt Nam,Nhạc Trẻ",2925974,Nhớ
Hoàng Hải,"Nhạc Trẻ,Việt Nam",2904922,Nồng Nàn Hà Nội
"Lady Gaga,Beyoncé","Âu Mỹ,Pop",2116548,Telephone
"B.o.B,Bruno Mars","Rap / Hip Hop,Âu Mỹ",396523,Nothin' On You
Cee Lo Green,"R&B / Soul,Âu Mỹ",249847,Forget You
Lady Antebellum,"Country,Âu Mỹ",1310629,Need You Now
X Ambassadors,"Âu Mỹ,Rock,Alternative",5150,Renegades
V.Music,"Việt Nam,Nhạc Trẻ",3980112,Tôi Yêu Việt Nam
Travis Scott,"Âu Mỹ,Rap / Hip Hop",1601,Antidote
"Anh Khang,Thùy Chi","Việt Nam,Nhạc Trẻ",2186566,Em Tôi
"Eminem,Rihanna","Rap / Hip Hop,Âu Mỹ",4183863,Love The Way You Lie
Passenger,"Rock,Âu Mỹ",3209,The One You Love
"Katy Perry,Snoop Dogg","Âu Mỹ,Pop",135577,California Gurls
John Legend,"Âu Mỹ,R&B / Soul",523301,All Of Me
Anh Khang,"Việt Nam,Nhạc Trẻ",1966685,Đi Học
Sam Smith,"Âu Mỹ,Pop",583464,Stay With Me
"Phan Mạnh Quỳnh,Trần Hoàng Anh","Việt Nam,Nhạc Trẻ",5413719,Dĩ Vãng Dành Cho Nhau
Passenger,"Âu Mỹ,Pop",15051,Heart's On Fire
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",2172849,Thật May Cho Anh
Passenger,"Âu Mỹ,Pop",2698,Darkest Days (Acoustic)
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",680729,Xem Nhau Là Dĩ Vãng
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",1755739,Mất Hy Vọng
Lệ Quyên,"Việt Nam,Nhạc Trẻ",1140440,Tình Đời
"Phan Mạnh Quỳnh,Lê Bảo Bình","Việt Nam,Nhạc Trẻ",3975487,Không Quan Trọng
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",2116937,Ai Cũng Có Ngày Xưa
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",1117254,Nắng Mùa Hạ
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",1931062,Xa Kỷ Niệm
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",438327,Giấc Mơ Mang Em Đi
Sylvan,"Âu Mỹ,Rock",2067,Safe
Red Velvet,"Hàn Quốc,Electronic / Dance",90394,Dumb Dumb
Cody Simpson,,185754,On My Mind
Hoàng Yến Chibi,"Việt Nam,Nhạc Trẻ",11353271,Ngây Ngô
Đức Tuấn,"Việt Nam,Nhạc Trẻ",1945,Chuyện Về Một Tình Yêu
Westlife,"Pop,Âu Mỹ",227067,Safe
The Glee Cast,"Âu Mỹ,Pop",21649,All I Want For Christmas Is You
Đức Tuấn,"Việt Nam,Nhạc Trẻ",164351,Yêu Trong Ánh Sáng
Đức Tuấn,"Nhạc Trữ Tình,Việt Nam",1011408,Cây Đàn Bỏ Quên
Mariah Carey,"Âu Mỹ,Pop",7798,All I Want For Christmas Is You
"Thu Phương,Nguyễn Hoàng Dũng","Việt Nam,Nhạc Trẻ",1367296,Mùa Yêu Đầu
Cascada,"Âu Mỹ,Electronic / Dance",45934,Jingle Bell Rock
