singers,genres,total_play,title
"Nguyễn Quang Huy,V.A",Trữ Tình,53,Tự Hào Việt Nam
Demi Lovato,Pop,27308,Lionheart
Gwen Stefani,Pop,42947,Used To Love You
V.A,Trữ Tình,712,Dân Ca Huỳnh Thúc Kháng
Như Hải Yến,Trữ Tình,42492,Yêu Thầm
Tori Kelly,Pop,66165,Hollow 
Selena Gomez,Pop,23565,Soberfor
Khải Hưng,Trữ Tình,56476,Chúc Em Hạnh Phúc
Như Hải Yến,Trữ Tình,75808,Bến Xưa
Khải Hưng,Trữ Tình,49456,Tình Gian Dối
Võ Nguyễn Thành Tâm,Trữ Tình,83547,Ngập Ngừng
Khải Hưng,Trữ Tình,99552,Sắc Màu Tình Yêu
Khải Hưng,Trữ Tình,39281,Tình Đã Bay Xa
Phương Lan,Trữ Tình,33838,Phương Xa Nhớ Mẹ
Thúy Vy Lê,Trữ Tình,63775,Tình Hoa Lục Bình
Võ Nguyễn Thành Tâm,Trữ Tình,114420,Phố Vắng
Khải Hưng,Trữ Tình,32640,Lời Biệt Ly
Lâm Vũ,Nhạc Trẻ,52032,Dấu Chấm Hết
"Lâm Vũ,Thúy Khanh",Nhạc Trẻ,65341,Ta Đã Từng Yêu
"Lâm Vũ,Giang Hồng Ngọc",Nhạc Trẻ,78144,Hiu Hắt Đời Nhau
"Lâm Vũ,Châu Gia Kiệt",Nhạc Trẻ,76510,Sai Lầm Vẫn Là Anh
Lâm Vũ,Nhạc Trẻ,51888,Nhớ Em Đêm Nay Live
"Lâm Vũ,Vĩnh Thuyên Kim",Nhạc Trẻ,133903,Lời An Ủi
Ưng Đại Vệ,Nhạc Trẻ,554391,Anh Nhớ Em Nhiều
Lâm Vũ,Nhạc Trẻ,131431,Về Bên Anh Em Ơi
Lâm Nghi Đình,Nhạc Trẻ,3196,Vâng Anh Đi Đi
"Tuấn Hưng,V.A",Nhạc Trẻ,45293,Bèo Dạt Mây Trôi
Quái Vật Tí Hon,Rock Việt,42152,Vết Nhơ
Tuấn Phong,Nhạc Trẻ,16295,Vì Mất Đi Ánh Mặt Trời
EXO-K,Hàn Quốc,159602,What Is Love
Thiện Ngôn,Nhạc Trẻ,741,Xóa Ký Ức
Hồ Ngọc Hà,Nhạc Trẻ,7114,Chiều Vắng Anh
SSay,Nhạc Trẻ,9729,Vô Hình Trong Tim Em 
Sharon Jones & The Dap Kings,R&B/Hip Hop/Rap,3153,Just Another Christmas Song
BB Thy,Nhạc Trẻ,9787,Xóa Ký Ức
"Sơn Tùng (M-TP),DeePink,Hoàng Kê",Nhạc Trẻ,38123,Một Chút Quên Anh Thôi (Live)
Paul McCartney,Âu Mỹ khác,5845,Wonderful Christmastime
Hồ Ngọc Hà,Nhạc Trẻ,13265,Chờ Em
Paul McCartney,Pop,61,Get Back(Live)
Paul McCartney,Âu Mỹ khác,680, My Valentine
Paul McCartney,Pop,2108,This Never Happened Before
Paul McCartney,Âu Mỹ khác,733,This Never Happened Before
Paul McCartney,Pop,191,Freedom(Studio Mix)
Paul McCartney,Âu Mỹ khác,789,Dance Tonight
Paul McCartney,Pop,86,Golden Slumbers (Medley)(Live)
V.A,Nhạc Trẻ,489104,Trở Về Nơi Đó
"Hà Phương,Quang Lê",Trữ Tình,55975,Hương Tóc Mạ Non
Nguyễn Phi Hùng,Trữ Tình,16515,Nỗi Lòng Xa Xứ
Minh Luân,Trữ Tình,50630,Vọng Cổ Hương
Sharon Jones & The Dap Kings,R&B/Hip Hop/Rap,20,White Christmas
Sơn Tùng (M-TP),Rap Việt,479258,Sẽ Mãi Không Quên
Vương Bảo Nam,Nhạc Trẻ,8896,Mong Em Quay Về
"Vũ Quốc Nhật,Vương Bảo Nam,Lệ Rơi",Nhạc Trẻ,34348,Ký Ức Anh Nhớ Em
Đông Nhi,Nhạc Trẻ,18424,Một Chút Quên Anh Thôi (Live)
She & Him,Âu Mỹ khác,5274, Little Saint Nick
Christina Aguilera,Âu Mỹ khác,5781,This Christmas
Crazy Frog,Âu Mỹ khác,622014,Jingle Bells
Leona Lewis,Pop,16277,Christmas (Baby Please Come Home)
"The Vamps,Demi Lovato",Pop,24817,Somebody To You
N Sync,Âu Mỹ khác,7721,"Merry Christmas, Happy Holidays"
Bruce Springsteen,Âu Mỹ khác,7239,Santa Claus Is Comin' to Town (Single Version)
The Vamps,Pop,20204,Jingle Bell Rock
Madonna,Âu Mỹ khác,12212,Santa Baby 2009 (Main Version)
Crazy Frog,Âu Mỹ khác,46784,Everytime We Touch
Hanson,Âu Mỹ khác,10291,Merry Christmas Baby
Crazy Frog,Thể Loại Khác,114295,Daddy DJ
Blue Cafe,Pop,64,Cat
Crazy Frog,Âu Mỹ khác,164624,Jingle Bells (Nhạc Giáng Sinh)
N Sync,Pop,319,Girlfriend (Album Version)
Madonna,Pop,34535,Ghosttown
The Vamps,Pop,1616,Girls On Tv
The Vamps,Rock,1704,Hurricane
The Vamps,Pop,4513,Hoping For Snow
The Vamps,Pop,5968,Sleighing In The Snow
The Vamps,Pop,4967,We Wish You A Merry Christmas
Garou,Pop,24,Jingle Bell Rock
"The Vamps,Shawn Mendes",Pop,39130,Oh Cecilia (Breaking My Heart)
"Britney Spears,Madonna",Âu Mỹ khác,2745,Me Against The Music (Video Mix)
"Britney Spears,Madonna",Âu Mỹ khác,1060,Me Against The Music (Passengerz Vs. The Club)
Rascal Flatts,Âu Mỹ khác,50334,Jingle Bell Rock
"Madonna,Justin Timberlake",Âu Mỹ khác,7372,4 Minutes
Darin Zanyar,Âu Mỹ khác,73164,B What You Wanna B
Phil Collins,Âu Mỹ khác,624105,Another Day In Paradise
Madonna,Âu Mỹ khác,38085,Take A Bow
The Vamps,Pop,3654,I Wish It Could Be Christmas Everyday
Madonna,Âu Mỹ khác,96718,Like A Virgin
Madonna,Âu Mỹ khác,90586,You Must Love Me 
Madonna,Âu Mỹ khác,46268,Like A Prayer
Madonna,Âu Mỹ khác,39927,This Used To Be My Playground
Madonna,Âu Mỹ khác,98550,Hung Up
Hanson,Pop,376,This Time Around
Hanson,Âu Mỹ khác,439,Little Saint Nick
Hanson,Pop,42,Mmmbop(Album Version)
Hanson,Pop,3290,I Will Come To You
Hanson,Pop,42,Mmmbop(Album Version)
"Colbie Caillat,Brad Paisley",Âu Mỹ khác,855,Merry Christmas Baby
Sheryl Crow,Âu Mỹ khác,20239,"Merry Christmas, Baby"
Hanson,Pop,287,Sure About It
V.A,Âu Mỹ khác,12875,"Merry Christmas, Baby"
Hanson,Pop,42390,MMMBop
"Bruce Springsteen,E Street Band",Âu Mỹ khác,93,Merry Christmas Baby
"Bruce Springsteen,E Street Band",Âu Mỹ khác,34,Merry Christmas Baby
Bruce Springsteen,Âu Mỹ khác,55,The Ghost Of Tom Joad
"John Fogerty,Bruce Springsteen",Rock,48,When Will I Be Loved
Tiffany Alvord,Âu Mỹ khác,18788,Team
Bruce Springsteen,Âu Mỹ khác,870,I'm On Fire
Bruce Springsteen,Âu Mỹ khác,655,No Surrender
Bruce Springsteen,Rock,40431,Streets Of Philadelphia
Bruce Springsteen,Pop,387,Hungry Heart (Album Version)
Natasha Bedingfield,Pop,164213,Pocketful Of Sunshine
N Sync,Pop,169,I Don'T Wanna Spend One More Christmas Without You
N Sync,R&B/Hip Hop/Rap,424,Girlfriend (Album Version)
N Sync,Pop,1200,Bye Bye Bye
N Sync,Pop,5423,It'S Gonna Be Me
Heritage,Hàn Quốc,2393,Merry Christmas Happy Holidays
N Sync,Pop,3588,I Want You Back (Radio Edit)
Issues,Rock,2060,"Merry Christmas, Happy Holidays"
Jason Chen,Âu Mỹ khác,792,"Merry Christmas, Happy Holidays"
N Sync,Pop,5621,Here We Go (Radio Cut)
N Sync,Âu Mỹ khác,34415,Its gonna be me
N Sync,Âu Mỹ khác,70066,I Drive Myself Crazy
N Sync,Pop,15100,Bye Bye Bye
N Sync,Âu Mỹ khác,66290,Happy Birthday
N Sync,Âu Mỹ khác,68601,Gone
N Sync,Pop,84799,Bye Bye Bye
N Sync,Âu Mỹ khác,83067,Thinking of you
N Sync,Âu Mỹ khác,85374,Thinking Of You (I Drive Myself Crazy)
The Vamps,Pop,3201,Hallelujah
The Vamps,Pop,2768,Silent Night
The Vamps,Pop,3374,Jingle Bells
The Vamps,Pop,2523,Wild Heart
The Vamps,Pop,2551,Last Night
Demi Lovato,Pop,6200,Warrior
Demi Lovato,Pop,7819,In Case
Demi Lovato,Pop,7404,Shouldn'T Come Back
Blue Cafe,Pop,59,Still The Same
"Disney's Friends For Change,Demi Lovato,Jonas Brothers,Miley Cyrus,Selena Gomez",Pop,17137,Send It On
Crazy Frog,Âu Mỹ khác,11597,Popcorn
Crazy Frog,Âu Mỹ khác,9965,We Are The Champions
Crazy Frog,Âu Mỹ khác,8346,How Do You Do
Crazy Frog,Âu Mỹ khác,2196,Last Christmas
Crazy Frog,Âu Mỹ khác,14169,Axel F
Crazy Frog,Âu Mỹ khác,19075,"Kiss Him Goodbye (“Na Na Na, Hey Hey”)"
Demi Lovato,Pop,34739,Nightingale
Demi Lovato,Âu Mỹ khác,17107,The Gift Of A Friend
Demi Lovato,Âu Mỹ khác,41742,Heart By Heart
Demi Lovato,Pop,47375,Skyscraper (Wizz Dumb Remix)
Demi Lovato,Pop,69951,Shouldn'T Come Back
Leona Lewis,Pop,9009,I Wish It Could Be Christmas Ever
Leona Lewis,Pop,12339,Your Hallelujah
Leona Lewis,Pop,10621,Ave Maria
Leona Lewis,Pop,11858,Silent Night
Leona Lewis,Pop,17261,Winter Wonderland
Leona Lewis,Pop,10314,O Holy Night
Leona Lewis,Pop,77850,Fire Under My Feet
Leona Lewis,Pop,12821,Mr Right
Crazy Frog,Thể Loại Khác,317614,Hot Hot 4 (Nhạc Chuông)
Crazy Frog,Âu Mỹ khác,67538,Axel F
Crazy Frog,Thể Loại Khác,397373,Hot Hot (Nhạc Chuông)
Michael Buble,Âu Mỹ khác,6407,Christmas (Baby Please Come Home)
Crazy Frog,Thể Loại Khác,207767,Hot Hot 2 (Nhạc Chuông)
Lady Antebellum,Âu Mỹ khác,1225,Christmas (Baby Please Come Home)
She & Him,Âu Mỹ khác,334,Silver Bells
She & Him,Âu Mỹ khác,562,Rockin' Around The Christmas Tree
She & Him,Âu Mỹ khác,838,"Baby, It's Cold Outside"
She & Him,Pop,72,Oh Boy!
She & Him,Âu Mỹ khác,1585,Rockin’ Around the Christmas Tree
She & Him,Âu Mỹ khác,1117,I Could've Been Your Girl
She & Him,Âu Mỹ khác,331,Blue Christmas
Mindy Gledhill,Âu Mỹ khác,821,Little Saint Nick
Brian Wilson,Âu Mỹ khác,1324,Little Saint Nick
The Beach Boys,Âu Mỹ khác,1839,Little Saint Nick
Leona Lewis,Pop,17997,Run (Single Mix)
Leona Lewis,Âu Mỹ khác,42062,Bleeding Love (Acoustic)
Leona Lewis,Pop,46282,One More Sleep
Leona Lewis,Pop,39312,Better In Time
Leona Lewis,Âu Mỹ khác,68535,I See You
Leona Lewis,Âu Mỹ khác,10832,Collide
Leona Lewis,Pop,133151,Bleeding Love
Leona Lewis,Âu Mỹ khác,38506,Loving You
"Maroon 5,Christina Aguilera",Âu Mỹ khác,609,Moves Like Jagger
"Maroon 5,Christina Aguilera",Âu Mỹ khác,378,Moves Like Jagger
"Maroon 5,Christina Aguilera",Âu Mỹ khác,493,Moves Like Jagger 
"Christina Aguilera,Missy Elliott",Âu Mỹ khác,352,Car Wash (Shark Tale Mix)(Album Version)
JYP Nation,Hàn Quốc,10345,This Christmas
"Nelly,Christina Aguilera",R&B/Hip Hop/Rap,564,Tilt Ya Head Back(Album Version / Explicit)
Avicii,Dance,59398,For A Better Day
Taio Cruz,Pop,43360,Do What You Like
Chris Brown,Âu Mỹ khác,6183,This Christmas
Day26,Âu Mỹ khác,8826,This Christmas
Justin Bieber,Âu Mỹ khác,7040,Mistletoe
Christina Aguilera,Âu Mỹ khác,18656,Dreamy Eyes
Christina Aguilera,Âu Mỹ khác,35716,Candy Man
Christina Aguilera,Pop,54039,Genie In A Bottle
Christina Aguilera,Pop,53114,Reflection
Christina Aguilera,Âu Mỹ khác,22878,Moves Like Jagger (Feat. Maroon 5)
Christina Aguilera,Pop,41483,We Remain (The Hunger Games: Catching Fire OST)
Christina Aguilera,Pop,38086,Hurt
Christina Aguilera,Âu Mỹ khác,41294,Moves Like Jagger
Christina Aguilera,Pop,21850,Reflection (Mulan OST)
"Lương Gia Huy,Dương Hồng Loan",Thể Loại Khác,398,Nonstop Miền Tây
Chipmunk,Thể Loại Khác,300,Gấu Ở Đâu Khi Gió Đông Về (Nhạc Chuông)
DJ,Thể Loại Khác,337,Nonstop - Việt Mix 2015 - Cho Kẻ Thất Tình
Touliver,Thể Loại Khác,2288,Vì Tôi Còn Sống (Touliver Remix)
Justin Bieber,Âu Mỹ khác,129177,Mistletoe
DJ,Thể Loại Khác,199,Nonstop - Việt Mix - Quá Xa Tầm Với Của FA - Gấu Ở Đâu Khi Đông Đã Về - 12 Track Hay Nhất Về Tình Yêu (DJ Linh Kelly Mix)
Thiên Phú,Thể Loại Khác,18,Emmanuel
V.A,Thể Loại Khác,20,Mix Christmas
Lương Gia Huy,Thể Loại Khác,408,Nonstop Sến Bay
DJ,Thể Loại Khác,97,Nonstop - Mất Xác Đêm Giáng Sinh (DJ Trí Trần Remix)
Tuấn Hưng,Nhạc Trẻ,3799441,Thật Lòng Anh Xin Lỗi
Minh Vương M4U,Nhạc Trẻ,12980163,Anh Vẫn Còn Yêu Em
DJ,Thể Loại Khác,83,Nonstop - Bản Noel Dành Riêng Cho Các Anh Em FA (DJ GiangCokie Remix)
"Sơn Tùng (M-TP),DJ Trang Moon,DJ SlimV",Nhạc Trẻ,14591414,Thái Bình Mồ Hôi Rơi
Kenbi,Nhạc Trẻ,5441,Thật Lòng Anh Xin Lỗi
Kenlly,Rap Việt,7579,Thật Lòng Anh Xin Lỗi
Phan Đinh Tùng,Nhạc Trẻ,27143,Anh Vẫn Còn Yêu Em
Tuấn Hưng,Nhạc Trẻ,82288,Anh Vẫn Còn Yêu Em
"Tuấn Hưng,Lệ Quyên",Nhạc Trẻ,19827,Anh Vẫn Còn Yêu Em
Justin Bieber,Âu Mỹ khác,23209,Only Thing I Ever Get For Christmas
"Far East Movement,Justin Bieber,Redfoo",Pop,3442,Live My Life(Party Rock Remix)
DJ Tienluui,Thể Loại Khác,80,"Nonstop - LK Giáng Sinh, Chúc Mừng Năm Mới 2016"
"Justin Bieber,Chance The Rapper",Pop,1003,Confident
Sơn Tùng (M-TP),Nhạc Trẻ,4371473,Chắc Ai Đó Sẽ Về (Chàng Trai Năm Ấy OST)
MC Hồng Tân,Trữ Tình,18734,Một Mùa Đông Nữa Vắng Em
Phan Đinh Tùng,Nhạc Trẻ,214523,Làm Dấu
Hồ Quỳnh Hương,Nhạc Trẻ,62771,Chúa Hài Đồng
Phan Đinh Tùng,Nhạc Trẻ,248398,Tình Chúa Cao Vời
Tuấn Hưng,Nhạc Trẻ,78200,Mùa giáng sinh lẻ loi
Hồng Ngọc,Trữ Tình,51304,Đi Tìm Chúa Tôi
MTV,Nhạc Trẻ,71579,Những Chiếc Hôn Đêm Giáng Sinh
Nguyễn Hồng Ân,Thể Loại Khác,62310,Bỏ Ngài Con Biết Theo Ai
Trần Hoàng Anh,Nhạc Trẻ,62498,Một Mùa Đông Yêu Thương
Minh Quân,Thể Loại Khác,91295,Chào đón Giáng Sinh
MC Hồng Tân,Cách Mạng,9006,Khỏe Vì Nước
MC Hồng Tân,Trữ Tình,6791,Đêm Thấy Ta Là Thác Đổ
MC Hồng Tân,Trữ Tình,8476,Cát Bụi
Sơn Tùng (M-TP),Nhạc Trẻ,935015,Đừng Về Trễ (Acoustic Version)
MC Hồng Tân,Trữ Tình,17568,Để Nhớ Một Thời Ta Đã Yêu
"Don Hồ,Ý Nhi,Kenny Thái",Nhạc Trẻ,201895,Đi Tìm Chúa Tôi
Hồ Quỳnh Hương,Nhạc Trẻ,10341,Đi Tìm Chúa Tôi
Hồng Ngọc,Trữ Tình,763,Quê Hương
Hồng Ngọc,Nhạc Trẻ,34472,Quên Em Đi
"Mai Tiến Dũng,Tóc Tiên",Trữ Tình,9183,Đi Tìm Chúa Tôi 
MTV,Nhạc Trẻ,4059,Trở Về
MTV,Nhạc Trẻ,27982,Bên Em Mùa Xuân
MTV,Việt Nam,6067,Trở Về
MTV,Nhạc Trẻ,8459,Tôi Đang Mơ
Minh Quân,Không Lời,2158,Mong Ước Kỷ Niệm Xưa (Beat & Instrumental)
Minh Quân,Nhạc Trẻ,1591,Mùa Hạ Cuối Cùng 
Minh Quân,Trữ Tình,4409,Thành Phố Hoa Phượng Đỏ
Minh Quân,Nhạc Trẻ,185107,Vì anh là chàng ngốc
MTV,Nhạc Trẻ,1031,Như Cơn Gió Vô Tình
Minh Quân,Nhạc Trẻ,15659,Niềm Tin Khát Khao
Minh Quân,Trữ Tình,57344,Hà Nội Mùa Vắng Những Cơn Mưa
Minh Quân,Nhạc Trẻ,117504,Bản Tình Ca Mùa Đông
Phan Đinh Tùng,Không Lời,5966,Bất Chợt Một Tình Yêu (Beat & Instrumental)
Minh Quân,Nhạc Trẻ,104452,Dẫu Có Lỗi Lầm
Minh Quân,Nhạc Trẻ,46144,Phượng Hồng
"Phan Đinh Tùng,Thái Ngọc Bích",Không Lời,2144,Mắt Ướt (Beat & Instrumental)
Phan Đinh Tùng,Không Lời,2812,Mong Em Bình Yên (Beat & Instrumental)
"Đàm Vĩnh Hưng,Tuấn Hưng",Nhạc Trẻ,68441,Hãy Nhìn Lại Mình Đi  
"Tuấn Hưng,Thanh Thảo",Nhạc Trẻ,8414,Tiễn Em
Tuấn Hưng,Thể Loại Khác,66109,Trái Tim Bên Lề
Tuấn Hưng,Âu Mỹ khác,6506,Heal The World
"Tuấn Hưng,Viết Thanh",Nhạc Trẻ,19635,Sóng
Minh Quân,Nhạc Trẻ,544809,Vì tôi là chàng ngốc
Minh Quân,Nhạc Trẻ,391966,Because I'm stupid
Minh Quân,Nhạc Trẻ,186587,Nếu Phải Xa Nhau
Minh Quân,Nhạc Trẻ,70666,Buồn Ơi! Chào Mi
MTV,Nhạc Trẻ,40997,Thiên Đường Mong Manh
Bằng Cường,Nhạc Trẻ,317188,Yêu Thêm Lần Nữa
Bằng Cường,Nhạc Trẻ,1260022,Yêu Cô Bạn Thân
MTV,Nhạc Trẻ,206952,Chào Buổi Sáng
MTV,Nhạc Trẻ,98971,Anh Ngoan Rồi Vợ Ơi
MTV,Rock Việt,156702,Rock Sài Gòn
MTV,Nhạc Trẻ,2656,Cha Yêu (Papa)
Hồ Quỳnh Hương,Nhạc Trẻ,3961,Holy Night
Dj BDJ,Thể Loại Khác,227,My Neck My Back
Hồ Quỳnh Hương,Nhạc Trẻ,3273,Feliz Navidad
MTV,Nhạc Trẻ,218668,Áo Xanh
"Khánh Linh,Minh Quân",Trữ Tình,81350,Phút Cuối
DJ,Thể Loại Khác,20,Destination Calabria (DJ Bumnhox Remix)
"Minh Quân,Hoàng Bách,Khánh Linh",Nhạc Trẻ,2753,Hát Mãi Tuổi 20
Minh Quân,Nhạc Trẻ,158589,Những Cô Nàng Ham Vật Chất
MTV,Nhạc Trẻ,233872,Yêu Đời
Đình Giang,Trữ Tình,352,Tình Chúa Cao Vời
Thủy Tiên (Trịnh),Trữ Tình,1295,Tình Chúa Cao Vời
Tuấn Hưng,Nhạc Trẻ,709,Giáng Sinh Và Nỗi Cô Đơn
B.O.M,Nhạc Trẻ,3210,Mùa Giáng Sinh Lẻ Loi
"Hòa Tấu,Saxophone",Không Lời,6066,Tình Chúa Cao Vời
B.O.M,Nhạc Trẻ,225,Mùa Giáng Sinh Lẻ Loi
Tam Ca Áo Trắng,Nhạc Trẻ,6900,Chúa Hài Đồng
"Trần Hoàng Anh,Ánh Liên",Trữ Tình,1148,Duyên Kiếp
Trần Hoàng Anh,Trữ Tình,780,Kỷ Niệm Nào Buồn
"Đàm Vĩnh Hưng,Hồng Ngọc",Nhạc Trẻ,32984,Cuộc Tình Đã Qua 
"Hoàng Dũng,Hồng Ngọc",Nhạc Trẻ,41265,Mối tình nồng thắm
Mỹ Hạnh,Trữ Tình,9724,Chúa Hài Đồng
"Đàm Vĩnh Hưng,Hồng Ngọc",Nhạc Trẻ,16516,Như đã dấu yêu
Trần Hoàng Anh,Không Lời,1386,Hãy Nắm Tay Anh (Beat & Instrumental)
Nguyễn Hồng Ân,Nhạc Trẻ,1492,Những Mùa Hoa Bỏ Lại
Nguyễn Hồng Ân,Trữ Tình,813,Mùa Xuân Đâu Đó
Nguyễn Hồng Ân,Nhạc Trẻ,1086,Chiều Biển Vắng Thênh Thang
Hồng Ngọc,Nhạc Trẻ,3221,Yêu Em Mùa Xuân
"Dương Triệu Vũ,Hồng Ngọc",Nhạc Trẻ,7015,Túp Lều Lý Tưởng
Trần Hoàng Anh,Nhạc Trẻ,185204,Bài Ca Mùa Xuân
"Phan Đinh Tùng,Thái Ngọc Bích",Nhạc Trẻ,6585,Mắt Ướt 
Nguyễn Hồng Ân,Nhạc Trẻ,1592,Hoa Có Vàng Nơi Ấy
Phan Đinh Tùng,Nhạc Trẻ,4954,Anh Vẫn Yêu Như Vậy
Trần Hoàng Anh,Nhạc Trẻ,274811,Để Rồi Anh Quên
Nguyễn Hồng Ân,Nhạc Trẻ,1620,Không Còn Mùa Thu
Trần Hoàng Anh,Nhạc Trẻ,1137366,Ký Ức Quay Về
Trần Hoàng Anh,Trữ Tình,58103,Hạnh Phúc Cũ
Trần Hoàng Anh,Nhạc Trẻ,71227,Nhắm Mắt Lại Em Sẽ Quên 
Trần Hoàng Anh,Nhạc Trẻ,616787,Chỉ Cần Nói Yêu Thôi
Đang Cập Nhật,Hàn Quốc,20433,Một mùa đông yêu thương
Phan Đinh Tùng,Không Lời,26255,Về Với Ngài (Beat & Instrumental)
Hồng Ngọc,Nhạc Trẻ,65724,Một Lần Lầm Lỡ
Hồng Ngọc,Nhạc Trẻ,108769,Triệu Đóa Hoa Hồng
Nguyễn Hồng Ân,Trữ Tình,503,Tìm Em Trong Mưa
Phan Đinh Tùng,Không Lời,26722,Làm Dấu (Beat & Instrumental)
Lm. JB Nguyễn Sang,Thể Loại Khác,48648,Bỏ Ngài Con Biết Theo Ai
Nguyễn Hồng Ân,Nhạc Trẻ,15557,Ký Ức Cuối
Hoàng Oanh,Trữ Tình,28181,Bỏ Ngài Con Biết Theo Ai
Hồng Ngọc,Thể Loại Khác,71575,Cầu Cho Cha Mẹ 7
Hồng Ngọc,Nhạc Trẻ,103065,Vết Thương Cuối Cùng
Phan Đinh Tùng,Nhạc Trẻ,77281,Khúc Ca Tạ Ơn
Phan Đinh Tùng,Nhạc Trẻ,83659,Ơn Gọi Của Ngôi Sao
Hồng Ngọc,Nhạc Trẻ,47160,Giấc Mơ Mùa Đông
Hồng Ngọc,Nhạc Trẻ,102823,Nỗi Buồn Không Tên
Phan Đinh Tùng,Trữ Tình,57590,Lắng Nghe Lời Chúa
Phan Đinh Tùng,Nhạc Trẻ,53391,Hãy Thắp Sáng Lên
Phan Đinh Tùng,Nhạc Trẻ,33643,Nếu Như Còn Nhớ
Hồng Ngọc,Thể Loại Khác,211896,Mắt Nai Cha Cha Cha (Dj Faculty Remix)
Hồng Ngọc,Nhạc Trẻ,133845,Tin Nhắn Của Anh
Phan Đinh Tùng,Nhạc Trẻ,61654,Bỏ Ngài Con Theo Ai
Thành Tâm,Trữ Tình,958,Làm Dấu
Phan Đinh Tùng,Nhạc Trẻ,40666,Làm Dấu
Uy Liêm,Trữ Tình,481,Làm Dấu
MC Hồng Tân,Trữ Tình,1986,Giáng Sinh Buồn
Phan Đinh Tùng,Nhạc Trẻ,108949,Về Với Ngài
Ẩm Tuý,Trữ Tình,143,Tao Ngộ Petrus Ký
Bằng Cường,Nhạc Trẻ,103979,Mùa Đông
Phan Mạnh Quỳnh,Nhạc Trẻ,536824,Tình Yêu Giữa Mùa Đông
"Nam Hiếu (Hiếu Viper),Kick",Nhạc Trẻ,130872,Giáng Sinh Chan Hòa
"Phúc Bồ,Kay Trần,Hà Lê",Rap Việt,1232945,Đông Cuối
Hamlet Trương,Nhạc Trẻ,3772530,Tủi Thân Bật Khóc
Ái Phương,Nhạc Trẻ,878056,Tôi Thấy Hoa Vàng Trên Cỏ Xanh
Hồ Ngọc Hà,Nhạc Trẻ,344348,Tội Lỗi
Ngọc Hiển,Trữ Tình,232878,Thằng Cuội (Original Version)
Mr.Siro,Nhạc Trẻ,6102119,Tìm Được Nhau Khó Thế Nào
Tuấn Hưng,Nhạc Trẻ,747428,Tha Thứ Lỗi Lầm
Akira Phan,Nhạc Trẻ,96626,Tình Yêu Giữa Mùa Đông
Kick,Rap Việt,11963,Ngày 20/11
Toby Trần,Nhạc Trẻ,627,Đừng Nhìn Lại (Just Wanna Say Goodbye)
Phúc Bồ,Nhạc Trẻ,267000,Duy Nhất
Ngọc Hiển,Tui Hát,1599,Cầu Vồng Khuyết 
Hoa Tường Vi,Nhạc Trẻ,10964,Tha Thứ Lỗi Lầm
Ngọc Hiển,Tui Hát,1979,Về Đi Em
Nam Hiếu (Hiếu Viper),Không Lời,416,Ngày Mưa Bay (Beat & Instrumental)
Ái Phương,Nhạc Trẻ,45095,Hạnh Phúc Nhạt Nhòa
"Ngọc Hiển,DiiKayz",Rap Việt,881,Em Sẽ Là Giấc Mơ Remix
"DiiKayz,Ngọc Hiển",Nhạc Trẻ,819,Together Forever
Ái Phương,Nhạc Trẻ,27573,Cuốn Trôi Giấc Mơ
"Hồ Ngọc Hà,Suboi",Nhạc Trẻ,79245,Xin Hãy Thứ Tha (My Apology)
"Hồ Ngọc Hà,Suboi",Nhạc Trẻ,10038,My Apology
Hồ Ngọc Hà,Nhạc Trẻ,15452,Mùa Đông Sẽ Qua
"Tuấn Hồ,Lại Minh Đức",Nhạc Trẻ,1841,Tìm Được Nhau Khó Thế Nào
Mr Sugar,Nhạc Trẻ,3880, Tìm Được Nhau Khó Thế Nào
Hồ Ngọc Hà,Nhạc Trẻ,15056,Nơi Cuối Chân Trời
"Lê Việt Anh,Ái Phương",Nhạc Trẻ,599,Trong Giấc Mơ Đêm Qua
Hồ Ngọc Hà,Nhạc Trẻ,118289,Đón Xuân
B.O.M,Rap Việt,9572,Tội Lỗi
Lil CK,Rap Việt,21899,Tội Lỗi
Dương Mạn,Rap Việt,6759,Tội Lỗi
Ái Phương,Nhạc Trẻ,82701,Em Muốn
Ái Phương,Nhạc Trẻ,5741,Câu Chuyện Của Gió
Ái Phương,Nhạc Trẻ,110514,Có Bao Giờ Anh Biết
Ái Phương,Nhạc Trẻ,110771,Như Chưa Từng Yêu
Ái Phương,Nhạc Trẻ,97903,Hai Thế Giới
"Wikpen,MagicKID",Rap Việt,6090,Sợ
"Trương Quốc Bảo,Phúc Bồ",Nhạc Trẻ,622,Mình Anh Nhớ
Nam Hiếu (Hiếu Viper),Nhạc Trẻ,1335,Mẹ Hiền Dấu Yêu
Nam Hiếu (Hiếu Viper),Nhạc Trẻ,35365,Khung Cửa Sổ Khép Kín
Nam Hiếu (Hiếu Viper),Không Lời,693,Nơi Anh Rời Thành Phố (Beat & Instrumental) (Tone Nữ)
Nam Hiếu (Hiếu Viper),Nhạc Trẻ,59243,Nơi Anh Rời Thành Phố
Nam Hiếu (Hiếu Viper),Rap Việt,1081,Cô Dâu
Toby Trần,Nhạc Trẻ,775,Mơ Một Hạnh Phúc (New Version)
Nam Hiếu (Hiếu Viper),Nhạc Trẻ,62266,Ngày Mưa Bay
Nam Hiếu (Hiếu Viper),Rap Việt,1048,Phút Giây Trung Thu
Kick,Rap Việt,1793,Khi Tôi Đi
