singers,genres,total_play,title
The Weeknd,R&B/Hip Hop/Rap,62720,Angel
"Ed Sheeran,The Weeknd",R&B/Hip Hop/Rap,98180,Dark Times
Miley Cyrus,Pop,133666,Karen Don't Be Sad
"Miley Cyrus,Ariel Pink",Pop,153666,Twinkle Song
Leona Lewis,Pop,113789,Power
"BRODINSKI,Maluca,Bricc Baby Shitro",Dance,184490,Bury Me
Adele,Pop,303728,Million Years Ago
Simple Plan,Pop,89044,Boom 
Troye Sivan,Pop,70121,Bite
"Jason Derulo,Jennifer Lopez,Matoma",Pop,333582,Try Me
Phan Mạnh Quỳnh,Nhạc Trẻ,425470,Bởi Vì Em Vội Vàng
"HyunA (4Minute),Il Hoon (BTOB)",Hàn Quốc,319251,Because I'm The Best
"Phan Mạnh Quỳnh,Lê Bảo Bình",Nhạc Trẻ,704216,Không Quan Trọng
"Adam Levine,R.City",Pop,2197852,Locked Away
"Disclosure,Sam Smith",Dance,277251,Omen
"Fetty Wap,Remy Boyz",R&B/Hip Hop/Rap,45102,679
Shane Filan,Pop,319701,Me And The Moon
Phan Mạnh Quỳnh,Nhạc Trẻ,106748,Nắng Mùa Hạ
Demi Lovato,Dance,89691,Cool For The Summer (Plastic Plates Remix)
Rachel Platten,Pop,366512,Fight Song
Hilary Duff,Pop,103700,Arms Around A Memory
SNSD,Hàn Quốc,566957,Lion Heart
"Trần Hoàng Anh,Phan Mạnh Quỳnh",Nhạc Trẻ,4324482,Xem Nhau Là Dĩ Vãng
Vĩnh Thuyên Kim,Nhạc Trẻ,260957,Em Đẹp Em Có Quyền
Boney James,Blue/Jazz,117154,I Still Dream
"Bùi Anh Tuấn,Minh Uyên",Nhạc Trẻ,579278,Quên
Sam Tsui,Pop,159702,Photograph
Yến Lê,Nhạc Trẻ,95851,Quay Lưng
Lương Bích Hữu,Nhạc Trẻ,8175434,Anh Muốn Chia Tay Phải Không
Vương Anh Tú,Nhạc Trẻ,130260,Tình Thứ Nhất
Phan Mạnh Quỳnh,Nhạc Trẻ,461321,Tự Cmn Kỷ
Phan Mạnh Quỳnh,Nhạc Trẻ,625869,Mình Từng Yêu Nhau
Hồ Quang Hiếu,Nhạc Trẻ,2288880,Tìm Em
Phan Mạnh Quỳnh,Nhạc Trẻ,399708,Mất Hy Vọng
Lâm Chấn Khang,Nhạc Trẻ,707801,Ghét Chính Anh (Remix)
Lâm Chấn Khang,Nhạc Trẻ,1309081,Ghét Chính Anh
Lâm Chấn Khang,Nhạc Trẻ,1530929,Về Đâu Mái Tóc Người Thương (Remix)
Lâm Chấn Khang,Nhạc Trẻ,1327838,Góc Khuất Trong Tim Anh
Lâm Chấn Khang,Nhạc Trẻ,782808,Cái Cớ Để Người Ra Đi
Lâm Chấn Khang,Nhạc Trẻ,2444885,Ai Hay Chữ Ngờ 
Lâm Chấn Khang,Nhạc Trẻ,2119129,Điều Tự Nhiên
Lâm Chấn Khang,Nhạc Trẻ,816504,Cô Hàng Xóm (Remix)
Lâm Chấn Khang,Nhạc Trẻ,2171126,Nonstop Lan Và Điệp
Lâm Chấn Khang,Nhạc Trẻ,1821363,Nhói Lòng
Tiên Cookie,Nhạc Trẻ,1375212,Sau Tất Cả
DJ,Rap Việt,692739,Anh Sẽ Đợi (Remix)
Chi Dân,Nhạc Trẻ,1527877,Biết Không Em
DJ,Dance,618847,United State Of Pop 2013 (Living The Fantasy)
Ưng Hoàng Phúc,Nhạc Trẻ,64190,Bước Qua Thế Giới (Dj Bambi Remix)
Quang Hà,Nhạc Trẻ,464319,Ngỡ (Remix)
"Cường Seven,Mr. A",Thể Loại Khác,32421,Beautiful Girl (Dj Teobmt Remix 2012)
Trà My Idol,Nhạc Trẻ,55256,Hãy Xóa Đi
Thúy Khanh,Nhạc Trẻ,357547,Khi Người Yêu Lừa Dối (Daniel Mastro Remix)
Lương Bích Hữu,Thể Loại Khác,226558,Quên Cách Yêu (Dance Version) 
"Lynk Lee,Phúc Bằng",Rap Việt,73566,Còn Đâu Vòng Tay (Remix)
Nam Cường,Nhạc Trẻ,216163,Suy Nghĩ Trong Anh (Remix)
"Hồ Ngọc Hà,Antoneus Maximus",Nhạc Trẻ,129103,Bay Lên Tình Yêu
"NJAY,Antoneus Maximus",Nhạc Trẻ,41024,Where Is Your Dream
"LiL Knight,JustaTee",Rap Việt,119001,Không Tin Một Sớm Mai Bình Yên (Remix)
Thu Minh,Nhạc Trẻ,51277,Bay (Remix Version 1)
"Hoàng Thùy Linh,DJ SlimV",Nhạc Trẻ,45722,Hờn Dỗi (Dance Version)
"DJ Hoàng Anh,Vân Quỳnh",Thể Loại Khác,44921,Ngủ Ngon Nhé Em
Văn Mai Hương,Thể Loại Khác,562602,Nếu Như Anh Đến (Daniel Mastro Remix)
Nguyễn Đình Vũ,Nhạc Trẻ,82618,Khát Vọng Thượng Lưu (Dubstep Version)
Thu Minh,Thể Loại Khác,831606,Yêu Mình Anh (Club Mix 2013)
Hồ Quang Hiếu,Thể Loại Khác,90353,Không Cảm Xúc (New Version)
Dương Triệu Vũ,Nhạc Trẻ,51102,Căn Phòng (Remix By DJ Wang)
Vĩnh Thuyên Kim,Nhạc Trẻ,272949,Đến Phút Cuối (Remix)
"Vũ Duy Khánh,DJ Hiếu Phan,DJ Hoàng Minh",Thể Loại Khác,240441,Đắng Lòng Remix
"Chi Dân,DJ",Thể Loại Khác,234015,Anh Không Sao Đâu (Dj Vk 43 Remix)
Bích Phương,Thể Loại Khác,243097,Giúp Em Trả Lời Những Câu Hỏi (Dj Vk43 Remix)
"Trúc Nhân,Trương Thảo Nhi,DJ Tiezco",Thể Loại Khác,263676,Bốn Chữ Lắm (Remix 2015)
"Hà Duy Thái,DJ",Thể Loại Khác,273751,"Quên Người Đã Quá Yêu (Dj Toxic, Dj Minh Lý, Dj Han Divell Remix)"
Vĩnh Thuyên Kim,Nhạc Trẻ,336565,Tình Yêu Cuối Cùng (Remix)
"Thu Minh,DJ Quân Mùa Xuân",Thể Loại Khác,242700,Hangover Remix
"DJ Future,365,Clown D",Thể Loại Khác,288281,Hai Cô Tiên (Mashup & Bootleg Mix)
Như Quỳnh,Thể Loại Khác,265731,Người Tình Mùa Đông (DJ Milano Remix)
"Sơn Tùng (M-TP),DJ Gin",Thể Loại Khác,293213,Thái Bình Mồ Hôi Rơi (Extended Mix)
"DJ Hoàng Minh,Anh Quân Idol",Thể Loại Khác,308052,Có Anh Ở Đây Rồi (Remix 2015)
"Bằng Cường,DJ Saw",Nhạc Trẻ,354980,Vô Tình Ta Đã Yêu Remix
Nguyễn Đình Vũ,Nhạc Trẻ,1417237,Cứ Thế Mong Chờ (Remix)
"DJ Diamen,Tuấn Hưng",Thể Loại Khác,320797,Vết Nhơ (Remix 2015)
"DJ Hoàng Minh,Cao Thái Sơn",Thể Loại Khác,343115,Anh Sợ (Remix 2015)
"DJ Aponeo,Soobin Hoàng Sơn,BigDaddy,Touliver",Thể Loại Khác,349114,Daydreams (Remix 2015)
"DJ Hoàng Minh,Triệu Trang",Thể Loại Khác,337572,Để Mai Rời Xa Remix 
"DJ Hoàng Minh,Hồ Quang Hiếu",Thể Loại Khác,336644,Một Tình Yêu Đúng Nghĩa Remix
"DJ HùngLv,JustaTee,Emily,LiL Knight,Touliver",Thể Loại Khác,391994,Call Your Name (Remix 2015)
"Bằng Cường,DJ Saw",Nhạc Trẻ,412548,Thần Thoại Remix
Khởi My,Nhạc Trẻ,1251889,Cố Quên
Khởi My,Nhạc Trẻ,1793684,Chúc Tết 
Khởi My,Nhạc Trẻ,2079434,Thương Hại
Khởi My,Nhạc Trẻ,1591241,I Don't Want
Khởi My,Nhạc Trẻ,1015829,Xa Mặt Cách Lòng
"DJ LeeK54,Hồ Việt Trung,Hồ Quang Hiếu",Thể Loại Khác,510307,Em Là Của Anh (Remix 2015)
Khởi My,Nhạc Trẻ,685741,Mong Một Hạnh Phúc
DJ DSmall,Thể Loại Khác,475681,Triệu Đóa Hồng (Remix 2015)
Khởi My,Nhạc Trẻ,674750,Khóc Đêm
"DJ Rum Barcadi,Hoàng Tôn",Thể Loại Khác,492658,Chút Nắng Chút Mưa (Remix 2015)
"DJ DSmall,Quỳnh Miêu,Tiên Tiên",Thể Loại Khác,701136,My Everything (Remix 2015)
"Nipe,DJ Hiếu Phan",Thể Loại Khác,461817,Thật Sự Muốn Yêu Thì Cứ Yêu (Remix 2015)
"DJ Hoàng Anh,Tuấn Hưng",Thể Loại Khác,1029010,Vì Anh Rất Tốt Nhưng Em Rất Tiếc Remix
"DJ LeeK54,Trịnh Đình Quang",Thể Loại Khác,604178,Thế Giới Ảo Tình Yêu Thật (Remix 2015)
"Daniel Mastro,Đinh Kiến Phong",Thể Loại Khác,742638,Người Khác Remix
"Ưng Hoàng Phúc,DJ Saw",Thể Loại Khác,1724245,Em Không Còn Là Em (Remix 2015)
"DJ Triệu Lador,Khắc Việt",Thể Loại Khác,492625,Ngại Yêu (Master Mix)
Vicky Nhung,Nhạc Trẻ,47866,"Mashup: Giới Hạn Nào Cho Chúng Ta, Mắt Buồn, Chuyện "
"Vicky Nhung,Joycie Phạm",Thể Loại Khác,1670,See You Again Cover	 (Nhạc Chuông)
"Vicky Nhung,Nguyễn Cao Bảo Uyên,Phạm Thị Vân Anh,Bùi Vũ Thu Thủy",Âu Mỹ khác,2732,Wings (Giọng Hát Việt 2015)
Vicky Nhung,Thể Loại Khác,2741,Vicky Nhung Mashup
Vicky Nhung,Thể Loại Khác,1623,"Cơn Mưa Ngang Qua, Lặng Thầm Một Tình Yêu, Set Fire To The Rain, Lặng Thầm Remix"
Vicky Nhung,Nhạc Trẻ,22015,"Mashup: Cơn Mưa Ngang Qua, Set Fire To The Rain, Lặng Thầm, Lặng Thầm Một Tình Yêu (Giọng Hát Việt 2015)"
"Vicky Nhung,Trần Thị Tố Ny",Nhạc Trẻ,3474,Đừng Lừa Dối (Giọng Hát Việt 2015)
Thu Thủy,Trữ Tình,63656,Thu Cạn
Vicky Nhung,Thể Loại Khác,1628,"Mashup 5 (2M, Lê Nhân Remix 2015)"
Thu Thủy,Nhạc Trẻ,63304,Riêng Mình Tôi
Thu Thủy,Trữ Tình,283231,Chín bậc tình yêu
Vicky Nhung,Thể Loại Khác,2090,Mashup 5 (Nhạc Chuông)
Thu Thủy,Nhạc Trẻ,116738,Khẽ
Vicky Nhung,Rap Việt,596960,Một Nhà
Thu Thủy,Nhạc Trẻ,385787,Ai Quên Được Ai
Thu Thủy,Nhạc Trẻ,97556,Lời Chia Tay Dễ Nói Thế Sao Anh
Thu Thủy,Nhạc Trẻ,93269,Ngày Của Đôi Ta
Thu Thủy,Nhạc Trẻ,165248,Thiếu Anh Chẳng Dễ Để Bắt Đầu
Vicky Nhung,Nhạc Trẻ,405250,Ừ Thì
Thu Thủy,Nhạc Trẻ,158578,Ngày Tết Quê Em (Remix)
Vicky Nhung,Nhạc Trẻ,5560,Nói Đi Mà
Thu Thủy,Nhạc Trẻ,551585,Người Em Đã Yêu
Tui Hát,Tui Hát,912919,LK Thất Tình
Trương Tâm Nhi,Nhạc Trẻ,532,Lời Yêu Thương
Go One,Nhạc Trẻ,523,Nhớ Mong
"Quang Lê,Mai Thiên Vân",Trữ Tình,1586527,Nhà Anh Nhà Em
Wanbi Tuấn Anh,Nhạc Trẻ,315812,Bắt Sóng Cảm Xúc
HKT,Nhạc Trẻ,4336232,Bên Anh Em Sẽ Không Có Tương Lai
An Coong,Không Lời,200886,Em Của Ngày Hôm Qua (Piano Cover)
Đình Phong,Nhạc Trẻ,1045735,Yêu Đơn Phương Người Cũ
"OnlyC,Avatar Boys",Nhạc Trẻ,1644143,Đắng Lòng Thanh Niên
Hải Băng,Nhạc Trẻ,378323,Tưởng Rằng Đã Quên
Đình Phong,Nhạc Trẻ,2398998,Chỉ Còn Anh Và Mưa
Mr.Siro,Nhạc Trẻ,10170480,Bức Tranh Từ Nước Mắt
Hồ Quang Hiếu,Nhạc Trẻ,5176720,Không Cảm Xúc
Quang Hà,Nhạc Trẻ,1708075,Ngỡ
Khánh Phương,Nhạc Trẻ,1479425,Lời Nói Của Thế Gian
Vương Anh Tú,Nhạc Trẻ,5447138,Giúp Anh Trả Lời Những Câu Hỏi
Ngô Kiến Huy,Nhạc Trẻ,5317102,Là Người Em Đã Yêu
Yuki Huy Nam,Nhạc Trẻ,108277,Cần Một Lời Giải Thích
Yuki Huy Nam,Nhạc Trẻ,13703365,Nhìn Em Lần Cuối
The Men,Nhạc Trẻ,977476,Chính Là Anh
Khánh Tân,Nhạc Trẻ,35137,Nhớ Người Anh Yêu
Nam Du,Nhạc Trẻ,362902,Lời Hứa Chỉ Là Lời Hứa
"Karik,OnlyC",Rap Việt,10396392,Anh Không Đòi Quà
Lệ Quyên,Nhạc Trẻ,1447181,Thôi Đừng Chiêm Bao
Bích Phương,Nhạc Trẻ,2962082,Nếu Hạnh Phúc Không Phải Em
"Hoàng Tôn,Yanbi",Nhạc Trẻ,6252946,Em Không Quay Về
Bích Phương,Nhạc Trẻ,4410188,Chỉ Là Em Giấu Đi
Bích Phương,Nhạc Trẻ,1394925,Em Không Tin
Bích Phương,Nhạc Trẻ,2257027,Nếu Anh Là Em
Hồ Việt Trung,Nhạc Trẻ,3211656,Anh Nguyện Chết Vì Em
"Bảo Thy,Hồ Quang Hiếu",Nhạc Trẻ,3652809,Nếu Như Ta Cách Xa
The Men,Nhạc Trẻ,3073024,Anh Sợ Mất Em
Hồ Quang Hiếu,Nhạc Trẻ,24946070,Con Bướm Xuân
"Phương Mỹ Chi,Quế Như,Tấn Lợi",Trữ Tình,5478087,Em Đi Trên Cỏ Non
La Hoàng Phúc,Nhạc Trẻ,135074,Cố Gượng Cười
Tùng Sơn,Nhạc Trẻ,4042022,Chắc Ai Đó Sẽ Về (Chàng Trai Năm Ấy OST)
Châu Khải Phong,Nhạc Trẻ,804724,Em Là Món Quà Vô Giá
"Hoàng Tôn,Kay Trần",Nhạc Trẻ,4862103,Chỉ Có Em
"Phạm Hồng Phước,Suni Hạ Linh",Nhạc Trẻ,12340,Cám Ơn Người Đã Rời Xa Tôi (Radio Version)
An Coong,Không Lời,14290,Mùa Yêu Cũ (Piano Cover)
An Coong,Không Lời,60443,Chưa Bao Giờ (Piano Cover)
An Coong,Nhạc Hoa,12828,Happy Birthday To Me
Yuki Huy Nam,Nhạc Trẻ,6550544,Ngày Ngày Gọi Tên Em
An Coong,Không Lời,178987,Chờ Người Nơi Ấy (Piano Cover)
Juun Đăng Dũng,Không Lời,312,Anyway Beat
"Juun Đăng Dũng,Suni Hạ Linh",Không Lời,879,Chẳng Thể Là Ai Khác Beat
Juun Đăng Dũng,Nhạc Trẻ,50437,Anyway
An Coong,Không Lời,211836,Thời Gian Sẽ Trả Lời (Piano Version)
"Juun Đăng Dũng,Suni Hạ Linh",Nhạc Trẻ,5920,Chẳng Thể Là Ai Khác
An Coong,Không Lời,202228,Em Không Quay Về (Piano Cover)
An Coong,Không Lời,229447,Dấu Mưa (Piano Cover)
An Coong,Không Lời,394675,Em Muốn (Piano Cover)
An Coong,Không Lời,108785,Mình Yêu Nhau Đi (Piano Cover)
An Coong,Không Lời,19420,Âm Thầm Bên Em (Piano Cover)
An Coong,Không Lời,295021,Nắng Ấm Xa Dần (Piano Cover)
Phương Chi Bảo,Không Lời,128,Nguội Lạnh Beat
Phương Chi Bảo,Trữ Tình,1184,Máu Chảy Ruột Mềm
Phương Chi Bảo,Nhạc Trẻ,585,Nguội Lạnh
V.A,Nhạc Trẻ,11599,Hoa Hồng Của Quỷ (OST)
"Y Thanh,V.A",Nhạc Trẻ,286256,Hãy Cười
V.A,Nhạc Trẻ,663,Một Thế Giới
V.A,Nhạc Trẻ,9970,Bạn Ơi (Version 2)
"Trịnh Lam,Minh Tuyết",Nhạc Trẻ,284863,	Dư Âm Tình Ta
"Lưu Bích,Nguyễn Hưng",Nhạc Trẻ,365148,Trả Nợ Tình Xa
"Duy Uyên,Phạm Thái Thành",Trữ Tình,256022,Cà Phê Miệt Vườn
"Shayla,Philip Huy",Nhạc Trẻ,271514,Thiên Duyên Tiền Định
V.A,Nhạc Trẻ,334053,Bầu Trời Âm Nhạc
"Quang Lê,Minh Tuyết",Trữ Tình,2867765,Đừng Nói Xa Nhau
DJ,Nhạc Trẻ,878491,LK Nhạc Việt (Remix)
"Đặng Thế Luân,Băng Tâm",Trữ Tình,461930,Tình Nghĩa Đôi Ta Chỉ Thế Thôi
Đan Nguyên,Trữ Tình,298938,Lầm (Lam Phương)
Đan Nguyên,Trữ Tình,357820,Thói đời
Đan Nguyên,Trữ Tình,281068,Đêm Lang Thang (Vinh Sử)
Đan Nguyên,Trữ Tình,332425,Gặp Nhau Làm Chi
Đan Nguyên,Trữ Tình,361595,LK Ngày Vui Qua Mau
Đan Nguyên,Trữ Tình,464351,Hãy Quên Anh
Đan Nguyên,Trữ Tình,503999,Nếu một ngày
Đan Nguyên,Trữ Tình,365927,Căn nhà màu tím (Hoài Linh)
Đan Nguyên,Trữ Tình,398525,Tình Kỷ Nữ (Trịnh Lâm Ngân)
"LyLy Trần,Trương Tâm Nhi",Nhạc Trẻ,462076,Hạnh Phúc Đi Anh
Đan Nguyên,Trữ Tình,547447,Chuyện Tình Không Dĩ Vãng
Trương Tâm Nhi,Nhạc Trẻ,148181,Phía Sau Anh
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,430,Niềm Đau Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,669,Người Ấy Yêu Em Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,601,Hạnh Phúc Đi Anh Remix
Lyna Thùy Linh,Nhạc Trẻ,148897,Giữ Giùm Em Trái Tim
Trương Tâm Nhi,Nhạc Trẻ,742,A.T.S.M. (Ảo Tưởng Sức Mạnh)
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,52562,Người Tình Lạc Lối Remix
"Trương Tâm Nhi,DJ Phơ Nguyễn",Nhạc Trẻ,584,Phía Sau Anh Remix
Lyna Thùy Linh,Không Lời,2457,Giữ Giùm Em Trái Tim Beat
Lyna Thùy Linh,Không Lời,2534,Em Khóc Vì Anh Beat
Lyna Thùy Linh,Không Lời,3475,Điều Tốt Nhất Là Chia Tay Beat
Lyna Thùy Linh,Không Lời,2754,Chỉ Một Người Hiểu Beat
Lyna Thùy Linh,Không Lời,3941,Em Thật May Mắn Beat
Lyna Thùy Linh,Nhạc Trẻ,7728,Em Khóc Vì Anh
"Lyna Thùy Linh,Gia Ly",Nhạc Trẻ,19117,Điều Tốt Nhất Là Chia Tay
Lyna Thùy Linh,Nhạc Trẻ,12923,Em Thật May Mắn
Thái Phi Long,Nhạc Trẻ,302,Si Tình Tỉnh Giấc
Thái Phi Long,Nhạc Trẻ,367,Thiên Đường Tình Yêu
Thái Phi Long,Nhạc Trẻ,272,Khoảng Trống
Thái Phi Long,Nhạc Trẻ,214,Hương Tình Buồn
Thái Phi Long,Nhạc Trẻ,316,Góc Phố Xưa
Go One,Nhạc Trẻ,936,Xuân Về Nơi Nơi
Go One,Nhạc Trẻ,939,Như Anh Từng Mơ
Thái Phi Long,Không Lời,206,Hương Tình Buồn Beat
Thái Phi Long,Không Lời,160,Thiên Đường Tình Yêu Beat
Lyna Thùy Linh,Nhạc Trẻ,9945,Chỉ Một Người Hiểu
Go One,Nhạc Trẻ,255,Dành Cho Con
Go One,Nhạc Trẻ,259,Nhớ Ơn Mẹ
Go One,Nhạc Trẻ,271,Nguyện Ước Con Dành Cho Mẹ
Lyna Thùy Linh,Nhạc Trẻ,333099,Làm Người Yêu Em Nhé
Lyna Thùy Linh,Trữ Tình,602689,Mẹ Hiền Của Con
Go One,Nhạc Trẻ,294,Con Yêu
Lyna Thùy Linh,Nhạc Trẻ,11682,Tìm Đâu Một Người Hơn Anh
Go One,Nhạc Trẻ,386,Con Sẽ Không Quên
Lyna Thùy Linh,Nhạc Trẻ,127499,Trời Cho Em Mọi Thứ (Version 2)
Lyna Thùy Linh,Nhạc Trẻ,150407,Anh Ác Lắm
Lyna Thùy Linh,Nhạc Trẻ,201245,Mẹ Em Không Thích Anh
Lyna Thùy Linh,Nhạc Trẻ,56274,Hai Câu Hỏi
Lyna Thùy Linh,Nhạc Trẻ,1421865,Yêu Quá Lâu
Lyna Thùy Linh,Nhạc Trẻ,1083239,Em Khóc Vì Anh
Lyna Thùy Linh,Nhạc Trẻ,638334,Trời Cho Em Mọi Thứ
Ái Phương,Nhạc Trẻ,866855,Tôi Thấy Hoa Vàng Trên Cỏ Xanh
Trịnh Thăng Bình,Nhạc Trẻ,1239197,Em Cần Thời Gian
Bảo Uyên,Nhạc Trẻ,1184738,Để Lại Cho Em
Trung Quân Idol,Nhạc Trẻ,1325178,Mưa Trên Biển Vắng
Ngô Kiến Huy,Nhạc Trẻ,1697542,Đến Lúc Quên
Vương Anh Tú,Nhạc Trẻ,377160,Trả Lại Những Gì Thuộc Về Em
"Bằng Cường,Thái Lan Viên",Nhạc Trẻ,343442,Đợi Em Về
Ái Phương,Nhạc Trẻ,5716,Câu Chuyện Của Gió
Lệ Quyên,Trữ Tình,2122800,Hoa Nở Về Đêm
Ái Phương,Nhạc Trẻ,33158,Xuân Hạ Thu Đông
Ái Phương,Nhạc Trẻ,45075,Hạnh Phúc Nhạt Nhòa
Ái Phương,Nhạc Trẻ,27560,Cuốn Trôi Giấc Mơ
Vương Anh Tú,Nhạc Trẻ,57453,Tan Biến
Hồ Quang Hiếu,Nhạc Trẻ,1251593,Chỉ Là Anh Đang Mơ
Châu Khải Phong,Nhạc Trẻ,1333860,Chuỗi Ngày Vắng Em (Remix New Version)
Lệ Quyên,Trữ Tình,363291,Bài Không Tên Số 6
Lệ Quyên,Trữ Tình,355369,Bài Không Tên Số 9
Lệ Quyên,Trữ Tình,373310,Bài Không Tên Số 7
Lệ Quyên,Trữ Tình,346971,Bài Không Tên Số 8
Lệ Quyên,Trữ Tình,534697,Câu Chuyện Đầu Năm
Lệ Quyên,Trữ Tình,977013,Chiều Cuối Tuần
"OnlyC,Binz",Nhạc Trẻ,1397865,Sau Lưng Anh Sẽ Là
Lệ Quyên,Trữ Tình,940637,Kiếp Cầm Ca
Lệ Quyên,Tiền Chiến,1074101,Dấu Tình Sầu
Lệ Quyên,Trữ Tình,948209,Tình Yêu Trả Lại Trăng Sao
OnlyC,Rap Việt,19150,Xa Em
