singers,genres,total_play,title
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",561,Bây Giờ Tháng Mấy
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",8261,Tình Người Ngoại Đạo (Guitar Version)
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",4693,Tâm Tình Hiến Dâng
"Thanh Thảo,Lý Công","Việt Nam,Nhạc Trữ Tình",116,Định Mệnh
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",3987,Sao Biển
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",2921,Cung Chúc Trinh Vương
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",1885,Lắng Nghe Lời Chúa
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",638,Lời Mẹ Nhắn Nhủ
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",1823,Giọt Lệ Thống Hối
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",1174,Một Đời Như Chúa
"Thanh Thảo,Lý Công","Việt Nam,Nhạc Quê Hương",101,Hương Sầu Riêng Muộn
Thanh Thảo,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",241,Chuyện Hợp Tan
"Thanh Thảo,Lý Công","Việt Nam,Nhạc Quê Hương",176,Chuyện Vườn Sầu Riêng
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",3051,Xin Vâng
"Thanh Thảo,Lý Công","Việt Nam,Nhạc Quê Hương",721,Anh Hãy Về Đi
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",1777,Dâng Mẹ
"Huy Nam (A#),Hoàng Yến Chibi","Việt Nam,Nhạc Trẻ",15042,Ta Nói Nó Dzui
Bảo Thy,"Việt Nam,Nhạc Trẻ",4621940,Càng Khó Càng Yêu
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Đạo",6655,Ca Khúc Trầm Hương
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",388407,Làm Sao Giữ (Beat)
Phương Thiên Hoàng,"Việt Nam,Nhạc Trẻ",577077,Điều Ấy Tôi Học Từ Chính Em
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",1104915,Tình Yêu Giữa Mùa Đông
Khưu Huy Vũ,"Việt Nam,Nhạc Trẻ",12118,Yêu Chị Hai Lúa (Remix)
"Kelvin Khánh,JC Hưng","Việt Nam,Nhạc Trẻ",575845,Nhặt Lại Mảnh Vỡ
Dương Triệu Vũ,"Việt Nam,Nhạc Trẻ",76955,Muộn Màng
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",192509549,Em Của Ngày Hôm Qua
"Ngô Kiến Huy,Yến Trang","Nhạc Trẻ,Việt Nam",160228,Mùa Đông Ấm Áp
Nguyễn Duy Idol,"Việt Nam,Nhạc Trẻ",7347,Can't Help Falling In Love - Make You Feel...
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",331975,Người Tình Mo Cau
Trung Quân Idol,"Việt Nam,Nhạc Trẻ",14014637,Chiều Nay Không Có Mưa Bay
"Đào Phi Dương,Lý Diệu Linh","Việt Nam,Nhạc Trữ Tình",2738817,Tình Nghèo Có Nhau
UnlimiteD,"Rock Việt,Việt Nam",23998,Sự Sống
UnlimiteD,"Việt Nam,Rock Việt",1799144,Nối Vòng Tay Lớn
UnlimiteD,"Rock Việt,Việt Nam",46911,Mộ Gió
UnlimiteD,"Rock Việt,Việt Nam",5848,Sự Cứu Chuộc
"Cẩm Ly,Vân Quang Long","Việt Nam,Nhạc Trẻ",32179,Đêm Cuối Cho Nhau
UnlimiteD,"Rock Việt,Việt Nam",18267,Tái Sinh
UnlimiteD,"Rock Việt,Việt Nam",2805,UTD Jam
UnlimiteD,"Rock Việt,Việt Nam",109350,Linh Hồn Vẫn Tồn Tại
UnlimiteD,"Rock Việt,Việt Nam",124102,Lời Nguyền
"V.Music,Ái Phương","Việt Nam,Nhạc Trẻ",696464,Về Với Yêu Thương
Giang Hồng Ngọc,"Nhạc Trữ Tình,Việt Nam",51743,Khoảnh Khắc
"Quốc Thiên,Uyên Linh","Việt Nam,Nhạc Trữ Tình",1048298,Chiếc Lá Mùa Đông
Trúc Nhân,"Việt Nam,Nhạc Trẻ",4010646,Đông
Hồ Ngọc Hà,"Nhạc Trẻ,Việt Nam",80318,Một Ngày Giá Băng
Sơn Ngọc Minh,"Việt Nam,Nhạc Trẻ",7080,Giáng Sinh Rộn Ràng
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",21481975,Một Cộng Một Lớn Hơn Hai
"Hồ Ngọc Hà,Team Hồ Ngọc Hà","Việt Nam,Nhạc Trẻ",371811,Liên Khúc Merry Christmas And Happy New...
Mr. Siro,"Việt Nam,Nhạc Trẻ",29857251,Vô Hình Trong Tim Em
Nguyễn Hoàng Dũng,"Việt Nam,Nhạc Trẻ",4528731,Yếu Đuối
Lê Bảo Bình,"Việt Nam,Nhạc Trẻ",1908230,Nhớ Gia Đình
Khởi My,"Việt Nam,Nhạc Trẻ",6568842,Dễ Thương
Khởi My,"Việt Nam,Nhạc Trẻ",59166616,Người Yêu Cũ
"Kay Trần,Binz","Việt Nam,Nhạc Trẻ,Rap Việt",2976891,Phía Sau Em
Đoàn Duy Thành,"Việt Nam,Nhạc Trẻ",12519,Chính Em Là Người Anh Yêu
Đinh Hương,"Việt Nam,Nhạc Trẻ",4341,Giáng Sinh Về
Hải Băng,"Việt Nam,Nhạc Trẻ",665952,Cứ Ngỡ Là Mơ
Thanh Thảo,"Việt Nam,Nhạc Trẻ",42358,Người Tình Mùa Đông
Hari Won,"Việt Nam,Nhạc Trẻ",562389,Con Gái Có Quyền Điệu
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",77799760,Khuôn Mặt Đáng Thương
Lê Bảo Bình,"Việt Nam,Nhạc Trẻ",686128,Hot Girl Người Ta
Bùi Anh Tuấn,"Việt Nam,Nhạc Trẻ",31213785,Buông
Chi Dân,"Việt Nam,Nhạc Trẻ",20208942,Anh Không Sao Đâu
"OnlyC,Binz","Việt Nam,Nhạc Trẻ,Rap Việt",6205838,Sau Lưng Anh Sẽ Là
Dương Triều Vỹ,"Việt Nam,Nhạc Trẻ",33313,Đời Con Gái
Lyna Thùy Linh,"Việt Nam,Nhạc Trẻ",1588803,Chồng Người Ta
Hồ Việt Trung,"Việt Nam,Nhạc Trẻ",5926515,Yêu Anh Em Nhé
Trịnh Đình Quang,"Việt Nam,Nhạc Trẻ",42773189,Thế Giới Ảo Tình Yêu Thật
Trọng Hiếu,"Việt Nam,Nhạc Trẻ",1692484,Em Là Bà Nội Của Anh
"JustaTee,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",22157799,2AM
Huy Nam (A#),"Việt Nam,Nhạc Trẻ",3611562,Em Của Quá Khứ (Remix)
Mờ Naive,"Việt Nam,Nhạc Trẻ",460600,Nhạc Khúc Tình Yêu
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",6531526,Khi Phải Quên Đi
Cảnh Minh,"Việt Nam,Nhạc Trẻ",20070471,Có Không Giữ Mất Đừng Tìm
Hạnh Sino,"Việt Nam,Nhạc Trẻ",1203275,Ngày Đẹp Nhất Để Biến Mất
"JC Hưng,Binz","Việt Nam,Nhạc Trẻ",886603,Bên Anh Đêm Nay
Anh Quân Idol,"Việt Nam,Nhạc Trẻ",9811875,Cám Ơn Vì Tất Cả
Trương Việt Thái,"Việt Nam,Nhạc Trẻ",28131,Nơi Anh Lặng Im
"Vũ Duy Khánh,Khắc Anh","Việt Nam,Nhạc Trẻ",37873237,Vợ Yêu
Trịnh Thăng Bình,"Việt Nam,Nhạc Trẻ",2187631,Đâu Ai Đợi Mình
"Phạm Hồng Phước,Suni Hạ Linh","Việt Nam,Nhạc Trẻ",5074870,Cám Ơn Người Đã Rời Xa Tôi
Đào Bá Lộc,"Việt Nam,Nhạc Trẻ",16800451,Đơn Phương
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",94877038,Chắc Ai Đó Sẽ Về
Trọng Hiếu,"Việt Nam,Nhạc Trẻ",15549677,Con Đường Tôi
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",125139730,Không Phải Dạng Vừa Đâu
Khắc Việt,"Việt Nam,Nhạc Trẻ",25967896,Tội Cho Cô Gái Đó
Hồ Quang Hiếu,"Việt Nam,Nhạc Trẻ",7001896,Hết Rồi
Wendy Thảo,"Việt Nam,Nhạc Trẻ",6172752,Không Còn Nợ Nhau
Trịnh Đình Quang,"Việt Nam,Nhạc Trẻ",10634385,Con Nợ Mẹ
HUI,"Việt Nam,Nhạc Trẻ",7497444,I Belong To You Bae
Huy Nam (A#),"Việt Nam,Nhạc Trẻ",17297899,Em Của Quá Khứ
The Men,"Việt Nam,Nhạc Trẻ",2317815,Mất Anh Em Có Buồn
Chi Dân,"Việt Nam,Nhạc Trẻ",38883806,Làm Vợ Anh Nhé
Ái Phương,"Việt Nam,Nhạc Trẻ,Nhạc Phim",6864791,Tôi Thấy Hoa Vàng Trên Cỏ Xanh
Bùi Vĩnh Phúc,"Việt Nam,Nhạc Trẻ",21280281,Yêu Em Nhưng Không Với Tới
Hoài Lâm,"Việt Nam,Nhạc Trẻ",38928168,Có Khi
Mai Fin,"Việt Nam,Nhạc Trẻ",2120209,Chủ Nhật Buồn
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ",5132239,Vợ Tuyệt Vời Nhất
Trịnh Đình Quang,"Việt Nam,Nhạc Trẻ",6351649,Nếu Em Còn Tồn Tại
Lương Minh Trang,"Việt Nam,Nhạc Trẻ",3993064,A.N.H
Khắc Quốc Hải,"Việt Nam,Nhạc Trữ Tình",918,Tình Em Tháp Mười
Khắc Quốc Hải,"Việt Nam,Nhạc Trữ Tình",892,Nhớ Nhau Hoài
Tiến Minh,"Việt Nam,Nhạc Trữ Tình",3677159,Vệt Nắng Cuối Trời
"Lưu Ánh Loan,Thiên Quang","Việt Nam,Nhạc Trữ Tình",984460,Tình Nghèo Có Nhau
"Khắc Quốc Hải,Nguyễn Văn Mẹo","Việt Nam,Nhạc Trữ Tình",1797,Về Đâu Mái Tóc Người Thương
Khắc Quốc Hải,"Việt Nam,Nhạc Trữ Tình",2235,Hoa Tím Người Xưa
"Đen,Linh Cáo","Việt Nam,Nhạc Trẻ,Rap Việt",25011678,Đưa Nhau Đi Trốn
"Phùng Ngọc Huy,Mai Phương","Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",301349,Ký Ức Về Thầy Cô
Khắc Quốc Hải,"Việt Nam,Nhạc Trữ Tình",1247,Khúc Hát Tự Tình
"Khắc Quốc Hải,Sơn Thị Hiền","Việt Nam,Nhạc Trữ Tình",1190,Nối Lại Tình Xưa
Mr. Siro,"Việt Nam,Nhạc Trẻ",41825703,Dưới Những Cơn Mưa
Thùy Dương,"Việt Nam,Nhạc Trữ Tình",647309,Cô Đi Nuôi Dạy Trẻ
Trịnh Đình Quang,"Việt Nam,Nhạc Trẻ",42147571,Thất Tình
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",2786576,Vì
"Minh Tuyết,Bằng Kiều","Việt Nam,Nhạc Trữ Tình",6856336,Xin Lỗi Anh
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",2253291,LK Thua Một Người Dưng
"Khả Tú,Mạnh Quỳnh","Nhạc Trữ Tình,Việt Nam",2833857,Đám Cưới Trên Đường Quê
"Tuấn Hưng,Lệ Quyên","Nhạc Trẻ,Việt Nam",970880,Như Giấc Chiêm Bao
Giáng Tiên,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",15627473,Trách Ai Vô Tình
"Tuấn Hưng,Lệ Quyên","Việt Nam,Nhạc Trữ Tình",987579,Nơi Thời Gian Ngừng Lại
Lệ Quyên,"Việt Nam,Nhạc Trẻ",3491307,Ta Đã Từng Yêu
"Quang Dũng,Lệ Quyên","Nhạc Trữ Tình,Việt Nam",187272,Thêm Một Lần Yêu Thương
"Tuấn Hưng,Lệ Quyên","Nhạc Trẻ,Việt Nam",661183,Trái Tim Không Ngủ Yên
Lệ Quyên,"Việt Nam,Nhạc Trẻ",12778159,Nếu Em Được Chọn Lựa
Lệ Quyên,"Việt Nam,Nhạc Trẻ",1080678,Giây Phút Cuối
"Đăng Khôi,Lệ Quyên","Nhạc Trẻ,Việt Nam",364054,Tình Cũ Đã Qua
Lệ Quyên,"Việt Nam,Nhạc Trẻ",567194,Yêu Thương Giờ Là Quá Khứ
Lệ Quyên,"Việt Nam,Nhạc Trẻ",462579,Người Tình
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",933229,Hãy Trả Lời Em
Lệ Quyên,"Việt Nam,Nhạc Trẻ",1114637,Vẫn Biết Là Nhung Nhớ
Lệ Quyên,"Việt Nam,Nhạc Trẻ",2131460,Biết Đến Bao Giờ
Lệ Quyên,"Việt Nam,Nhạc Trẻ",260711,Đừng Hỏi Vì Sao
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",554444,Thêm Một Lần Yêu Thương
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",4784694,Nỗi Nhớ Mùa Đông
Lệ Quyên,"Việt Nam,Nhạc Trẻ",5289557,Hãy Để Em Ra Đi
Lệ Quyên,,2954331,Thôi Đừng Chiêm Bao
Lệ Quyên,"Việt Nam,Nhạc Trẻ",2622564,Quay Lại Từ Đầu
Lệ Quyên,"Việt Nam,Nhạc Trẻ",1947353,Tìm Lại Lần Nữa
Lệ Quyên,"Việt Nam,Nhạc Trẻ",168694,Hát Cho Một Cuộc Tình
Lệ Quyên,"Việt Nam,Nhạc Trẻ",3322453,Hãy Yêu Thật Lòng
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",34741,Hai Ta Sẽ Một Nhà
Lệ Quyên,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",3452338,Chân Tình
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",8329,Chỉ Cần Em
Lệ Quyên,"Việt Nam,Nhạc Trẻ",14451076,Nỗi Đau Ngự Trị
Lệ Quyên,"Việt Nam,Nhạc Trẻ",1137584,Tình Đời
Lệ Quyên,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",780992,Lầm Lỡ
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",7354124,Tình Lỡ
Lệ Quyên,"Nhạc Trẻ,Việt Nam,Nhạc Trữ Tình",441845,Sang Ngang
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",16885,Đông Cúc Họa Mi
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",1034278,Buồn
Lệ Quyên,"Nhạc Trẻ,Việt Nam,Nhạc Trữ Tình",566603,Chờ Người
Lệ Quyên,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",1423764,Dạ Khúc
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",1346873,Biển Cạn
"Lê Hiếu,Lệ Quyên","Việt Nam,Nhạc Trẻ",3418198,Con Đường Màu Xanh
"Lệ Quyên,Hồ Trung Dũng","Việt Nam,Nhạc Trữ Tình",1521296,Quá Muộn Màng
"Khánh Duy Khương,Quang Đại","Việt Nam,Nhạc Trẻ",36894,Chàng Trai Si Tình
Hoàng Bảo Phong,"Việt Nam,Nhạc Trẻ",891,Phố Không Còn Ai
Triệu Việt Quân,"Việt Nam,Nhạc Trẻ",1760,Nói Anh Nghe Vì Sao
Vương Hải,"Việt Nam,Nhạc Trẻ",1614,Nhớ Em Mùa Đông
Khắc Quốc Hải,"Việt Nam,Nhạc Trữ Tình",255487,Về Thăm Quê Mẹ
Trương Vĩnh Đạt,"Việt Nam,Nhạc Trẻ",544,Hãy Cho Anh Bên Em
"Hồng Chinh,Phúc Bồ","Việt Nam,Nhạc Trẻ",2925,Cho Em Lời Yêu Thương
Kim Linh,"Việt Nam,Nhạc Trẻ",475,Suy Tư Đêm
J.T Hữu Toàn,"Việt Nam,Nhạc Trẻ",6256,Đợi Mưa
Phương Thế Huy,"Việt Nam,Nhạc Trẻ",163426,Cứ Để Anh Lo
Cao Nam Thành,"Việt Nam,Nhạc Trẻ",7206,Làm Sao Quên Được Em
Ngọc Thúy,"Việt Nam,Nhạc Trẻ",37913,Yêu Thương Của Em
Hoàng Tuấn Kiệt,"Việt Nam,Nhạc Trẻ",9205,Sẽ Mau Quên Thôi
Phạm Thiên Huy,"Việt Nam,Nhạc Trẻ",2540598,M.Ư.A
"Huỳnh Minh Anh,Raper SMO","Việt Nam,Nhạc Trẻ",2283,Rung Động
Lâm Onbi,"Việt Nam,Nhạc Trẻ",2678,Chuyện Đó Tại Sao Không
Linh Miu,"Việt Nam,Nhạc Trẻ",15257,Em Đến Trái Đất Để Yêu Anh
Đỗ Xuân Sơn,"Việt Nam,Nhạc Trẻ",5543,Chờ
Thiên Dũng,"Việt Nam,Nhạc Trẻ",6574,Thôi Ngừng Nhớ Em
Phương Dung,"Việt Nam,Nhạc Trẻ",2286,Anh Không Biết Trân Trọng
Dương Bình Minh,"Việt Nam,Nhạc Trẻ",1508,Nước Mắt Chia Đôi
Trương Khải Minh,"Việt Nam,Nhạc Trẻ",16372,Đừng Cố Bước Đến Bên Anh
Dương Nhất Linh,"Việt Nam,Nhạc Trẻ",3521,Người Ấy Chỉ Yêu Tạm
Bùi Vĩnh Phúc (Hot Boy Kẹo Kéo),"Việt Nam,Nhạc Trẻ",15383,Em Ơi Mình Đi Bay
Lê Hoàng Phong,"Việt Nam,Nhạc Trẻ",3778,Mưa Và Em
"Hoàng Y Nhung,Lý Hào Nam","Việt Nam,Nhạc Trẻ",33062,Vợ Yêu Của Chồng
"Khánh Phương,Vi Nhạn Ngọc","Việt Nam,Nhạc Trẻ",72033,Tình Yêu Tái Sinh
Khánh Phong,"Việt Nam,Nhạc Trẻ",62807,Sao Em Buông Tay Anh
Phương Thiên Hoàng,"Việt Nam,Nhạc Trẻ",21726,Điều Ấy Tôi Học Từ Chính Em (Beat)
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",1249385,Gấu Ở Đâu Khi Gió Đông Về
Quang Hà,"Việt Nam,Nhạc Trẻ",13912,Bài Thánh Ca Buồn
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",8050317,Làm Sao Giữ
Phương Thiên Hoàng,"Việt Nam,Nhạc Trẻ",802589,Yêu Người Có Người Yêu
Phương Thiên Hoàng,"Việt Nam,Nhạc Trẻ",18898,Gấu Chưa Có Gió Đông Đã Về
Phương Thiên Hoàng,"Việt Nam,Nhạc Trẻ",974,Gấu Chưa Có Gió Đông Đã Về (Beat)
Hari Won,"Việt Nam,Nhạc Trẻ",3074808,Hoa Tuyết
Phạm Trưởng,"Việt Nam,Nhạc Trẻ",1264559,Noel Buồn
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",85843824,Vợ Người Ta
Phương Thiên Hoàng,"Việt Nam,Nhạc Trẻ",280,Yêu Người Có Người Yêu (Beat)
Nam Hee,"Việt Nam,Nhạc Trẻ",9507,Noel Nhớ Người
Hằng BingBoong,"Việt Nam,Nhạc Trẻ",145772,Chờ Ai Đêm Giáng Sinh
Hương Tràm,"Việt Nam,Nhạc Trẻ",1757068,Nhớ Anh Mùa Đông
"Hà Lê,Phúc Bồ","Việt Nam,Nhạc Trẻ,Rap Việt",5557891,Đông Cuối
Triệu Lộc,"Việt Nam,Nhạc Trẻ",94221,Noel Chia Xa
Hoàng Bách,"Việt Nam,Nhạc Trẻ",572504,Giáng Sinh Một Mình
"Phạm Hoàng Duy,Trịnh Thăng Bình","Việt Nam,Nhạc Trẻ",119595,Noel Cô Đơn
"Min (St.319),Mr A","Việt Nam,Nhạc Trẻ",15900007,Tìm
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",161705,Giáng Sinh Không Nhà
Minh Vương M4U,"Việt Nam,Nhạc Trẻ",3214654,Giáng Sinh Cuối
Hồ Quỳnh Hương,"Việt Nam,Nhạc Trẻ",134039,Nỗi Nhớ Anh Mùa Đông
Ưng Đại Vệ,"Việt Nam,Nhạc Trẻ",467147,Lonely Xmas (New Version)
Noo Phước Thịnh,"Việt Nam,Nhạc Trẻ",5521187,Xa Em
Minh Thư,"Việt Nam,Nhạc Trẻ",21889,Xa Anh
Minh Thư,"Việt Nam,Nhạc Trẻ",114304,Phép Lạ
Minh Thư,"Việt Nam,Nhạc Trẻ",9837,Muộn Phiền
MicroWave,"Việt Nam,Rock Việt",382845,Ước Mơ
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",139341,Tôi Yêu Em
Minh Thư,"Việt Nam,Nhạc Trẻ",21502,Tình Pha Lê
Bức Tường,"Việt Nam,Rock Việt",1275982,I Am Your Stylish Man
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",71090,Radio Buồn
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",7376589,Làm Sao Nói Hết
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",259944,Vào Đời
Bức Tường,"Việt Nam,Rock Việt,Nhạc Không Lời,New Age / World Music,Hòa Tấu",180438,Bất Tử
Minh Thư,"Việt Nam,Nhạc Trẻ",20497,Người Tình Đã Xa
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",7951,Ở Lại
Bức Tường,"Việt Nam,Rock Việt",86130,Đôi Bàn Tay
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",13250,Sáng
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",53848,Chơi Vơi
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",39438,Mỏi
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",164708,Rung Chuông Vàng
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",16517,Chọi Trâu
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",19836,Chờ Bước Chân Em Đi
Bức Tường,"Nhạc Trẻ,Việt Nam",49582,Người Bão
Bức Tường,"Việt Nam,Rock Việt",220511,Ngày Khác
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",3493,Cô Gái Quàng Khăn Đỏ
Bức Tường,"Việt Nam,Nhạc Trẻ,Rock Việt",13727,Bài Ca Sông Hồng
MicroWave,"Việt Nam,Rock Việt",35323,Chuyến Xe Đêm
MicroWave,"Việt Nam,Rock Việt",310288,Không Tên
MicroWave,"Việt Nam,Rock Việt",88531,Người Mẹ
MicroWave,"Việt Nam,Rock Việt",713969,Thời Gian
MicroWave,"Việt Nam,Rock Việt",20929,Liar
MicroWave,"Việt Nam,Rock Việt",82892,Intro
MicroWave,"Việt Nam,Rock Việt",1052561,Bay
MicroWave,,216283,Hạt Cát
MicroWave,"Việt Nam,Rock Việt",498134,Cô Đơn
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",34701,Những Phút Giây Qua
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",39629,Đi Tìm Bóng Núi
Bức Tường,"Việt Nam,Rock Việt",482873,Cơn Mưa Hoang Dã
Bức Tường,"Việt Nam,Rock Việt",280780,Dế Mèn
Bức Tường,"Rock Việt,Việt Nam",2154,Người Mộng Du
Bức Tường,"Rock Việt,Việt Nam",88946,Niềm Tin Cho Cát Bụi
Bức Tường,"Rock Việt,Việt Nam",453,Nam Châm
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",16094,Lời Nói Dối Muộn Màng
Bức Tường,"Việt Nam,Rock Việt",2947990,Tâm Hồn Của Đá
Bức Tường,"Việt Nam,Rock Việt",1786390,Ngày Hôm Qua
Bức Tường,"Việt Nam,Rock Việt",919369,Giọt Đắng
Bức Tường,"Việt Nam,Rock Việt",901772,Rock Xuyên Màn Đêm
Bức Tường,"Việt Nam,Rock Việt",3585332,Người Đàn Bà Hóa Đá
Bức Tường,"Việt Nam,Rock Việt",50364,Chim Hót Trời Xanh
Bức Tường,,2048471,Đường Đến Vinh Quang
Bức Tường,"Rock Việt,Việt Nam",3812011,Chuyện Tình Của Thủy Thần
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam,Rap Việt",44088,Bó Tay
Bức Tường,"Rock Việt,Việt Nam",11350,Cha Và Con
Bức Tường,"Việt Nam,Rock Việt",6789,Cơn Mưa Hoang Dã ver.2
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",429127,Nhắm Mắt
Bức Tường,"Việt Nam,Rock Việt",359888,Con Số 0
Bức Tường,"Việt Nam,Rock Việt",131488,Vô Hình
Bức Tường,"Rock Việt,Việt Nam",56836,Dấu Vết Nghiệt Ngã
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",537814,Thời Gian Tôi
Bức Tường,"Việt Nam,Rock Việt",2094441,Bài Ca Sông Hồng
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",630745,Con Hạc Giấy
Bức Tường,"Rock Việt,Việt Nam",26518,Ra Khơi
Phạm Anh Khoa,"Việt Nam,Nhạc Trẻ",172344,Lại Một Ngày
Bức Tường,"Việt Nam,Rock Việt",43295,Cô Gái Mù
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",316118,Thời Gian
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",54786,Một Chiều
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",1295309,Đừng Nhìn Lại
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",230982,Lý Quạ Kêu
MicroWave,"Việt Nam,Rock Việt",28705,Mộng Du
MicroWave,"Việt Nam,Rock Việt",124956,Sóng
MicroWave,"Việt Nam,Rock Việt",85023,Sói
MicroWave,"Việt Nam,Rock Việt",382202,Lối Thoát
MicroWave,"Việt Nam,Rock Việt",108743,Chiến Tranh
MicroWave,"Việt Nam,Rock Việt",58356,Mộng Du (Remix)
MicroWave,"Việt Nam,Rock Việt",47287,Trái Tim Dũng Cảm
MicroWave,"Việt Nam,Rock Việt",5857,Intro
Phạm Anh Khoa,"Việt Nam,Nhạc Trẻ,Rock Việt",29183,Thu
Phạm Anh Khoa,"Việt Nam,Rock Việt",35460,Cây Đa
Phạm Anh Khoa,"Việt Nam,Nhạc Trẻ,Rock Việt",20956,Why
Phạm Anh Khoa,"Việt Nam,Rock Việt",52910,Thời Gian
Phạm Anh Khoa,"Việt Nam,Nhạc Trẻ,Rock Việt",8804,Someday You'll See
Phạm Anh Khoa,"Việt Nam,Nhạc Trẻ,Rock Việt",136484,Bồ Công Anh
Gạt Tàn Đầy,"Rock Việt,Việt Nam",18208,Người Hoá Cáo
Gạt Tàn Đầy,"Rock Việt,Việt Nam",9261,Chùm Nho Chín Mọng
Phạm Anh Khoa,,301918,Throw Away
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",180236,Gió
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",30256,Sương Đêm
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",231255,Trở Về Ngày Xa Xưa
Gạt Tàn Đầy,"Rock Việt,Việt Nam",2720,Mứt
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",66734,Vòng Xoay
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",156889,Bỏ Lại Sau Hết
Phạm Anh Khoa,"Nhạc Trẻ,Việt Nam",122988,Yêu Em Dĩ Vãng
Gạt Tàn Đầy,"Rock Việt,Việt Nam",1616574,Đám Cưới Chuột
Gạt Tàn Đầy,"Rock Việt,Việt Nam",31309,Lại Một Bài Tình Ca Nữa
Minh Thư,"Việt Nam,Nhạc Trẻ",18830,Hãy Quên Đi Buồn Đau
Minh Thư,"Việt Nam,Nhạc Trẻ",8481,Con Tim Lẻ Loi
