singers,genres,total_play,title
Phạm Hồng Phước,"Việt Nam,Nhạc Trẻ",2488032,Anh Không Phải Hotboy
Ngô Kiến Huy,"Việt Nam,Nhạc Trẻ",6747702,Cho Vơi Nhẹ Lòng
Chi Dân,"Việt Nam,Nhạc Trẻ",3541228,Tìm Lại Nụ Cười
Ngô Kiến Huy,"Việt Nam,Nhạc Trẻ",4065486,Sau Một Nụ Cười
Ngô Kiến Huy,"Việt Nam,Nhạc Trẻ",2001756,Giá Một Lần Hoán Đổi
Chi Dân,"Việt Nam,Nhạc Trẻ",3125089,Sự Thật Sau Một Lời Hứa (Daniel Mastro Remix)
Ngô Kiến Huy,"Việt Nam,Nhạc Trẻ",770040,Hãy Trân Trọng Người Thương
Cao Thái Sơn,"Nhạc Trẻ,Việt Nam",2741249,Chạm Tay Vào Điều Ước
Cao Thái Sơn,"Việt Nam,Nhạc Trẻ",2896570,Yêu Một Người Mộng Mơ
Cao Thái Sơn,"Việt Nam,Nhạc Trẻ",6547181,Điều Ngọt Ngào Nhất
Phúc Bồ,"Việt Nam,Nhạc Trẻ",5621231,Điều Anh Muốn Nói
Cao Thái Sơn,"Việt Nam,Nhạc Trẻ",7704922,Anh Sai Rồi
Ngô Kiến Huy,"Việt Nam,Nhạc Trẻ",10281318,Là Người Em Đã Yêu
Nam Cường,"Việt Nam,Nhạc Trẻ",3863177,Phải Là Anh
Vương Anh Tú,"Việt Nam,Nhạc Trẻ",1160527,Giúp Anh Trả Lời Những Câu Hỏi (Beat)
Vương Anh Tú,"Việt Nam,Nhạc Trẻ",3535318,Xin Người Nhớ Tên
Nam Cường,"Việt Nam,Nhạc Trẻ",3471674,Mong Em Được Vui
ABBA,"Pop,Âu Mỹ",72252,One Of Us
"Nam Cường,Khắc Việt","Việt Nam,Nhạc Trẻ",15686988,Lời Hứa
Elton John,"Pop,Âu Mỹ",17164,Sad Songs (Say So Much)
Sarah McLachlan,"Pop,Âu Mỹ",24113,Angel
Nam Cường,"Nhạc Trẻ,Việt Nam",2381916,Đoạn Cuối Con Đường
Nam Cường,"Việt Nam,Nhạc Trẻ",562799,Sợ Mất Em
Eva Cassidy,"Pop,Âu Mỹ",36707,Over The Rainbow
Nam Cường,"Việt Nam,Nhạc Trẻ",1862494,Sợ
Ed Sheeran,"Âu Mỹ,Pop",214,Make It Rain
Ed Sheeran,"Âu Mỹ,Pop",18,Parting Glass (Live From Wembley Stadium)
Ed Sheeran,"Âu Mỹ,Pop",47,Small Bump (Live From Wembley Stadium)
Carly Simon,"Âu Mỹ,Pop",20,My Romance
Ed Sheeran,"Âu Mỹ,Pop",250,Touch And Go
Van Morrison,"Pop,Âu Mỹ,Rock",3552,Crazy Love
Ed Sheeran,"Âu Mỹ,Pop",138,New York
Nina Simone,"Pop,Âu Mỹ",3438,The Look Of Love
Nickelback,"Âu Mỹ,Rock",1153,Photograph
"Ricky Martin,Christina Aguilera","Âu Mỹ,Pop",961,Nobody Wants To Be Lonely
Chris Brown,"Âu Mỹ,R&B / Soul",37077,Run It
Ellie Goulding,"Pop,Âu Mỹ",44770,Your Song
Katy Perry,"Âu Mỹ,Pop",37993,The One That Got Away
Lady Antebellum,"Pop,Âu Mỹ",126415,Need You Now
The Fray,"Pop,Âu Mỹ",38302,How To Save A Life
Plain White T's,"Pop,Âu Mỹ",181018,Hey There Delilah
Gabrielle,"Pop,Âu Mỹ",19315,Out Of Reach
Ed Sheeran,"Âu Mỹ,Pop",245,Shirtsleeves
Ed Sheeran,"Âu Mỹ,Pop",274,Take It Back
Ed Sheeran,"Âu Mỹ,Pop",633,Runaway
Ed Sheeran,"Âu Mỹ,Pop",479,Even My Dad Does Sometimes
Ed Sheeran,"Âu Mỹ,Pop",331,The Man
Ed Sheeran,"Âu Mỹ,Pop",2120,Bloodstream
Billy Joel,"Âu Mỹ,Pop",2357,She's Got A Way
"Tony Bennett,Thalia","Âu Mỹ,Pop",1978,The Way You Look Tonight
Mariah Carey,"R&B / Soul,Âu Mỹ",37724,Shake It Off
"John Mayer,Katy Perry","Âu Mỹ,Country",12155,Who You Love
Carrie Underwood,"Âu Mỹ,Country",48,Heartbeat
Norah Jones,"Âu Mỹ,Blues / Jazz",42745,The Nearness Of You
Sara Bareilles,"Âu Mỹ,Pop",357,1000 Times
Ne-Yo,"Âu Mỹ,Pop",15608,Because Of You
Kelly Clarkson,"Âu Mỹ,Pop",213965,Behind These Hazel Eyes
"Fergie,Ludacris","Âu Mỹ,Pop",103036,Glamorous
The Black Eyed Peas,"Âu Mỹ,Rap / Hip Hop",375278,My Humps
Robin Thicke,"R&B / Soul,Âu Mỹ",3099,Lost Without U
John Mayer,"Âu Mỹ,Pop",9290,Your Body Is A Wonderland
Ed Sheeran,"Âu Mỹ,Pop",8857,Afire Love
"Ludacris,Pharell","Âu Mỹ,Rap / Hip Hop",844,Money Maker
The Fray,"Âu Mỹ,Rock",21962,How To Save A Life
Christina Aguilera,"Âu Mỹ,Pop,Blues / Jazz,R&B / Soul",14708,Candyman
"Beyoncé,Slim Thug","Âu Mỹ,R&B / Soul",2050,Check On It
"Châu Đăng Khoa,Karik","Việt Nam,Nhạc Trẻ",1901,Craze (Acapella Version)
"Châu Đăng Khoa,Karik","Việt Nam,Nhạc Trẻ",427,Craze (Beat)
Duffy,"Âu Mỹ,Pop,Rock",307472,Warwick Avenue
Ronan Keating,"Âu Mỹ,Rock",237355,If Tomorrow Never Comes
"Châu Đăng Khoa,Karik","Việt Nam,Nhạc Trẻ",10190,Craze
"PSY,Gaeko","Hàn Quốc,Electronic / Dance",96,Ahjussi Swag
Britney Spears,"Âu Mỹ,Pop",17367,Everytime
Adele,"Pop,Âu Mỹ",6173445,Someone Like You
Blue October,"Rock,Âu Mỹ",2734,Congratulations
Kelly Clarkson,"Âu Mỹ,Pop",23058,Dark Side
Nada Surf,"Âu Mỹ,Rock",178,Inside Of Love
Daniel Merriweather,"Âu Mỹ,Pop",8921,Red
Backstreet Boys,"Pop,Âu Mỹ",409337,Show Me The Meaning Of Being Lonely
Sonamoo,"Hàn Quốc,Electronic / Dance",19788,CUSHION
PSY,"Hàn Quốc,Electronic / Dance",2264,Dream
PSY,"Hàn Quốc,Electronic / Dance",126,The Day Will Come
Jung Seung Hwan,"Hàn Quốc,Pop / Ballad,Nhạc Phim",492,The Time I Loved You
TVXQ,"Hàn Quốc,Electronic / Dance",1363,Champagne
Stellar,"Hàn Quốc,Electronic / Dance",1644,Vibrato
"PSY,Will.i.am","Hàn Quốc,Electronic / Dance",366,ROCKnROLLbaby
Suzy,"Hàn Quốc,Pop / Ballad,Nhạc Phim",2976,Why Am I Like This
NC.A,"Hàn Quốc,Electronic / Dance",537,Vanilla Shake
Cheetah,"Hàn Quốc,Rap / Hip Hop",558,My Number
"Crush,Zico","Hàn Quốc,R&B",4758,Oasis
Leessang,"Hàn Quốc,Rap / Hip Hop",1787,Kaleidoscope
HELLOVENUS,"Hàn Quốc,Electronic / Dance",3163,I’m Ill
Alicia Keys,"Âu Mỹ,R&B / Soul",89873,If I Ain't Got You
Ed Sheeran,"Âu Mỹ,Pop",980,Nina
Cassie,"Pop,Âu Mỹ",14138,Me & U
Van Morrison,"Âu Mỹ,Rock",14152,Warm Love
Lee Seung Gi,"Hàn Quốc,Pop / Ballad",7810,Words Hard To Say
John Legend,"Âu Mỹ,Electronic / Dance",3950,All Of Me
Rihanna,"Rap / Hip Hop,Âu Mỹ",31024,SOS
Ed Sheeran,"Âu Mỹ,Pop",6500,One
"Pussycat Dolls,Snoop Dogg","Âu Mỹ,Pop,Electronic / Dance",11432,Buttons
Adele,,191537,Make You Feel My Love
myB,"Hàn Quốc,Electronic / Dance",335,MY OH MY
Sam Smith,"Âu Mỹ,Pop",19213,Leave Your Lover
Akon,"Âu Mỹ,Rap / Hip Hop,R&B / Soul",620369,Lonely
Natasha Bedingfield,"Âu Mỹ,Rock",45248,Soulmate
"Baechigi,Solji (Exid)","Hàn Quốc,Rap / Hip Hop",321,Shut Up
Ed Sheeran,"Âu Mỹ,Pop",2004,I'm A Mess
Radiohead,"Âu Mỹ,Rock",52127,Creep
Avril Lavigne,"Âu Mỹ,Pop",180837,When You're Gone
Justin Timberlake,"Âu Mỹ,Pop",51432,SexyBack
TVXQ,"Hàn Quốc,R&B",3017,Rise As One
Legend,"Hàn Quốc,Electronic / Dance",282,Shadow
Miryo,"Hàn Quốc,Rap / Hip Hop",806,Queen
"PSY,Zion.T","Hàn Quốc,Electronic / Dance",613,I Remember You
Alex,"Hàn Quốc,Pop / Ballad",224,Flower Pot (*Bonus track)
PSY,"Hàn Quốc,Electronic / Dance",211,Dance Jockey
Cho Eun,"Hàn Quốc,Pop / Ballad",42,Sad Story
Sg wannabe,"Hàn Quốc,Pop / Ballad",84,Good Memory
Hong Kyung Min,"Hàn Quốc,Pop / Ballad",70,A Thing Called Love
YangPa,"Hàn Quốc,Pop / Ballad",117,Love...What Is That
DBSK,Hàn Quốc,66437,Hug
Ben,"Hàn Quốc,Electronic / Dance",150,Looby Loo
Stephanie,"Hàn Quốc,Electronic / Dance",50,PRISONER
Jang Jae In,"Hàn Quốc,R&B",229,Love Me Do
2Eyes,"Hàn Quốc,Electronic / Dance",365,PIPPI
"Primary,ChoA (AOA)","Hàn Quốc,R&B",1301,Don’t Be Shy
Pae Su Jung,"Hàn Quốc,Pop / Ballad",145,Still Loving You
Apink,"Hàn Quốc,Pop / Ballad",7313,Petal
Monsta X,"Hàn Quốc,Rap / Hip Hop",1861,Rush
Z.Hera,"Hàn Quốc,Electronic / Dance",521,XOX
FT Island,"Hàn Quốc,Rock",628,PUPPY
April,"Hàn Quốc,Pop / Ballad",1363,Dream Candy
"Tablo,Joey Badass","Hàn Quốc,Rap / Hip Hop",540,Hood
Ladies’ Code,"Hàn Quốc,Pop / Ballad",516,I'll Smile Even If It Hurts
"Ưng Đại Vệ,LK","Việt Nam,Nhạc Trẻ",935380,Vì Điều Gì Phải Rời Xa
Lyn,"Hàn Quốc,R&B",449,Let Me Be The Only One
Miwoo,"Hàn Quốc,R&B",328,Broken Doll
Junho,"Hàn Quốc,Electronic / Dance",315,So Good
Kim Hyung Jun,"Hàn Quốc,Electronic / Dance",194,Cross The Line
Ưng Đại Vệ,"Việt Nam,Nhạc Trẻ",1631613,Nếu Kém Duyên Vô Phận
Sg wannabe,"Hàn Quốc,Pop / Ballad",35381,Love You
Ưng Đại Vệ,"Việt Nam,Nhạc Trẻ",2045781,Đừng Xóa Tên Anh
Day6,"Hàn Quốc,Electronic / Dance",7422,Congratulations
Ưng Đại Vệ,"Việt Nam,Nhạc Trẻ",1574954,Từng Chuyện Buồn Vui
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",192556685,Em Của Ngày Hôm Qua
Hoài Lâm,"Việt Nam,Nhạc Trẻ",38999674,Có Khi
Lê Hiếu,"Việt Nam,Nhạc Trẻ",3092326,Mình Từng Bên Nhau
Mr. Siro,"Việt Nam,Nhạc Trẻ",34445886,Tìm Được Nhau Khó Thế Nào
Ưng Đại Vệ,"Việt Nam,Nhạc Trẻ",8642287,Vì Một Người
JUNIEL,"Hàn Quốc,Pop / Ballad",5712,Sorry
VIXX LR,"Hàn Quốc,Rap / Hip Hop",6454,Beautiful Liar
Tuấn Hưng,"Việt Nam,Nhạc Trẻ",50719167,Nắm Lấy Tay Anh
Noo Phước Thịnh,"Việt Nam,Nhạc Trẻ",16220910,Mãi Mãi Bên Nhau
Trung Quân Idol,"Việt Nam,Nhạc Trẻ",30374396,Gọi Mưa
Tuấn Hưng,"Việt Nam,Nhạc Trẻ",4410458,Tình Yêu Lung Linh
Bảo Anh,"Việt Nam,Nhạc Trẻ,Nhạc Dance",110872,Bóng Mây Qua Thềm (Team Bảo Anh - Addy Trần...
Tuấn Hưng,"Việt Nam,Nhạc Trẻ",49084345,Anh Nhớ Em
Đông Nhi,"Việt Nam,Nhạc Trẻ,Nhạc Dance",160684,Geisha Dreams (Team Đông Nhi - Đỗ Hiếu -...
"V.Music,Ái Phương","Việt Nam,Nhạc Trẻ",696516,Về Với Yêu Thương
PB Nation,"Việt Nam,Nhạc Trẻ,Nhạc Dance",99175,Uptown Funk (Team PB Nation - Phúc Bồ - DJ...
Sơn Ngọc Minh,"Việt Nam,Nhạc Trẻ",7573,Giáng Sinh Rộn Ràng
Hợp Ca,"Việt Nam,Nhạc Trẻ",242,Chúc Mừng Năm Mới (Happy New Year)
Thanh Thảo,"Việt Nam,Nhạc Trẻ",42530,Người Tình Mùa Đông
Isaac (365 Daband),"Việt Nam,Nhạc Trẻ,Nhạc Dance",380086,"Trái Tim Bên Lề, I Will Survive (Team Isaac..."
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",3268184,Gấu Ở Đâu Khi Gió Đông Về
Khánh Phương,"Việt Nam,Nhạc Trẻ",4422,Chiếc Khăn Gió Ấm (Remix)
Giang Hồng Ngọc,"Nhạc Trữ Tình,Việt Nam",51771,Khoảnh Khắc
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",10625,Chỉ Cần Em
"Ngô Kiến Huy,Yến Trang","Nhạc Trẻ,Việt Nam",160234,Mùa Đông Ấm Áp
Tiên Tiên,"Việt Nam,Nhạc Trẻ",57196783,Say You Do
Tiên Tiên,"Việt Nam,Nhạc Trẻ",371007,Vì Tôi Còn Sống (DSmall Remix)
Hồ Ngọc Hà,"Nhạc Trẻ,Việt Nam",80378,Một Ngày Giá Băng
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",23452,Đông Cúc Họa Mi
Đinh Hương,"Việt Nam,Nhạc Trẻ",4619,Giáng Sinh Về
Bùi Anh Tuấn,"Việt Nam,Nhạc Trẻ",668111,Tự Khúc Mùa Đông
Giang Hồng Ngọc,"Việt Nam,Nhạc Trẻ,Nhạc Dance",420882,My Everything (Team Giang Hồng Ngọc - Duy...
Tóc Tiên,"Việt Nam,Nhạc Trẻ,Nhạc Dance",73373,Em Đẹp Nhất Đêm Nay (Team Tóc Tiên - Long...
"Hồ Ngọc Hà,Team Hồ Ngọc Hà","Việt Nam,Nhạc Trẻ",372737,Liên Khúc Merry Christmas And Happy New...
Đông Nhi,"Việt Nam,Nhạc Trẻ",299409,Vì Ai Vì Anh (Team Đông Nhi - Đỗ Hiếu - DJ Mike Hào)
Isaac (365 Daband),"Việt Nam,Nhạc Trẻ,Nhạc Dance",104279,Bắc Kim Thang (Team Isaac - OnlyC - DJ...
Tóc Tiên,"Việt Nam,Nhạc Trẻ,Nhạc Dance",805993,Ngày Mai (Team Tóc Tiên - Long Halo - DJ...
Isaac (365 Daband),"Việt Nam,Nhạc Trẻ,Nhạc Dance",678502,Yêu Không Nghỉ Phép (Team Isaac - OnlyC -...
Isaac (365 Daband),"Việt Nam,Nhạc Trẻ,Nhạc Dance",742238,Tắt Đèn (Team Isaac - OnlyC - DJ Gin)
Mr. Siro,"Việt Nam,Nhạc Trẻ",316911,Tìm Được Nhau Khó Thế Nào (Beat)
Addy Trần,"Việt Nam,Nhạc Trẻ",1920,Tròn Vuông Méo
Addy Trần,"Việt Nam,Nhạc Trẻ",319,Tròn Vuông Méo (Original Cut)
Châu Khải Phong,"Việt Nam,Nhạc Trẻ",108952,Khi Nào Em Buồn (Remix)
Châu Khải Phong,"Việt Nam,Nhạc Trẻ",54271,Khi Nào Em Buồn (Remix Beat)
Châu Khải Phong,"Việt Nam,Nhạc Trẻ",1566520,Đớn Đau Anh Vẫn Yêu
Châu Khải Phong,"Việt Nam,Nhạc Trẻ",15692,Để Anh Bên Em (Beat)
Châu Khải Phong,"Việt Nam,Nhạc Trẻ",1456032,Để Anh Bên Em
Hồ Ngọc Hà,"Việt Nam,Nhạc Trẻ,Nhạc Dance",2574084,What Is Love ?
Hồ Ngọc Hà,"Việt Nam,Nhạc Trẻ",22102,Destiny (Beat)
Ngũ Cung,"Rock Việt,Việt Nam",23724,Be U
Ngũ Cung,"Rock Việt,Việt Nam",115127,Nụ Hôn Trên Đỉnh Phanxipăng
"Khánh Duy Khương,Quang Đại","Việt Nam,Nhạc Trẻ",37119,Chàng Trai Si Tình
Lệ Quyên,"Việt Nam,Nhạc Trẻ",1081038,Giây Phút Cuối
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",331361,Dư Âm
Ngũ Cung,"Rock Việt,Việt Nam",337766,Nỗi Đau
"Tuấn Hưng,Lệ Quyên","Nhạc Trẻ,Việt Nam",661336,Trái Tim Không Ngủ Yên
"Tuấn Khương,Ngọc Hân","Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",1097,Đoạn Buồn Cho Nhau
"Hồ Ngọc Hà,Lệ Quyên","Nhạc Trẻ,Việt Nam",1422553,Vì Anh Đánh Mất
"Tuấn Hưng,Lệ Quyên","Nhạc Trẻ,Việt Nam",970956,Như Giấc Chiêm Bao
"Đăng Khôi,Lệ Quyên","Nhạc Trẻ,Việt Nam",364122,Tình Cũ Đã Qua
"Tuấn Hưng,Lệ Quyên","Việt Nam,Nhạc Trữ Tình",988626,Nơi Thời Gian Ngừng Lại
Lệ Quyên,"Việt Nam,Nhạc Trẻ",12838257,Nếu Em Được Chọn Lựa
"Quang Dũng,Lệ Quyên","Nhạc Trữ Tình,Việt Nam",187446,Thêm Một Lần Yêu Thương
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",92428,Cô Đơn
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",195656,Thu Ca
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",365020,Niệm Khúc Cuối
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",529478,Một Mình
Hoàng Bảo Phong,"Việt Nam,Nhạc Trẻ",1102,Phố Không Còn Ai
Kim Linh,"Việt Nam,Nhạc Trẻ",541,Suy Tư Đêm
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",101256,Mắt Biếc
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",353089,Đêm Đông
Vương Hải,"Việt Nam,Nhạc Trẻ",1967,Nhớ Em Mùa Đông
J.T Hữu Toàn,"Việt Nam,Nhạc Trẻ",6623,Đợi Mưa
Khắc Quốc Hải,"Việt Nam,Nhạc Trữ Tình",258916,Về Thăm Quê Mẹ
Triệu Việt Quân,"Việt Nam,Nhạc Trẻ",2112,Nói Anh Nghe Vì Sao
Lệ Quyên,"Việt Nam,Nhạc Trẻ",168844,Hát Cho Một Cuộc Tình
Trương Vĩnh Đạt,"Việt Nam,Nhạc Trẻ",909,Hãy Cho Anh Bên Em
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",933447,Hãy Trả Lời Em
Lệ Quyên,"Việt Nam,Nhạc Trẻ",261210,Đừng Hỏi Vì Sao
"Hồng Chinh,Phúc Bồ","Việt Nam,Nhạc Trẻ",3359,Cho Em Lời Yêu Thương
Lệ Quyên,"Việt Nam,Nhạc Trẻ",2132258,Biết Đến Bao Giờ
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",1280582,Mưa Ngâu
Lệ Quyên,"Việt Nam,Nhạc Trẻ",463559,Người Tình
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",511127,Xin Còn Gọi Tên Nhau
Lệ Quyên,"Việt Nam,Nhạc Trẻ",1948022,Tìm Lại Lần Nữa
Lệ Quyên,"Việt Nam,Nhạc Trẻ",1114834,Vẫn Biết Là Nhung Nhớ
Phương Thế Huy,"Việt Nam,Nhạc Trẻ",359712,Cứ Để Anh Lo
Cao Nam Thành,"Việt Nam,Nhạc Trẻ",8066,Làm Sao Quên Được Em
Phương Dung,"Việt Nam,Nhạc Trẻ",2696,Anh Không Biết Trân Trọng
Hoàng Tuấn Kiệt,"Việt Nam,Nhạc Trẻ",9398,Sẽ Mau Quên Thôi
"Huỳnh Minh Anh,Raper SMO","Việt Nam,Nhạc Trẻ",2580,Rung Động
Ngọc Thúy,"Việt Nam,Nhạc Trẻ",49697,Yêu Thương Của Em
Lâm Onbi,"Việt Nam,Nhạc Trẻ",2814,Chuyện Đó Tại Sao Không
Trương Khải Minh,"Việt Nam,Nhạc Trẻ",18230,Đừng Cố Bước Đến Bên Anh
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",4789189,Nỗi Nhớ Mùa Đông
Linh Miu,"Việt Nam,Nhạc Trẻ",18372,Em Đến Trái Đất Để Yêu Anh
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",742192,Nửa Hồn Thương Đau
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",554949,Thêm Một Lần Yêu Thương
Lệ Quyên,"Việt Nam,Nhạc Trẻ",5291899,Hãy Để Em Ra Đi
Lệ Quyên,,2954809,Thôi Đừng Chiêm Bao
Ngũ Cung,"Rock Việt,Việt Nam",39995,Lồng Ngực Tối
Lệ Quyên,"Việt Nam,Nhạc Trẻ",2624399,Quay Lại Từ Đầu
Lệ Quyên,"Việt Nam,Nhạc Trẻ",3322896,Hãy Yêu Thật Lòng
Ngũ Cung,"Rock Việt,Việt Nam",14409,Live Wave
Ngũ Cung,"Rock Việt,Việt Nam",17439,Giã Cốm Đêm Trăng
Lệ Quyên,"Việt Nam,Nhạc Trẻ",14458422,Nỗi Đau Ngự Trị
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",229808,Tạm Biệt
Ngũ Cung,"Rock Việt,Việt Nam",6381,East
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",324533,Ngọn Cỏ Lau
Ngũ Cung,"Rock Việt,Việt Nam",66179,Du Tiên
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",175088,Một Người Đã Xa
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",70536,Cám Ơn Anh
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",62122,Giấc Mơ Đầu Tiên
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",155381,Chong Chóng Gió
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",71108,Radio Buồn
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",259953,Vào Đời
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",7954,Ở Lại
Bùi Vĩnh Phúc (Hot Boy Kẹo Kéo),"Việt Nam,Nhạc Trẻ",19174,Em Ơi Mình Đi Bay
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",139346,Tôi Yêu Em
Thiên Dũng,"Việt Nam,Nhạc Trẻ",7980,Thôi Ngừng Nhớ Em
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",630514,Bản Tình Cuối
Lệ Quyên,"Nhạc Trẻ,Việt Nam,Nhạc Trữ Tình",568286,Chờ Người
"Hoàng Y Nhung,Lý Hào Nam","Việt Nam,Nhạc Trẻ",37269,Vợ Yêu Của Chồng
Lệ Quyên,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",3454655,Chân Tình
Khánh Phong,"Việt Nam,Nhạc Trẻ",77355,Sao Em Buông Tay Anh
Khưu Huy Vũ,"Việt Nam,Nhạc Trẻ",13069,Yêu Chị Hai Lúa (Remix)
Lệ Quyên,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",781703,Lầm Lỡ
Lệ Quyên,"Nhạc Trẻ,Việt Nam,Nhạc Trữ Tình",442152,Sang Ngang
Minh Trí,"Việt Nam,Nhạc Trẻ",80178,Đừng Làm Anh Khóc (Mashup)
Dương Thiên Minh,"Việt Nam,Nhạc Trẻ",2088,Nước Mắt Chia Đôi
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",13250,Sáng
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",1350074,Biển Cạn
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",218477,Chơi Vơi Tôi Ru Tôi
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",4813081,Đắng Cay
Lệ Quyên,"Nhạc Trẻ,Việt Nam,Nhạc Trữ Tình",269128,Mưa Rừng
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",355616,Xóm Đêm
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",1036351,Buồn
Ngũ Cung,"Rock Việt,Việt Nam",26541,365000
Lưu Hương Giang,"Việt Nam,Nhạc Trữ Tình",430324,Đứng Mãi Ngồi Đây
"J.Lee,Brother A Tuấn Anh","Việt Nam,Nhạc Trẻ,Rap Việt,Rock Việt",2992147,Anh Không Cần
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam,Rap Việt",44088,Bó Tay
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",34704,Những Phút Giây Qua
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",39645,Đi Tìm Bóng Núi
"J.Lee,Thai Viet G","Việt Nam,Nhạc Trẻ,Rap Việt,Rock Việt",2039623,Khép Lại
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",267205,Anh Mãi Là
Hoàng Oanh,"Việt Nam,Nhạc Trẻ",11555,Em Không Như Trước
"Lê Hiếu,Lệ Quyên","Việt Nam,Nhạc Trẻ",3420244,Con Đường Màu Xanh
Lê Hoàng Phong,"Việt Nam,Nhạc Trẻ",5632,Mưa Và Em
"Quang Lê,Lệ Quyên","Việt Nam,Nhạc Quê Hương",1564450,Sầu Tím Thiệp Hồng
"Quang Lê,Lệ Quyên","Việt Nam,Nhạc Trữ Tình",1704766,Không Giờ Rồi
Lệ Quyên,"Việt Nam,Nhạc Trẻ",8348194,Để Nhớ Một Thời Ta Đã Yêu
Kasim Hoàng Vũ,"Nhạc Trẻ,Việt Nam",16095,Lời Nói Dối Muộn Màng
Lệ Quyên,,4200032,Hãy Trả Lời Em
"Lệ Quyên,Hồ Ngọc Hà","Việt Nam,Nhạc Trẻ",841311,Chôn Dấu Một Tình Yêu
"Lệ Quyên,Hồ Trung Dũng","Việt Nam,Nhạc Trữ Tình",1522787,Quá Muộn Màng
Lệ Quyên,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",1427287,Dạ Khúc
UnlimiteD,"Rock Việt,Việt Nam",46914,Mộ Gió
UnlimiteD,"Rock Việt,Việt Nam",109365,Linh Hồn Vẫn Tồn Tại
Isaac (365 Daband),"Việt Nam,Nhạc Trẻ,Nhạc Dance",151719,Tình Về Nơi Đâu (Team Isaac - OnlyC - DJ...
Isaac (365 Daband),"Việt Nam,Nhạc Trẻ,Nhạc Dance",110483,Xin Hãy Thứ Tha (Team Isaac - OnlyC - DJ...
Isaac (365 Daband),"Việt Nam,Nhạc Dance",94215,Earth Song (Team Isaac - OnlyC - DJ Gin)
UnlimiteD,"Rock Việt,Việt Nam",124121,Lời Nguyền
Anh Quân Idol,"Việt Nam,Nhạc Trẻ",86303,Có Cánh Chuồn Nào Trên Vai Em (Dj Thành Nguyễn...
Anh Quân Idol,"Việt Nam,Nhạc Trẻ,Nhạc Dance",250092,Cám Ơn Vì Tất Cả (Dj Thành Nguyễn ft. Ánh...
Huỳnh Nguyễn Công Bằng,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",168482,Nhớ Em
Huỳnh Nguyễn Công Bằng,"Việt Nam,Nhạc Trữ Tình",71059,Tình Lỡ Đêm Buồn
Anh Quân Idol,"Việt Nam,Nhạc Trẻ,Nhạc Dance",47149,Có Anh Ở Đây Rồi (Dj Thành Nguyễn ft. Ánh...
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",384031,Hương Lúa Miền Nam
Anh Quân Idol,"Việt Nam,Nhạc Trẻ",180329,Có Lẽ Chỉ Thế Thôi (Dj Thành Nguyễn ft. Ánh...
Quốc Đại,"Việt Nam,Nhạc Trữ Tình",54829,Xa Quê
Nguyễn Đình Vũ,"Việt Nam,Nhạc Trẻ",20235992,Em Của Quá Khứ
